Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
43,CV-charge,23,1672.727272727273,466758.7636816942,4.199999999999999,6.817120906477502,6.817120906477502,27663.138448596113,20366.66697402771,-8.903570720183986e-15,4.199999999999999,2.126547658839249e-28,-0.10028127252835395
43,CV-charge,24,1745.4545454545455,466831.49095442146,4.2,6.539728538125876,6.539728538125876,27562.407943768078,20476.87922084243,-8.90327171283228e-15,4.2,-3.099462606726984e-29,-0.09620077284680605
43,CV-charge,25,1818.1818181818182,466904.21822714875,4.2,6.278039043802284,6.278039043802284,27465.716404933137,20582.657826385523,-8.903531538753507e-15,4.2,-7.35103636616347e-29,-0.09235126572230483
43,CV-charge,26,1890.909090909091,466976.94549987605,4.200000000000001,6.030769875685589,6.030769875685589,27372.840532079503,20684.249225913234,-8.903189446017688e-15,4.200000000000001,-5.880047436207253e-29,-0.08871388460849644
43,CV-charge,27,1963.6363636363637,467049.6727726033,4.200000000000001,5.796772673296104,5.796772673296104,27283.574861764282,20781.880068378774,-8.905202269600839e-15,4.200000000000001,3.5376678906188914e-29,-0.08527173688284943
43,CV-charge,28,2036.3636363636365,467122.4000453306,4.2,5.575016619264018,5.575016619264018,27197.72993678272,20875.75925618907,-8.907173096976838e-15,4.2,-2.2985494952247316e-28,-0.08200965900653158
43,CV-charge,29,2109.0909090909095,467195.1273180578,4.200000000000001,5.364574167501763,5.364574167501763,27115.130698597084,20966.079735563395,-8.903295768948682e-15,4.200000000000001,1.309501891714334e-29,-0.07891400658284439
43,CV-charge,30,2181.818181818182,467267.8545907851,4.2,5.164608764674017,5.164608764674017,27035.615071351076,21053.02007256076,-8.902783563846808e-15,4.2,-6.198846535266079e-29,-0.07597247373748184
43,CV-charge,31,2254.545454545455,467340.5818635124,4.2,4.974364252385425,4.974364252385425,26959.032711198073,21136.74584430767,-8.903015106962647e-15,4.2,7.866668591211342e-29,-0.07317393722249817
43,CV-charge,32,2327.2727272727275,467413.30913623964,4.2,4.793155691520105,4.793155691520105,26885.243898695917,21217.410870389318,-8.903655329956958e-15,4.2,3.581823751341146e-30,-0.07050832144042517
