,,Global Time,Time,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
C2,6,22163.976351768146,436.3636363636364,13.631918309051542,13.631918309063456,45091.30115009064,1621.7182270870996,5.445148743659394e-09,3.7950763432282693,-0.0,45091.30115008338,1621.718227089181,5.445148730885212e-09,3.795076343228083,-0.0,45091.301150088475,1621.718227087892,5.445148738016346e-09,3.7950763432281303,-0.0,45091.301150086336,1621.7182270886515,5.445148738475051e-09,3.7950763432283163,-0.0
C2,7,22236.703624495418,509.0909090909091,13.631918309052132,13.631918309062868,44882.453605925264,1848.4368885546094,5.445421890641592e-09,3.8147813427045616,-0.0,44882.45360591798,1848.4368885568847,5.445421878269314e-09,3.814781342704377,-0.0,44882.453605923176,1848.4368885554252,5.445421885066284e-09,3.814781342704419,-0.0,44882.453605920724,1848.4368885563417,5.445421885534024e-09,3.8147813427046042,-0.0
C2,8,22309.43089722269,581.8181818181819,13.631918309052203,13.631918309062796,44673.60606176861,2075.152132002571,5.445800155112516e-09,3.8327681463637577,-0.0,44673.60606176118,2075.1521320050015,5.445800142591177e-09,3.8327681463635628,-0.0,44673.606061766695,2075.15213200336,5.4458001495088876e-09,3.8327681463636027,-0.0,44673.606061763996,2075.1521320044662,5.445800149953487e-09,3.8327681463637977,-0.0
C2,9,22382.158169949966,654.5454545454546,13.631918309052233,13.631918309062767,44464.758517612216,2301.8630920711134,5.446310818089647e-09,3.84922202486334,-0.0,44464.75851760453,2301.8630920737223,5.446310805548379e-09,3.849222024863142,-0.0,44464.758517610244,2301.8630920719124,5.446310812361604e-09,3.8492220248631783,-0.0,44464.75851760734,2301.863092073192,5.446310812870074e-09,3.8492220248633755,-0.0
C2,10,22454.885442677238,727.2727272727274,13.631918309052342,13.631918309062659,44255.910973455684,2528.5689096237124,5.446981201500588e-09,3.864263156619723,-0.0,44255.91097344792,2528.568909626491,5.446981188976227e-09,3.8642631566195216,-0.0,44255.91097345388,2528.5689096245233,5.446981195671189e-09,3.8642631566195527,-0.0,44255.910973450686,2528.568909625966,5.446981196129577e-09,3.864263156619754,-0.0
C2,11,22527.61271540451,800.0000000000001,13.631918309052072,13.631918309062927,44047.06342929918,2755.268735649888,5.447838549306313e-09,3.8779928118239986,-0.0,44047.063429291215,2755.2687356528118,5.447838536972533e-09,3.8779928118237956,-0.0,44047.06342929736,2755.2687356506785,5.4478385436105766e-09,3.877992811823823,-0.0,44047.063429294176,2755.268735652298,5.447838544049731e-09,3.8779928118240257,-0.0
C2,12,22600.339988131782,872.7272727272727,13.631918309051539,13.631918309063463,43838.21588514273,2981.961777610089,5.448908542514949e-09,3.890507818895274,-0.0,43838.21588513447,2981.961777613207,5.4489085300301654e-09,3.89050781889507,-0.0,43838.21588514088,2981.9617776108985,5.448908536755279e-09,3.8905078188950957,-0.0,43838.21588513755,2981.9617776126784,5.44890853696978e-09,3.890507818895298,-0.0
C2,13,22673.067260859054,945.4545454545455,13.631918309051372,13.631918309063629,43629.36834098623,3208.647340900999,5.4502139423396106e-09,3.901903975328096,-0.0,43629.36834097777,3208.64734090432,5.450213929938064e-09,3.9019039753278917,-0.0,43629.368340984285,3208.6473409018113,5.450213936353346e-09,3.9019039753279046,-0.0,43629.3683409809,3208.6473409037812,5.45021393656498e-09,3.9019039753281093,-0.0
C2,14,22745.79453358633,1018.1818181818182,13.631918309051716,13.631918309063282,43420.52079682969,3435.324874522248,5.451773081133727e-09,3.912275757439652,-0.0,43420.52079682119,3435.3248745257556,5.4517730690733905e-09,3.9122757574394513,-0.0,43420.52079682773,3435.3248745230785,5.451773075378503e-09,3.9122757574394704,-0.0,43420.520796824225,3435.3248745251876,5.45177307571158e-09,3.912275757439671,-0.0
C2,15,22818.5218063136,1090.909090909091,13.63191830905204,13.631918309062963,43211.673252673245,3661.9939699510523,5.453599840772507e-09,3.9217151590534067,-0.0,43211.673252664536,3661.993969954771,5.45359982882112e-09,3.9217151590532,-0.0,43211.67325267147,3661.9939699519045,5.4535998350286706e-09,3.921715159053221,-0.0,43211.673252667526,3661.9939699541933,5.453599835550867e-09,3.921715159053429,-0.0
C2,16,22891.249079040874,1163.6363636363637,13.631918309052681,13.63191830906232,43002.82570851668,3888.6543803562263,5.455702977368393e-09,3.9303104600938283,-0.0,43002.82570850794,3888.6543803601353,5.4557029655927464e-09,3.9303104600936125,-0.0,43002.8257085149,3888.6543803570953,5.455702971623529e-09,3.9303104600936383,-0.0,43002.82570851089,3888.654380359538,5.455702972642204e-09,3.9303104600938528,-0.0
C2,17,22963.976351768146,1236.3636363636365,13.631918309051189,13.631918309063812,42793.97816436011,4115.306007586802,5.458086482269174e-09,3.9381455959290372,-0.0,42793.97816435127,4115.306007590899,5.45808647022907e-09,3.9381455959288267,-0.0,42793.97816435858,4115.306007587707,5.458086476502446e-09,3.938145595928842,-0.0,42793.97816435408,4115.306007590332,5.458086476805925e-09,3.9381455959290532,-0.0
C2,18,23036.703624495418,1309.0909090909092,13.631918309050935,13.631918309064066,42585.130620203614,4341.948917285255,5.460749049526686e-09,3.94529906078582,-0.0,42585.130620194635,4341.948917289561,5.460749037484703e-09,3.945299060785607,-0.0,42585.13062020214,4341.948917286105,5.460749043087327e-09,3.9452990607855947,-0.0,42585.13062019749,4341.948917288995,5.460749043416489e-09,3.945299060785808,-0.0
C2,19,23109.430897222694,1381.818181818182,13.631918309050237,13.631918309064764,42376.28307604715,4568.583308879424,5.4636850044645624e-09,3.9518440701723887,-0.0,42376.28307603793,4568.58330888396,5.463684992304829e-09,3.951844070172179,-0.0,42376.28307604575,4568.583308880291,5.463684998317747e-09,3.9518440701721733,-0.0,42376.28307604077,4568.583308883405,5.4636849982776055e-09,3.951844070172383,-0.0
C2,20,23182.158169949966,1454.5454545454547,13.631918309050047,13.631918309064954,42167.43553189054,4795.209492391062,5.466885023727084e-09,3.957848345626757,-0.0,42167.43553188118,4795.209492395846,5.466885011659921e-09,3.9578483456265476,-0.0,42167.43553188934,4795.209492391921,5.466885017556482e-09,3.9578483456265343,-0.0,42167.43553188409,4795.209492395309,5.466885017416286e-09,3.9578483456267426,-0.0
C2,21,23254.885442677238,1527.2727272727275,13.631918309050727,13.631918309064273,41958.58798773407,5021.827873002409,5.470336618287884e-09,3.9633740329416396,-0.0,41958.58798772444,5021.827873007435,5.47033660642366e-09,3.9633740329414273,-0.0,41958.58798773283,5021.8278730032625,5.470336611703845e-09,3.9633740329414,-0.0,41958.587987727515,5021.827873006915,5.470336611927415e-09,3.963374032941613,-0.0
C2,22,23327.61271540451,1600.0000000000002,13.631918309049844,13.631918309065158,41749.74044357752,5248.438922517253,5.4740250463612305e-09,3.96847806450174,-0.0,41749.740443567745,5248.438922522558,5.474025034314433e-09,3.96847806450153,-0.0,41749.74044357654,5248.438922518109,5.474025039523528e-09,3.968478064501486,-0.0,41749.74044357092,5248.438922522017,5.474025039359694e-09,3.968478064501695,-0.0
C2,23,23400.339988131782,1672.727272727273,13.631918309049556,13.631918309065444,41540.89289942109,5475.0431678668865,5.4779336848652036e-09,3.9732123139341735,-0.0,41540.89289941104,5475.043167872465,5.477933672870718e-09,3.973212313933968,-0.0,41540.89289941994,5475.043167867743,5.477933678170943e-09,3.9732123139339284,-0.0,41540.8928994141,5475.043167871944,5.4779336778917046e-09,3.9732123139341335,-0.0
C2,24,23473.067260859054,1745.4545454545455,13.631918309049505,13.631918309065494,41332.04535526468,5701.641151013994,5.482045330666841e-09,3.9776239327956224,-0.0,41332.04535525439,5701.641151019837,5.48204531872961e-09,3.977623932795417,-0.0,41332.045355263566,5701.641151014885,5.482045324035671e-09,3.9776239327953755,-0.0,41332.04535525751,5701.641151019306,5.482045323610435e-09,3.977623932795579,-0.0
C2,25,23545.79453358633,1818.1818181818182,13.63191830904958,13.631918309065421,41123.197811108286,5928.233420701108,5.4863424726113454e-09,3.9817556170136124,-0.0,41123.19781109763,5928.233420707222,5.486342460886254e-09,3.9817556170134174,-0.0,41123.19781110717,5928.233420701973,5.486342466232087e-09,3.9817556170133757,-0.0,41123.197811100676,5928.233420706682,5.486342465658941e-09,3.981755617013572,-0.0
C2,26,23618.5218063136,1890.909090909091,13.631918309050558,13.631918309064442,40914.35026695199,6154.820519071666,5.490807737663597e-09,3.9856459835511013,-0.0,40914.35026694082,6154.82051907803,5.4908077263253895e-09,3.9856459835509064,-0.0,40914.35026695081,6154.820519072545,5.4908077312534305e-09,3.9856459835508633,-0.0,40914.35026694411,6154.820519077512,5.490807731009236e-09,3.9856459835510574,-0.0
C2,27,23691.249079040874,1963.6363636363637,13.631918309049967,13.631918309065034,40705.50272279557,6381.4029702891785,5.495424270171573e-09,3.9893298720844235,-0.0,40705.50272278437,6381.402970295792,5.495424258611367e-09,3.9893298720842285,-0.0,40705.502722794256,6381.4029702900525,5.495424263777601e-09,3.989329872084186,-0.0,40705.502722787314,6381.402970295282,5.4954242632544825e-09,3.9893298720843817,-0.0
C2,28,23763.976351768146,2036.3636363636365,13.631918309050159,13.631918309064842,40496.65517863904,6607.981276946672,5.50017585991921e-09,3.992838676496648,-0.0,40496.655178627465,6607.981276953521,5.50017584816754e-09,3.9928386764964445,-0.0,40496.65517863783,6607.981276947534,5.5001758531090934e-09,3.9928386764963957,-0.0,40496.65517863061,6607.981276952976,5.500175852913999e-09,3.9928386764965995,-0.0
C2,29,23836.703624495418,2109.0909090909095,13.631918309049505,13.631918309065496,40287.80763448262,6834.555900195422,5.5050475914709454e-09,3.9962005765811965,-0.0,40287.80763447077,6834.555900202526,5.5050475794608785e-09,3.9962005765809905,-0.0,40287.807634481345,6834.55590019626,5.505047584775162e-09,3.996200576580946,-0.0,40287.807634473924,6834.555900202008,5.5050475842796324e-09,3.9962005765811517,-0.0
C2,30,23909.430897222694,2181.818181818182,13.631918309048858,13.631918309066142,40078.96009032636,7061.127267516291,5.510025606299531e-09,3.9994409168747467,-0.0,40078.960090313914,7061.127267523649,5.510025594025679e-09,3.99944091687455,-0.0,40078.960090324916,7061.127267517089,5.510025599649608e-09,3.999440916874502,-0.0,40078.960090317305,7061.127267523097,5.510025598810954e-09,3.9994409168747005,-0.0
C2,31,23982.158169949966,2254.545454545455,13.631918309048693,13.631918309066307,39870.112546169774,7287.69576724217,5.515097286883156e-09,4.0025824135572945,-0.0,39870.11254615729,7287.695767249693,5.515097274410057e-09,4.002582413557086,-0.0,39870.1125461684,7287.695767242873,5.515097280049925e-09,4.002582413557037,-0.0,39870.112546160686,7287.69576724923,5.51509727932895e-09,4.002582413557246,-0.0
C2,32,24054.885442677238,2327.2727272727275,13.631918309048613,13.63191830906639,39661.2650020133,7514.26174784762,5.520251286495834e-09,4.005645413156319,-0.0,39661.26500200048,7514.261747855431,5.520251273835828e-09,4.005645413156112,-0.0,39661.26500201194,7514.261747848335,5.52025127955756e-09,4.005645413156057,-0.0,39661.2650020039,7514.261747854967,5.520251278721909e-09,4.005645413156267,-0.0
C2,33,24127.61271540451,2400.0,13.631918309048759,13.631918309066242,39452.41745785688,7740.825518348647,5.525477522350766e-09,4.0086481194036025,-0.0,39452.4174578438,7740.825518356733,5.525477509825962e-09,4.0086481194033965,-0.0,39452.4174578555,7740.825518349404,5.525477515348812e-09,4.008648119403342,-0.0,39452.41745784725,7740.825518356254,5.525477514624837e-09,4.008648119403549,-0.0
C2,34,24200.339988131782,2472.727272727273,13.631918309049038,13.631918309065961,39243.56991370054,7967.387356256,5.530766923790034e-09,4.011606804412338,-0.0,39243.56991368705,7967.387356264448,5.530766911141954e-09,4.011606804412132,-0.0,39243.569913699,7967.387356256801,5.5307669166835135e-09,4.011606804412075,-0.0,39243.56991369051,7967.387356263934,5.5307669159397946e-09,4.011606804412283,-0.0
C2,35,24273.067260859054,2545.4545454545455,13.631918309049142,13.631918309065858,39034.72236954408,8193.947497291296,5.5361117667366365e-09,4.014535995731629,-0.0,39034.722369530355,8193.94749730005,5.53611175405215e-09,4.014535995731418,-0.0,39034.722369542564,8193.947497292247,5.536111759612995e-09,4.014535995731362,-0.0,39034.72236953385,8193.947497299585,5.536111758818348e-09,4.014535995731571,-0.0
C2,36,24345.79453358633,2618.1818181818185,13.63191830904956,13.631918309065439,38825.87482538754,8420.506139200023,5.541505554404276e-09,4.017448637557208,-0.0,38825.874825373554,8420.50613920907,5.541505541751929e-09,4.017448637557002,-0.0,38825.87482538611,8420.50613920097,5.541505547313261e-09,4.017448637556944,-0.0,38825.874825377134,8420.50613920868,5.541505546515611e-09,4.017448637557149,-0.0
C2,37,24418.5218063136,2690.909090909091,13.631918309049768,13.631918309065233,38617.02728123107,8647.063448313074,5.546942804869757e-09,4.020356268572338,-0.0,38617.02728121682,8647.063448322451,5.546942792214666e-09,4.020356268572132,-0.0,38617.02728122966,8647.063448313997,5.546942797746378e-09,4.020356268572071,-0.0,38617.02728122049,8647.063448321935,5.546942796982811e-09,4.020356268572279,-0.0
C2,38,24491.249079040874,2763.636363636364,13.631918309050391,13.63191830906461,38408.17973707466,8873.619559703458,5.552419048700684e-09,4.023269205709937,-0.0,38408.179737059945,8873.619559713025,5.552419036104619e-09,4.023269205709732,-0.0,38408.17973707323,8873.6195597044,5.552419041613443e-09,4.023269205709673,-0.0,38408.17973706378,8873.619559712528,5.552419040895463e-09,4.0232692057098784,-0.0
C2,39,24563.976351768146,2836.3636363636365,13.63191830905061,13.63191830906439,38199.33219291817,9100.174554505256,5.5579315540194225e-09,4.026196465395842,-0.0,38199.33219290328,9100.17455451511,5.557931541423139e-09,4.026196465395637,-0.0,38199.33219291674,9100.174554506175,5.557931546935925e-09,4.026196465395577,-0.0,38199.332192907,9100.174554514597,5.557931546202625e-09,4.026196465395781,-0.0
C2,40,24636.703624495418,2909.0909090909095,13.63191830905103,13.631918309063972,37990.48464876174,9326.728557431934,5.563476202276038e-09,4.029146376307737,-0.0,37990.48464874664,9326.728557441953,5.563476189694241e-09,4.029146376307531,-0.0,37990.48464876034,9326.728557432838,5.563476195211178e-09,4.029146376307473,-0.0,37990.48464875022,9326.728557441484,5.563476194486655e-09,4.029146376307678,-0.0
C2,41,24709.430897222694,2981.818181818182,13.631918309051287,13.631918309063714,37781.63710460533,9553.281633566454,5.569050801512399e-09,4.032126064038706,-0.0,37781.637104589805,9553.281633576586,5.569050788927769e-09,4.032126064038502,-0.0,37781.63710460397,9553.281633567274,5.569050794445722e-09,4.032126064038438,-0.0,37781.63710459379,9553.281633576133,5.569050793727641e-09,4.032126064038642,-0.0
C2,42,24782.158169949966,3054.545454545455,13.631918309051652,13.631918309063346,37572.789560448684,9779.833828303736,5.57465379711655e-09,4.035141917587931,-0.0,37572.789560433244,9779.833828313986,5.57465378453153e-09,4.035141917587727,-0.0,37572.789560447476,9779.833828304498,5.574653790051984e-09,4.035141917587666,-0.0,37572.7895604371,9779.833828313533,5.574653789334303e-09,4.035141917587872,-0.0
C2,43,24854.885442677238,3127.2727272727275,13.631918309052299,13.6319183090627,37363.94201629226,10006.385169459689,5.58028420677022e-09,4.038199600556296,-0.0,37363.94201627651,10006.385169469973,5.580284194186728e-09,4.0381996005560925,-0.0,37363.94201629101,10006.385169460416,5.580284199705936e-09,4.0381996005560294,-0.0,37363.94201628043,10006.385169469591,5.58028419898963e-09,4.038199600556233,-0.0
C2,44,24927.61271540451,3200.0000000000005,13.631918309052525,13.631918309062476,37155.09447213581,10232.935669106997,5.585941560925187e-09,4.041304129250488,-0.0,37155.094472119905,10232.935669117454,5.5859415483423846e-09,4.0413041292502845,-0.0,37155.09447213454,10232.9356691078,5.585941553861208e-09,4.041304129250221,-0.0,37155.09447212373,10232.935669116958,5.585941553145285e-09,4.041304129250425,-0.0
C2,45,25000.339988131782,3272.727272727273,13.631918309053027,13.631918309061973,36946.24692797939,10459.485325232677,5.5916258489307876e-09,4.044459943133413,-0.0,36946.24692796319,10459.485325243295,5.591625836347555e-09,4.044459943133211,-0.0,36946.246927978,10459.485325233387,5.5916258418666726e-09,4.04445994313315,-0.0,36946.246927967215,10459.485325242791,5.591625841150816e-09,4.044459943133351,-0.0
C2,46,25073.067260859054,3345.454545454546,13.631918309053498,13.631918309061504,36737.39938382305,10686.034123223737,5.597337470664521e-09,4.047670968361523,-0.0,36737.3993838065,10686.034123234518,5.59733745808169e-09,4.047670968361325,-0.0,36737.399383821525,10686.034123224437,5.597337463600291e-09,4.04767096836126,-0.0,36737.399383810545,10686.034123233896,5.597337462883906e-09,4.04767096836146,-0.0
C2,47,25145.79453358633,3418.1818181818185,13.631918309053889,13.631918309061112,36528.551839666536,10912.582037189657,5.603077193427679e-09,4.050940675090071,-0.0,36528.55183964993,10912.582037200538,5.603077180846552e-09,4.050940675089872,-0.0,36528.55183966514,10912.582037190308,5.603077186364703e-09,4.050940675089808,-0.0,36528.551839653795,10912.58203719997,5.603077185644175e-09,4.050940675090006,-0.0
C2,48,25218.5218063136,3490.909090909091,13.631918309054239,13.631918309060762,36319.70429550999,11139.12903113035,5.608846113810592e-09,4.054272129174356,-0.0,36319.704295493204,11139.129031141296,5.608846101231454e-09,4.054272129174162,-0.0,36319.704295508636,11139.129031130939,5.608846106747361e-09,4.054272129174095,-0.0,36319.704295497315,11139.129031140747,5.608846106026807e-09,4.05427212917429,-0.0
C2,49,25291.249079040874,3563.636363636364,13.631918309054603,13.631918309060396,36110.856751353465,11365.675059961395,5.614645624173877e-09,4.0576680388424,-0.0,36110.856751336614,11365.675059972535,5.614645611591769e-09,4.057668038842204,-0.0,36110.85675135203,11365.675059962,5.61464561711142e-09,4.057668038842138,-0.0,36110.85675134064,11365.675059971969,5.614645616389335e-09,4.057668038842334,-0.0
C2,50,25363.976351768146,3636.3636363636365,13.631918309055093,13.631918309059909,35902.00920719696,11592.22007040779,5.6204773833953964e-09,4.061130796868202,-0.0,35902.00920717996,11592.220070419107,5.6204773708159745e-09,4.061130796868009,-0.0,35902.00920719546,11592.22007040855,5.620477376335128e-09,4.0611307968679435,-0.0,35902.00920718412,11592.220070418545,5.620477375613239e-09,4.061130796868135,-0.0
C2,51,25436.703624495418,3709.0909090909095,13.631918309055443,13.631918309059557,35693.16166304021,11818.764001777134,5.626343291533268e-09,4.064662518728343,-0.0,35693.16166302334,11818.764001788591,5.626343278953525e-09,4.064662518728147,-0.0,35693.161663038925,11818.76400177796,5.626343284474586e-09,4.064662518728083,-0.0,35693.16166302746,11818.764001788035,5.626343283749723e-09,4.064662518728278,-0.0
C2,52,25509.430897222694,3781.818181818182,13.631918309055715,13.631918309059285,35484.314118883914,12045.306786623285,5.632245468009861e-09,4.068265077185918,-0.0,35484.31411886675,12045.306786634803,5.632245455426728e-09,4.06826507718573,-0.0,35484.314118882095,12045.30678662422,5.632245460944382e-09,4.068265077185667,-0.0,35484.31411887091,12045.306786634372,5.6322454602217364e-09,4.068265077185855,-0.0
C2,53,25582.158169949966,3854.545454545455,13.631918309056084,13.631918309058916,35275.46657472733,12271.848346951872,5.638186371452364e-09,4.071940471674697,-0.0,35275.46657471012,12271.848346963263,5.6381863588685305e-09,4.071940471674507,-0.0,35275.46657472557,12271.848346952684,5.638186364385962e-09,4.07194047167444,-0.0,35275.46657471425,12271.848346962899,5.638186363664082e-09,4.071940471674631,-0.0
C2,54,25654.885442677238,3927.2727272727275,13.631918309056507,13.631918309058491,35066.61903057083,12498.388606834269,5.644168399434499e-09,4.075689580976981,-0.0,35066.61903055351,12498.388606845781,5.644168386850343e-09,4.075689580976794,-0.0,35066.61903056917,12498.388606835257,5.644168392367484e-09,4.075689580976724,-0.0,35066.61903055783,12498.388606845385,5.644168391646721e-09,4.075689580976912,-0.0
C2,55,25727.61271540451,4000.0000000000005,13.631918309056685,13.631918309058317,34857.771486414196,12724.927481574461,5.650194229642207e-09,4.07951399101728,-0.0,34857.77148639705,12724.927481585975,5.650194217057991e-09,4.07951399101709,-0.0,34857.771486412625,12724.927481575416,5.650194222574436e-09,4.079513991017023,-0.0,34857.771486401376,12724.927481585686,5.6501942218549795e-09,4.079513991017211,-0.0
C2,56,25800.339988131782,4072.727272727273,13.631918309056768,13.631918309058232,34648.923942257505,12951.464881537555,5.656266699949773e-09,4.083414889605285,-0.0,34648.923942240486,12951.464881549013,5.65626668736467e-09,4.083414889605098,-0.0,34648.923942256064,12951.464881538514,5.656266692881379e-09,4.083414889605028,-0.0,34648.923942244764,12951.464881548784,5.656266692161382e-09,4.083414889605215,-0.0
C2,57,25873.067260859054,4145.454545454546,13.631918309057435,13.631918309057568,34440.0763981011,13178.00071238961,5.6623887997483695e-09,4.0873933542996435,-0.0,34440.0763980839,13178.00071240108,5.6623887871629985e-09,4.087393354299454,-0.0,34440.07639809955,13178.000712390534,5.662388792679923e-09,4.087393354299388,-0.0,34440.076398088284,13178.000712400804,5.662388791959842e-09,4.087393354299574,-0.0
C2,58,25945.79453358633,4218.181818181819,13.631918309057957,13.631918309057044,34231.22885394478,13404.534875297535,5.668563663243371e-09,4.091450373062657,-0.0,34231.22885392743,13404.534875308904,5.6685636506581885e-09,4.091450373062472,-0.0,34231.22885394307,13404.53487529847,5.6685636561749025e-09,4.091450373062403,-0.0,34231.22885393169,13404.534875308655,5.668563655454755e-09,4.091450373062591,-0.0
C2,59,26018.5218063136,4290.909090909091,13.631918309058223,13.631918309056777,34022.381309788165,13631.067267074346,5.674794564511562e-09,4.0955868635984665,-0.0,34022.381309770746,13631.067267085618,5.674794551926228e-09,4.095586863598284,-0.0,34022.38130978663,13631.067267075272,5.674794557442954e-09,4.095586863598213,-0.0,34022.38130977531,13631.067267085364,5.6747945567228345e-09,4.0955868635983945,-0.0
C2,60,26091.249079040874,4363.636363636364,13.631918309058387,13.631918309056616,33813.533765631466,13857.597780275202,5.681084914171516e-09,4.099803691618589,-0.0,33813.5337656141,13857.597780286427,5.681084901586153e-09,4.09980369161841,-0.0,33813.53376562996,13857.59778027607,5.681084907102834e-09,4.099803691618335,-0.0,33813.53376561886,13857.597780286205,5.681084906382775e-09,4.099803691618514,-0.0
C2,61,26094.515695250968,4366.902979846459,13.631918309058372,13.631918309056628,33804.15317500023,13867.772583833408,5.681368552123544e-09,4.099995000000127,-0.0,33804.15317498288,13867.772583844622,5.681368539538191e-09,4.099994999999948,-0.0,33804.153174998726,13867.772583834278,5.681368545054871e-09,4.099994999999872,-0.0,33804.15317498763,13867.772583844404,5.681368544334818e-09,4.099995000000051,-0.0
C2,0,26094.515695250968,0.0,13.648907329587152,13.648907329585406,33804.15317500023,13867.772583833408,5.681368552123544e-09,4.100000000000126,0.0,33804.15317498288,13867.772583844622,5.681368539538191e-09,4.099999999999946,0.0,33804.153174998726,13867.772583834278,5.681368545054871e-09,4.099999999999873,0.0,33804.15317498763,13867.772583844404,5.681368544334818e-09,4.100000000000052,0.0
C2,1,26167.24296797824,72.72727272727273,12.9006660849743,12.900666084970064,33535.84153204357,14123.339955143727,5.687532170296966e-09,4.10000000000012,-0.0,33535.84153202632,14123.339955154835,5.687532157694593e-09,4.099999999999953,-0.0,33535.84153204221,14123.339955144564,5.687532163220272e-09,4.09999999999988,-0.0,33535.84153203112,14123.339955154679,5.687532162491364e-09,4.100000000000048,-0.0
C2,2,26239.970240705512,145.45454545454547,12.382290980306717,12.382290980302235,33344.25122048798,14331.624187452335,5.6934990224016494e-09,4.100000000000115,-0.0,33344.251220470855,14331.624187463409,5.693499009847954e-09,4.099999999999965,-0.0,33344.251220486505,14331.624187453186,5.69349901533697e-09,4.099999999999884,-0.0,33344.25122047567,14331.624187463134,5.693499014219152e-09,4.100000000000033,-0.0
C2,3,26312.697513432788,218.1818181818182,11.896147752156221,11.896147752151098,33161.08521142517,14531.642674871684,5.69929733231156e-09,4.100000000000109,-0.0,33161.08521140804,14531.64267488262,5.699297319696759e-09,4.099999999999974,-0.0,33161.08521142368,14531.642674872612,5.699297325202904e-09,4.099999999999889,-0.0,33161.08521141289,14531.642674882443,5.699297323670473e-09,4.100000000000024,-0.0
C2,4,26385.42478616006,290.90909090909093,11.437935958168362,11.437935958164292,32985.04161878555,14723.88422468631,5.70493697637881e-09,4.100000000000104,-0.0,32985.04161876858,14723.88422469709,5.70493696377563e-09,4.099999999999999,-0.0,32985.04161878403,14723.884224687265,5.704936969266319e-09,4.099999999999896,-0.0,32985.04161877329,14723.884224697002,5.704936966518256e-09,4.100000000000002,-0.0
C2,5,26458.15205888733,363.6363636363637,11.005581651587208,11.005581651577382,32815.69390860744,14908.78841446277,5.710426897502865e-09,4.100000000000098,-0.0,32815.693908590416,14908.788414473365,5.710426884856768e-09,4.099999999999963,-0.0,32815.693908605994,14908.78841446372,5.710426890372255e-09,4.0999999999999,-0.0,32815.69390859517,14908.788414473365,5.7104268898723885e-09,4.100000000000036,-0.0
C2,6,26530.879331614604,436.3636363636364,10.597229642932325,10.597229642922276,32652.670376208298,15086.762874365533,5.715775337413497e-09,4.100000000000096,-0.0,32652.670376191527,15086.762874375876,5.715775324727469e-09,4.099999999999967,-0.0,32652.670376206926,15086.76287436665,5.715775330285471e-09,4.099999999999905,-0.0,32652.67037619619,15086.762874375923,5.715775329781135e-09,4.100000000000033,-0.0
C2,7,26603.606604341876,509.0909090909091,10.211153846534819,10.21115384652465,32495.618809427935,15258.19465784485,5.720990089035653e-09,4.100000000000093,-0.0,32495.61880941145,15258.194657855143,5.720990076355166e-09,4.09999999999997,-0.0,32495.618809426724,15258.194657846017,5.720990081929661e-09,4.0999999999999055,-0.0,32495.618809416042,15258.194657855163,5.7209900813058395e-09,4.100000000000028,-0.0
C2,8,26676.333877069148,581.8181818181819,9.845782745242182,9.84578274523291,32344.218887173898,15423.435772726309,5.726078210814955e-09,4.100000000000089,-0.0,32344.218887157476,15423.43577273641,5.726078198036602e-09,4.099999999999988,-0.0,32344.21888717267,15423.435772727546,5.7260782036784635e-09,4.099999999999911,-0.0,32344.21888716206,15423.435772736335,5.72607820205783e-09,4.100000000000012,-0.0
C2,9,26749.061149796424,654.5454545454546,9.499113688463192,9.499113688453289,32197.936221915545,15583.071928723415,5.731051525087835e-09,4.100000000000084,-0.0,32197.936221899283,15583.071928733409,5.7310515123209785e-09,4.099999999999986,-0.0,32197.93622191428,15583.071928724637,5.731051517950167e-09,4.0999999999999135,-0.0,32197.936221903907,15583.071928733361,5.731051516601667e-09,4.100000000000014,-0.0
C2,10,26821.788422523696,727.2727272727274,9.170397798900895,9.170397798890809,32056.7335146932,15737.145319209523,5.735910750647715e-09,4.100000000000082,-0.0,32056.733514677122,15737.1453192194,5.7359107378892285e-09,4.099999999999993,-0.0,32056.733514692005,15737.145319210655,5.735910743522477e-09,4.099999999999918,-0.0,32056.733514681735,15737.145319219075,5.735910741957804e-09,4.100000000000008,-0.0
C2,11,26894.515695250968,800.0000000000001,8.858405359974016,8.858405359963212,31920.351806095518,15885.940625368785,5.740661555231133e-09,4.100000000000079,-0.0,31920.351806079474,15885.940625378345,5.7406615424867875e-09,4.099999999999994,-0.0,31920.351806094408,15885.940625369758,5.740661548116807e-09,4.099999999999921,-0.0,31920.35180608407,15885.940625378116,5.740661546608461e-09,4.100000000000006,-0.0
