,,Global Time,Time,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,3 Anode vSEI Length","Cell 1,3 Voltage","Cell 1,4 Anode vSEI Length","Cell 1,4 Voltage"
C1,97,7054.545454545455,7054.545454545455,-13.468273085715936,-12.601468779650519,-12.751188971944662,-15.706742398918884,5.0000000011641534e-09,2.994616755860984,4.999999999244776e-09,2.994616755860984,5.0000000023116275e-09,2.9946167558609846,5.000000003838551e-09,2.9946167558609837
C1,98,7127.272727272728,7127.272727272728,-13.547056573708277,-12.937599685805523,-13.068760210145667,-14.974256766570534,5.000000000807771e-09,2.560023554994043,4.999999999312374e-09,2.5600235549940424,5.0000000027868535e-09,2.560023554994042,5.000000004011414e-09,2.560023554994042
C1,99,7153.407495917611,7153.407495917611,-13.617366734868694,-13.17479248578014,-13.294350571660702,-14.441163443920466,5.000000000601142e-09,2.000009999999996,4.999999999625605e-09,2.000009999999996,5.000000002677638e-09,2.0000099999999947,5.000000004159457e-09,2.000009999999995
C2,0,7153.407495917611,0.0,13.837311040279591,14.104040474928722,14.172054515795837,12.414267205225855,5.000000000601142e-09,2.6674722373119506,4.999999999625605e-09,2.6674722373119515,5.000000002677638e-09,2.667472237311951,5.000000004159457e-09,2.6674722373119515
C2,1,7226.134768644884,72.72727272727273,13.665991762598622,13.346371215155605,13.457297597112442,14.058012661363334,5.0000004702685135e-09,3.5523374520929565,5.0000004590681025e-09,3.552337452092956,5.000000462861524e-09,3.552337452092957,5.000000510042712e-09,3.552337452092956
C2,2,7298.862041372156,145.45454545454547,13.65884187168202,13.318253792191983,13.430685234380734,14.11989233797527,5.000011208106814e-09,3.668350078825465,5.000010994475373e-09,3.6683500788254655,5.000011014296333e-09,3.668350078825466,5.000011942965186e-09,3.6683500788254655
C2,3,7371.589314099429,218.1818181818182,13.65968410585317,13.31772843690051,13.430292700721989,14.119967992754328,5.000049131326281e-09,3.7169946430765046,5.000048279476324e-09,3.716994643076505,5.000048351190683e-09,3.7169946430765046,5.0000520198279975e-09,3.716994643076505
C2,4,7444.316586826702,290.90909090909093,13.663700097480376,13.329196097790762,13.44126505614502,14.093511984813844,5.000124644606756e-09,3.748264010926917,5.000122605126583e-09,3.7482640109269165,5.000122772110451e-09,3.748264010926916,5.0001314912426015e-09,3.7482640109269165
C2,5,7517.043859553975,363.6363636363637,13.668033026937444,13.342894301412878,13.45432200862596,14.062423899253723,5.000248867679506e-09,3.773259131805187,5.000244944809672e-09,3.773259131805188,5.000245263119039e-09,3.773259131805187,5.000261924662368e-09,3.7732591318051876
C2,6,7589.771132281247,436.3636363636364,13.6715812130796,13.354613323462804,13.465475514180852,14.036003185506743,5.000437787103797e-09,3.7951135333296167,5.000431070653522e-09,3.795113533329616,5.000431614220224e-09,3.795113533329616,5.000459957349452e-09,3.7951135333296167
C2,7,7662.49840500852,509.0909090909091,13.674142348186669,13.363253718054594,13.473693140199448,14.01658402978929,5.0007110520198064e-09,3.8148533588536653,5.0007003889076685e-09,3.8148533588536657,5.000701251430768e-09,3.8148533588536657,5.000745969330844e-09,3.8148533588536657
C2,8,7735.225677735793,581.8181818181819,13.675835917771316,13.368981255604416,13.47914007409422,14.003715988760044,5.001090477231851e-09,3.832867678526133,5.001074469552437e-09,3.8328676785261333,5.001075765629028e-09,3.8328676785261333,5.00114248797766e-09,3.8328676785261333
C2,9,7807.952950463066,654.5454545454546,13.676840565815429,13.372292952684862,13.482292363833968,13.996247353895734,5.0016028573743034e-09,3.8493417863874133,5.001579828002399e-09,3.849341786387413,5.0015816948801744e-09,3.849341786387413,5.001677120869047e-09,3.8493417863874133
C2,10,7880.680223190338,727.2727272727274,13.677333837573453,13.373756087001833,13.48369052656718,13.992892785087532,5.002275639630977e-09,3.864396541670466,5.0022436578284355e-09,3.864396541670466,5.002246253894743e-09,3.8643965416704655,5.002378028568468e-09,3.8643965416704655
C2,11,7953.407495917611,800.0000000000001,13.677457020321475,13.373851012844694,13.483791281331142,13.99257392173269,5.0031361686206865e-09,3.878134064577989,5.003093083072175e-09,3.878134064577989,5.003096584877868e-09,3.878134064577989,5.003273161043157e-09,3.8781340645779885
C2,12,8026.134768644884,872.7272727272727,13.677315906878198,13.372952287178551,13.482950282325866,13.994454759847384,5.004210196626139e-09,3.8906521046229,5.004153679934818e-09,3.8906521046228995,5.004158279313344e-09,3.890652104622899,5.0043887300260445e-09,3.8906521046229
C2,13,8098.862041372156,945.4545454545455,13.67698779225782,13.371342100604318,13.481435217757925,13.997908125609941,5.005520516609652e-09,3.9020473178936306,5.0054481225666135e-09,3.9020473178936306,5.005454021163439e-09,3.90204731789363,5.005747818451368e-09,3.902047317893631
C2,14,8171.589314099429,1018.1818181818182,13.676528751212214,13.369230412886662,13.479445101442554,14.002468970688568,5.0070854930754955e-09,3.912414963138816,5.00699471931919e-09,3.9124149631388145,5.00700212407892e-09,3.912414963138816,5.007368889582751e-09,3.912414963138815
C2,15,8244.316586826702,1090.909090909091,13.675979911103386,13.366774761887173,13.477129155695744,14.007789407543697,5.0089189106526e-09,3.9218477268035796,5.008807259761444e-09,3.92184772680358,5.008816377249299e-09,3.921847726803579,5.009265654452763e-09,3.9218477268035787
C2,16,8317.043859553974,1163.6363636363637,13.67537189212217,13.36409485271807,13.474600699044386,14.013605792345368,5.011029418304211e-09,3.9304344843001604,5.010894456336103e-09,3.9304344843001604,5.010905488078245e-09,3.930434484300161,5.011446521584453e-09,3.9304344843001604
C2,17,8389.771132281248,1236.3636363636365,13.674728191461833,13.36128427366477,13.471948279105987,14.01971249199741,5.013420922198929e-09,3.9382597083213864,5.013260328227963e-09,3.938259708321385,5.0132734673495015e-09,3.9382597083213864,5.013915020939353e-09,3.9382597083213855
C2,18,8462.49840500852,1309.0909090909092,13.674067077019501,13.358416865853679,13.469241731148184,14.025947562208637,5.016091979378708e-09,3.9454023208856666,5.015903595193978e-09,3.9454023208856666,5.015919020776305e-09,3.945402320885666,5.016669201006558e-09,3.945402320885666
C2,19,8535.225677735794,1381.818181818182,13.673403382120327,13.355553301059922,13.466538417025673,14.032178136024077,5.0190367694956365e-09,3.9519359101321236,5.0188186335007935e-09,3.951935910132124,5.018836509047322e-09,3.9519359101321228,5.019702641731956e-09,3.951935910132123
C2,20,8607.952950463066,1454.5454545454547,13.67274948883039,13.35274462053156,13.463886583639324,14.038292543228724,5.022245821897254e-09,3.957928507647299,5.021996193823514e-09,3.9579285076472996,5.0220166639726304e-09,3.9579285076472988,5.023005209466193e-09,3.9579285076472988
C2,21,8680.680223190338,1527.2727272727275,13.672115945202146,13.350034452841578,13.461327467774344,14.044195370411934,5.025706521728788e-09,3.963442525920401,5.0254239002149245e-09,3.963442525920401,5.0254470901196e-09,3.963442525920401,5.026563588123009e-09,3.963442525920401
C2,22,8753.407495917612,1600.0000000000002,13.671511965510714,13.347460907703269,13.458897090515997,14.049803272500023,5.029404011535986e-09,3.9685351098183403,5.029087140361576e-09,3.9685351098183412,5.029113155499602e-09,3.9685351098183403,5.030362205077198e-09,3.968535109818341
C2,23,8826.134768644884,1672.727272727273,13.670945656780447,13.345057408871552,13.456627047078618,14.055043123499388,5.033321617567778e-09,3.973258307689995,5.032969486442678e-09,3.9732583076899957,5.032998411568342e-09,3.9732583076899957,5.034383677530891e-09,3.9732583076899957
C2,24,8898.862041372156,1745.4545454545455,13.670424267235678,13.342853700886437,13.4545454587545,14.059849809353382,5.037442012792662e-09,3.9776594177976046,5.037053849185026e-09,3.977659417797605,5.037085749139601e-09,3.9776594177976055,5.038609996436835e-09,3.977659417797606
C2,25,8971.58931409943,1818.1818181818182,13.669954239672196,13.340876063768226,13.45267717588706,14.064165756902522,5.041747629216994e-09,3.981781247675087,5.04132288777892e-09,3.981781247675087,5.041357809075816e-09,3.9817812476750865,5.0430229508515915e-09,3.981781247675087
C2,26,9044.316586826702,1890.909090909091,13.669541267598955,13.339147570354356,13.451044020357298,14.06794037791939,5.046221058445698e-09,3.985662504885902,5.045759404187709e-09,3.985662504885902,5.045797374937979e-09,3.9856625048859016,5.047604531658349e-09,3.9856625048859025
C2,27,9117.043859553974,1963.6363636363637,13.669190312316063,13.337688197186214,13.449664889231618,14.071129837496104,5.0508454257554764e-09,3.989338099381604,5.0503467193107285e-09,3.989338099381604,5.050387752068468e-09,3.9893380993816034,5.0523373183998555e-09,3.989338099381604
C2,28,9189.771132281248,2036.3636363636365,13.66890560259877,13.336514870038016,13.448555796508254,14.07369696708496,5.055604532469783e-09,3.99283947726277,5.0550688083940825e-09,3.9928394772627693,5.0551129011636885e-09,3.9928394772627698,5.057204619583094e-09,3.9928394772627698
C2,29,9262.49840500852,2109.0909090909095,13.668690654627655,13.33564159924187,13.44772999956557,14.075610982794903,5.0604834642736175e-09,3.996194859190175,5.059910913861481e-09,3.9961948591901746,5.059958051108138e-09,3.9961948591901746,5.062191083920718e-09,3.996194859190175
C2,30,9335.225677735794,2181.818181818182,13.66854825951636,13.335079468945539,13.4471979878916,14.0768475198765,5.065468384855034e-09,3.9994296152632907,5.0648593369844256e-09,3.999429615263291,5.064909492244647e-09,3.9994296152632907,5.067282492604003e-09,3.99942961526329
C2,31,9407.952950463066,2254.545454545455,13.668480483608809,13.334836679697693,13.446967522224838,14.07738855069866,5.070546710188232e-09,4.002566478229451,5.069901612455079e-09,4.0025664782294506,5.069954748346238e-09,4.0025664782294506,5.072465928890426e-09,4.0025664782294506
C2,32,9480.680223190338,2327.2727272727275,13.6684886787988,13.334918622265853,13.447043703466827,14.07722223169852,5.075707133318569e-09,4.005625802856905,5.075026535078572e-09,4.005625802856905,5.0750826071600545e-09,4.005625802856905,5.0777298027308945e-09,4.005625802856905
C2,33,9553.40749591761,2400.0,13.668573497637023,13.33532796199534,13.447429051853115,14.076342724744517,5.080939616600994e-09,4.008625794264517,5.080224153687239e-09,4.008625794264517,5.080283109936415e-09,4.008625794264518,5.083063836844546e-09,4.008625794264517
C2,34,9626.134768644884,2472.727272727273,13.6687349299118,13.336064806664385,13.448123665163468,14.074749834490346,5.0862352057699675e-09,4.011582718898265,5.0854855843752496e-09,4.011582718898266,5.08554736619429e-09,4.011582718898266,5.088458883574095e-09,4.011582718898265
C2,35,9698.862041372156,2545.4545454545455,13.668972320920249,13.337126777081412,13.44912528558172,14.072448852646621,5.091586151927406e-09,4.014511097407776,5.090803134324555e-09,4.014511097407776,5.090867678944933e-09,4.014511097407777,5.093907037596653e-09,4.014511097407775
C2,36,9771.58931409943,2618.1818181818185,13.669284413602059,13.338509171270218,13.45042945517096,14.069450196186763,5.096986009750777e-09,4.0174238628454475,5.096170406416213e-09,4.017423862845447,5.096237647112033e-09,4.017423862845447,5.099401720688285e-09,4.0174238628454475
C2,37,9844.316586826702,2690.909090909091,13.669669391317465,13.340205130914978,13.452029673491126,14.065769040506433,5.1024293495377e-09,4.020332538138973,5.101582009651988e-09,4.020332538138973,5.101651876105809e-09,4.020332538138974,5.104937396445296e-09,4.020332538138972
C2,38,9917.043859553974,2763.636363636364,13.67012512917029,13.34220669948303,13.453918397214968,14.06142301036171,5.1079117504183765e-09,4.02324742192256,5.107033555552767e-09,4.02324742192256,5.107105974835688e-09,4.0232474219225605,5.110509554356918e-09,4.02324742192256
C2,39,9989.771132281248,2836.3636363636365,13.670647457464442,13.344497321232604,13.456079958902972,14.056448498629985,5.113430566435005e-09,4.02617749814559,5.112522449448427e-09,4.026177498145589,5.112597344615051e-09,4.026177498145591,5.116115400391519e-09,4.02617749814559
C2,40,10062.49840500852,2909.0909090909095,13.671234881078556,13.347072076823586,13.45850967415224,14.05085660417562,5.118981706145311e-09,4.029131102679541,5.118044584957953e-09,4.029131102679541,5.118121880143584e-09,4.029131102679541,5.121750889523578e-09,4.029131102679542
C2,41,10135.225677735794,2981.818181818182,13.671883236816665,13.349914647182597,13.461192093478985,14.044683258751755,5.124563025559043e-09,4.032115328614299,5.123597829957143e-09,4.032115328614299,5.123677448282074e-09,4.032115328614299,5.127413844238007e-09,4.0321153286143
C2,42,10207.952950463066,3054.545454545455,13.672588684472657,13.353010164175277,13.464113135647036,14.037961251935029,5.130173016560633e-09,4.035136544066391,5.129180684386902e-09,4.0351365440663916,5.129262548325426e-09,4.0351365440663916,5.133102733220584e-09,4.0351365440663916
C2,43,10280.680223190338,3127.2727272727275,13.673347148300092,13.356342755132228,13.467257770741051,14.030725562056631,5.135810741728782e-09,4.038200391799108,5.1347922158878335e-09,4.038200391799108,5.134876247481375e-09,4.0382003917991085,5.1388166039066764e-09,4.0382003917991085
C2,44,10353.407495917612,3200.0000000000005,13.674154370819723,13.359895732137597,13.470610199984264,14.023012933288422,5.1414757748362e-09,4.041311867572352,5.140432001004131e-09,4.041311867572353,5.140518122091201e-09,4.041311867572353,5.144555021143274e-09,4.041311867572353
C2,45,10426.134768644884,3272.727272727273,13.675005964777805,13.363651776198468,13.47415403066079,14.014861464592942,5.147168147031286e-09,4.044475390797348,5.146100071976173e-09,4.0444753907973485,5.146188204276268e-09,4.0444753907973485,5.150318011670567e-09,4.0444753907973485
C2,46,10498.862041372158,3345.454545454546,13.67589746228689,13.367593113047036,13.4778724430288,14.006310217867275,5.152888298580733e-09,4.047694868240576,5.151796868975843e-09,4.047694868240576,5.1518869342454055e-09,4.047694868240577,5.156106014422171e-09,4.047694868240575
C2,47,10571.58931409943,3418.1818181818185,13.676824360653868,13.37170167913615,13.481748347873365,13.997398848566615,5.158637035892229e-09,4.050973751464674,5.1575231975830196e-09,4.050973751464675,5.157615117663525e-09,4.050973751464674,5.161919836371139e-09,4.0509737514646735
C2,48,10644.316586826702,3490.909090909091,13.6777821645558,13.375959276850669,13.485764533734866,13.98816726108867,5.164415493515803e-09,4.054315088637559,5.1632801911868054e-09,4.054315088637558,5.16337388801834e-09,4.054315088637558,5.16776061352902e-09,4.0543150886375585
C2,49,10717.043859553974,3563.636363636364,13.678766424341283,13.38034771822146,13.489903803160907,13.978655290506355,5.1702251008235046e-09,4.057721571290215,5.1690692779421665e-09,4.057721571290216,5.169164673595344e-09,4.057721571290216,5.173629776711078e-09,4.057721571290215
C2,50,10789.771132281248,3636.3636363636365,13.679772770335237,13.384848956731668,13.494149097565911,13.968902411597185,5.1760675528952375e-09,4.061195576554909,5.174892152012962e-09,4.061195576554909,5.174989168616529e-09,4.061195576554909,5.17952902179238e-09,4.061195576554909
C2,51,10862.49840500852,3709.0909090909095,13.680796943116038,13.389445207002217,13.498483610524334,13.958947475587411,5.181944785440595e-09,4.064739205371083,5.180750748542602e-09,4.064739205371084,5.1808493083430795e-09,4.064739205371084,5.185460283801447e-09,4.064739205371084
C2,52,10935.225677735794,3781.818181818182,13.681834819807763,13.39411905236994,13.502890889489661,13.948828474562639,5.187858953065733e-09,4.06835431710548,5.1866472224053594e-09,4.068354317105479,5.186747247556951e-09,4.068354317105481,5.191425714965082e-09,4.06835431710548
C2,53,11007.952950463066,3854.545454545455,13.68288243649983,13.398853540509135,13.507354926102257,13.938582333118779,5.193812411049925e-09,4.072042560995785,5.192583929816601e-09,4.072042560995784,5.192685342507508e-09,4.072042560995783,5.197427665707461e-09,4.072042560995783
C2,54,11080.680223190338,3927.2727272727275,13.683936100403788,13.403632763217745,13.511860701022494,13.928243671585976,5.199807863827857e-09,4.07580579591441,5.198563580531741e-09,4.07580579591441,5.198666302429015e-09,4.07580579591441,5.203468823427619e-09,4.07580579591441
C2,55,11153.407495917612,4000.0000000000005,13.684991890039823,13.408439351348186,13.516391828210221,13.91785016663177,5.20584789183394e-09,4.079644629057308,5.204588755012406e-09,4.079644629057308,5.204692707825421e-09,4.079644629057307,5.2095517668893425e-09,4.079644629057308
C2,56,11226.134768644884,4072.727272727273,13.686046632102364,13.413259205420086,13.520935007306859,13.907432391400693,5.211935369004709e-09,4.083560556015138,5.21066233142558e-09,4.083560556015138,5.210767436526855e-09,4.083560556015138,5.2156793563186645e-09,4.083560556015139
C2,57,11298.862041372158,4145.454545454546,13.687097155700503,13.41807797648085,13.525476709309386,13.89702139473926,5.218073321433702e-09,4.08755464700587,5.216787341413009e-09,4.087554647005869,5.216893519721454e-09,4.087554647005871,5.221854600438949e-09,4.087554647005871
C2,58,11371.58931409943,4218.181818181819,13.688140510447802,13.422882096524482,13.530004147001435,13.886646482256278,5.224264920855553e-09,4.091627883891074,5.2229669636782355e-09,4.091627883891074,5.2230741355423275e-09,4.091627883891074,5.228080649666633e-09,4.091627883891074
C2,59,11444.316586826702,4290.909090909091,13.689173969760809,13.42765881064655,13.53450530484393,13.876335150978711,5.230513479904324e-09,4.0957811795354155,5.229204519342622e-09,4.095781179535418,5.229312604414717e-09,4.095781179535416,5.2343607910829855e-09,4.0957811795354155
