Time,"Cell 1,1 Pos Particle vConcentration","Cell 1,1 Neg Particle vConcentration","Cell 1,2 Pos Particle vConcentration","Cell 1,2 Neg Particle vConcentration","Cell 2,1 Pos Particle vConcentration","Cell 2,1 Neg Particle vConcentration","Cell 2,2 Pos Particle vConcentration","Cell 2,2 Neg Particle vConcentration",String 1 Iapp,String 1 Voltage,"Cell 1,1 Voltage","Cell 2,1 Voltage",String 2 Iapp,String 2 Voltage,"Cell 1,2 Voltage","Cell 2,2 Voltage"
67084.3373493976,46995.590950755875,6119.127052735209,47728.85755570385,5782.842485196624,47549.04573766456,5535.149747738981,46524.04610085572,6284.041589342046,-1.2402799611126911,7.316984805848419,3.6699037100674814,3.6470810957809374,-1.165251897220642,7.316984805848419,3.641326691920157,3.675658113928262
67373.49397590362,47067.10175140832,6058.162087490121,47800.160887263155,5723.2659844731315,47622.9898639718,5471.617279074141,46590.319771849856,6226.546563819081,-1.2499773920338428,7.310623628432305,3.6680411605884693,3.642582467843835,-1.1555544662994903,7.310623628432306,3.6359181294588243,3.6747054989734815
67662.65060240965,47139.07635028978,5996.801721233381,47870.97574519929,5664.097621048674,47697.413542679635,5407.672781092087,46656.137404406465,6169.44716964101,-1.258139456398064,7.3034729098011155,3.6659761381236105,3.637496771677505,-1.1473924019352693,7.3034729098011155,3.629807068554528,3.6736658412465877
67951.80722891567,47211.42164205171,5935.125328888772,47941.405566769325,5605.250969371118,47772.22049478821,5343.39897628699,46721.59462434254,6112.660447637364,-1.2644787438161618,7.295420200051218,3.6636841691428677,3.631736030908351,-1.1410531145171714,7.29542020005122,3.6228903949162765,3.672529805134943
68240.9638554217,47284.02135612342,5873.232034382174,48011.57692346164,5546.620274404674,47847.29049190558,5278.899164365319,46786.80887107046,6056.084514482573,-1.2689836335477713,7.286336500362637,3.661136572767133,3.625199927595504,-1.1365482247855618,7.286336500362637,3.6150483493821426,3.6712881509804944
68530.12048192772,47356.77546759578,5811.207111756794,48081.59847424644,5488.114747667523,47922.52010474252,5214.2622113183,46851.88100371029,5999.631870908569,-1.2716446459512676,7.276071664259026,3.6582999955117006,3.6177716687473263,-1.1338872123820656,7.276071664259028,3.606141326505491,3.6699303377535366
68819.27710843374,47429.58300779244,5749.136639643701,48151.57793482652,5429.644388811633,47997.80493219783,5149.577818113623,46916.91133895379,5943.215488225865,-1.2726753864231712,7.264456897367769,3.6551363212094388,3.60932057615833,-1.132856471910162,7.264456897367769,3.5960111568823487,3.6684457404854194
69108.43373493977,47502.36697512996,5687.086264055034,48221.59751860875,5371.140505575854,48073.06535487705,5084.914393385423,46981.97643187105,5886.768951888989,-1.2722307743597843,7.2512917947401885,3.6516003574840386,3.5996914372561495,-1.133301083973549,7.2512917947401885,3.5844702547774734,3.6668215399627146
69397.5903614458,47575.05705807236,5625.115927548921,48291.73011120005,5312.542199411449,48148.22867528037,5020.334398506404,47047.14453553259,5830.233049665465,-1.2706472920410103,7.2363532682435645,3.647641063174738,3.5887122050688265,-1.1348845662923228,7.2363532682435645,3.571308821553839,3.6650444466897256
69686.74698795182,47647.60309464198,5563.26839461965,48362.02772026509,5253.806016041941,48223.243029333105,4955.882394861372,47112.464342379375,5773.56553894081,-1.2682192488508883,7.219380727785412,3.6431986127401865,3.5761821150452247,-1.1373126094824448,7.219380727785412,3.5562821071700883,3.6630986206153238
69975.90361445783,47719.975391113556,5501.568980001842,48432.51995266808,5194.907217866065,48298.077717935616,4891.58475898262,47177.96379664227,5716.7421769919665,-1.2651478805326057,7.200082746630711,3.638205826587717,3.5618769200429936,-1.1403839778007274,7.200082746630712,3.5391169865816954,3.6609657600490166
69976.92550405982,47720.23080992538,5501.351228293797,48432.76945967051,5194.698745782289,48298.34182708751,4891.357837558901,47178.19563005248,5716.541052357735,-1.2651362597541476,7.20001,3.6381871072863685,3.5618228927136313,-1.1403955985791856,7.200010000000001,3.539052135870992,3.6609578641290086
69976.92550405982,47720.23080992538,5501.351228293797,48432.76945967051,5194.698745782289,48298.34182708751,4891.357837558901,47178.19563005248,5716.541052357735,1.3015227602804202,7.23535455105748,3.654724083334701,3.5806304677227785,1.104009098052913,7.23535455105748,3.5592345054775714,3.676120045579908
70266.08213056585,47610.10909015996,5595.233086096257,48324.88684872913,5284.838551430807,48184.452040179225,4989.211442426847,47079.311524749624,5802.326916834021,1.3059326434564693,7.263682418054968,3.662013551372965,3.6016688666820023,1.0995992148768643,7.263682418054969,3.5845865438770845,3.679095874177884
70555.23875707187,47534.803434691574,5659.433271613621,48253.4685312777,5344.511127007962,48106.581340609606,5056.117605598538,47013.24208325363,5859.644765206417,1.2936689192639867,7.27951406356814,3.6661038765827465,3.6134101869853934,1.1118629390693453,7.279514063568135,3.5985838912904966,3.6809301722776384
70844.3953835779,47461.20068148261,5722.181685144725,48183.78984724826,5402.730176227202,48030.47406774762,5121.508640285596,46948.57090560815,5915.74956449651,1.286006253570867,7.293076070905361,3.6696578422685358,3.6234182286368246,1.1195256047624662,7.293076070905359,3.610526324518211,3.6825497463871484
71133.55201008392,47387.86433440737,5784.702979967527,48114.2601062353,5460.824778193473,47954.64253231905,5186.662762580313,46883.981746308156,5971.783209634841,1.2827092405732712,7.3049710614582715,3.6728218551457967,3.6321492063124743,1.122822617760062,7.3049710614582715,3.6209632901737208,3.6840077712845507
71422.70863658994,47314.56346718126,5847.194027222938,48044.76958805387,5518.886608071744,47878.84766038463,5251.7853837618095,46819.414527030065,6027.797820938,1.281901710391094,7.315444173036301,3.6756467825782986,3.639797390458002,1.1236301479422393,7.315444173036301,3.6301134752374087,3.6853306977988924
71711.86526309597,47241.22603785913,5909.716244691468,47975.34139450633,5576.8963634748425,47803.01495133157,5316.940514429596,46754.90058580287,6083.766211428905,1.282347316253693,7.324680895995678,3.678170881211249,3.646510014784429,1.1231845420796402,7.324680895995678,3.6381440133528877,3.6865368826427907
72001.021889602,47167.823306220496,5972.2941342186805,47905.99339366941,5634.839114980557,47727.114701231374,5382.153676068941,46690.45929261624,6139.671576877266,1.2833581090022907,7.332839994154886,3.6804278529297942,3.652412141225092,1.1221737493310424,7.332839994154886,3.645199874859208,3.6876401192956783
72290.17851610802,47094.34883049903,6034.933187590681,47836.72674680773,5692.713892310809,47651.14025895799,5447.430583297524,46626.09287067805,6195.511988561932,1.2845845239918277,7.340057256428302,3.682447215168905,3.6576100412593973,1.1209473343415055,7.340057256428302,3.651406176043945,3.6886510803843575
72579.33514261404,47020.79757836685,6097.637695008004,47767.544110297764,5750.518475967733,47575.08642634615,5512.7757023563445,46561.80429253562,6251.284867681278,1.2857713392214514,7.346447950556154,3.6842541056709774,3.6621938448851763,1.1197605191118818,7.346447950556154,3.6568694326233167,3.689578517932837
72868.49176912007,46947.18612087453,6160.393529185403,47698.42600577551,5808.2691408254495,47498.97034116912,5578.17430854575,46497.57575297584,6307.005660960342,1.2868633210924878,7.352124986441144,3.685874286454504,3.66625069998664,1.1186685372408454,7.352124986441144,3.6616941906381,3.690430795803044
73157.64839562609,46873.520871505025,6223.195222448294,47629.36474468838,5865.972310946426,47422.798636613334,5643.620702661393,46433.40024332964,6362.68044869624,1.2877673880387532,7.35716374150138,3.6873242228627023,3.669839518638678,1.11776447029458,7.357163741501381,3.665950703997268,3.6912130375041126
73446.80502213212,46799.81760081976,6286.029329950109,47560.342855027506,5923.642584823336,47346.587620663355,5709.100872954128,46369.26160619119,6418.323248076101,1.2884672613451211,7.361651261790023,3.6886242863701786,3.6730269754198437,1.117064596988212,7.361651261790023,3.6697193265844774,3.6919319352055457
73735.96164863814,46726.08712367923,6348.8866317189995,47491.348314749506,5981.290007306311,47270.348476809966,5774.605210617782,46305.14873041509,6473.94369845745,1.288935489984852,7.365642570053482,3.689786739313259,3.675855830740223,1.1165963683484812,7.365642570053483,3.673051504103801,3.6925910659496815
74025.11827514417,46652.34482300601,6411.754013381419,47422.36466454692,6038.928330739078,47194.09711102194,5840.1200493142715,46241.04629554316,6529.555090942425,1.2891897661136256,7.369210397521095,3.690829485535921,3.678380911985174,1.1163420922197076,7.369210397521096,3.676013766718123,3.6931966308029724
74314.27490165018,46578.60091513127,6474.622765228496,47353.38060134097,6096.566999251025,47117.84408775466,5905.636312109678,46176.94384549894,6585.16649659004,1.2892252884029305,7.3723880378019215,3.6917598002190832,3.6806282375828383,1.1163065699304027,7.372388037801922,3.6786376812385737,3.6937503565633483
74603.4315281562,46504.86642921439,6537.48348459197,47284.384645486476,6154.215604498986,47041.600810532145,5971.14420114633,46112.83063851247,6640.787234309811,1.2890700603444067,7.375233266608296,3.6925925918642224,3.682640674744074,1.1164617979889264,7.375233266608296,3.680975577595279,3.694257689013017
74892.58815466223,46431.15289445903,6600.326342501961,47215.36426309961,6211.884618994347,46965.379200970754,6036.633473423341,46048.69504235643,6696.427395517518,1.2887459015588345,7.377770316564168,3.6933334326209883,3.6844368839431794,1.1167859567744987,7.377770316564167,3.683050489190141,3.694719827374026
75181.74478116825,46357.46491252872,6663.147415910907,47146.314957158786,6269.577800160502,46889.1840163377,6102.100041518191,45984.53279651063,6752.0906763830635,1.2882784990097693,7.3800435673755835,3.69399432341704,3.6860492439585437,1.1172533593235638,7.380043567375584,3.6849021587331636,3.695141408642421
75470.90140767428,46283.81336677769,6725.937426454113,47077.22503038002,6327.304921498998,46813.026510144235,6167.5342364631215,45920.33302206726,6807.786514788409,1.2877030532095795,7.382071142959905,3.694579766454841,3.6874913765050636,1.1178288051237537,7.382071142959904,3.686547746755709,3.6955233962041953
75760.0580341803,46210.1973075566,6788.697183734429,47008.09594485442,6385.064761380516,46736.90569954415,6232.936902715086,45856.097002329334,6863.513797417316,1.2870428285330564,7.383886963956895,3.6950994142160556,3.6887875497408396,1.1184890298002768,7.383886963956895,3.688017207431789,3.695869756525106
76049.21466068632,46136.62541489418,6851.419287783289,46938.91848231791,6442.865021996262,46660.830559561095,6298.300328973652,45791.816144746976,6919.279978645985,1.2863369368681976,7.385505141080904,3.6955571299791607,3.6899480111017424,1.1191949214651356,7.385505141080904,3.689323717099588,3.6961814239813156
76338.37128719235,46063.09261777837,6914.108061781025,46869.698474484896,6500.700830738913,46584.79584592887,6363.629021089076,45727.495807263425,6975.08041024745,1.285605637901687,7.386951638354766,3.695960698693594,3.6909909396611726,1.1199262204316462,7.386951638354767,3.690489821609388,3.696461816745379
76627.52791369837,45989.60437906591,6976.7588484893595,46800.43023780999,6558.576936415615,46508.807206919766,6428.918126090668,45663.13067148159,7030.919706141007,1.2848855141426891,7.388237939780051,3.696313605672713,3.6919243341073384,1.120646344190644,7.388237939780051,3.6915259698938936,3.696711969886158
76916.6845402044,45916.153086115526,7039.378137898291,46731.12224602011,6616.486258921991,46432.856770373735,6494.174407703941,45598.72856827351,7086.791072735569,1.284193101551972,7.389383961202691,3.696622136543511,3.692761824659181,1.121338756781361,7.389383961202691,3.6924491181318784,3.6969348430708133
77205.84116671042,45842.7405854153,7101.964355824587,46661.77274294821,6674.430265599254,46356.94644511249,6559.396225877176,45534.287824947816,7142.6959611580805,1.2835583296407584,7.390399506700147,3.6968895528377788,3.693509953862368,1.1219735286925747,7.390399506700147,3.6932678631701474,3.6971316435299992
77494.99779321645,45769.35817193247,7164.524923553285,46592.391275869326,6732.400979355158,46281.0672296331,6624.591314662278,45469.81728831056,7198.626696453502,1.2829933589900109,7.391299886439487,3.6971209269334775,3.6941789595060093,1.1225384993433223,7.391299886439487,3.6939949483366257,3.697304938102861
77784.15441972247,45696.004281046575,7227.061174967439,46522.97975870343,6790.3968010408635,46205.217505622444,6689.761064507035,45405.318698458956,7254.581769019916,1.2825191165187626,7.392093849996712,3.6973193728638902,3.6947744771328215,1.1230127418145706,7.392093849996712,3.694637721355964,3.6974561286407477
78073.3110462285,45622.67027272027,7289.580475941495,46453.547571507515,6848.409893280664,46129.38833898269,6754.91315154916,45340.80076350224,7310.553624228974,1.2821429063262766,7.3927931894178,3.697488977428679,3.69530421198912,1.1233889520070566,7.3927931894178,3.695205749954229,3.6975874394635704
78362.46767273452,45549.351903961164,7352.0864437450655,46384.09947634478,6906.436277199367,46053.57534199387,6820.051345697858,45276.2678778144,7366.538449787333,1.2818756193406549,7.393405987257221,3.6976327271859577,3.695773260071263,1.1236562389926783,7.393405987257221,3.6957055377074655,3.6977004495497554
78651.62429924055,45476.04141043779,7414.585697689086,46314.643826451094,6964.468973367897,45977.770486224275,6885.182544946836,45211.72780921901,7422.529506801394,1.2817193894696408,7.393941341279476,3.6977539099712375,3.696187431308238,1.1238124688636923,7.393941341279476,3.6961442577047507,3.6977970835747254
78940.78092574657,45402.73298694269,7477.083186876157,46245.18700613701,7022.5026474647,45901.9677687208,6950.31190700701,45147.186470715766,7478.52166551057,1.2816753695047869,7.394406684304805,3.6978553131776963,3.6965513711271085,1.1238564888285463,7.394406684304804,3.696527674809937,3.697879009494867
79229.9375522526,45329.420308135785,7539.584303836082,46175.73574120953,7080.531679836316,45826.16064915333,7015.445051301344,45082.65013035829,7534.5094881310515,1.2817393428898194,7.394809613640797,3.6979397343894203,3.696869879251377,1.1237925154435138,7.394809613640797,3.696861604045712,3.6979480095950854
79519.09417875862,45256.0971540101,7602.094351299164,46106.296798075025,7138.550416905989,45750.342695792024,7080.587503943775,45018.125067498906,7590.487527077081,1.2819046198984654,7.395156409799021,3.698009575990814,3.6971468338082065,1.1236272384348678,7.39515640979902,3.69715075202722,3.6980056577718
79808.25080526464,45182.75932864121,7664.616906409071,46036.87453532666,7196.555216912638,45674.50957031083,7145.742992405099,44953.61536193606,7646.452242961755,1.2821598305335473,7.3954539872200336,3.698067331834809,3.6973866553852246,1.1233720277997858,7.3954539872200336,3.6974002993192623,3.698053687900771
80097.40743177067,45109.40105317911,7727.156895797354,45967.475176332446,7254.540880008064,45598.65529728335,7210.916650745336,44889.126799785896,7702.398616101484,1.2824920072223058,7.395707365549644,3.698114977878741,3.6975923876709027,1.1230398511110273,7.395707365549644,3.697613864185679,3.698093501363964
80386.5640582767,45036.02082613147,7789.715599528689,45898.10012291369,7312.506234919691,45522.778324584855,7276.109812542879,44824.6607211989,7758.325483862787,1.2828836033036253,7.395922934452653,3.698154717749238,3.6977682167034143,1.1226482550297079,7.395922934452652,3.697796182146051,3.698126752306601
80675.72068478272,44962.61422477509,7852.296788098675,45828.75405927662,7370.447367825237,45446.87407920928,7341.326406904921,44760.221494729594,7814.229056352207,1.2833161216390494,7.396104815696754,3.6981882043720145,3.697916611324739,1.1222157366942838,7.396104815696752,3.6979501064583484,3.698154709238404
80964.87731128874,44889.18264251601,7914.8992735894535,45759.43524377655,7428.365733931326,45370.944002460266,7406.565195470018,44695.807542310155,7870.110702605688,1.2837679028867661,7.39625876726301,3.6982173004393832,3.698041466823627,1.121763955446567,7.39625876726301,3.6980798964934114,3.698178870769599
81254.03393779477,44815.72394798343,7977.524873054771,45690.14580813748,7486.259552105582,45294.985890802614,7471.828071505179,44631.42087381651,7925.96867897658,1.2842158019296157,7.3963882864398345,3.698243417111541,3.6981448693282934,1.1213160564037175,7.3963882864398345,3.69818788056491,3.6982004058749243
81543.19056430079,44742.242253102755,8040.170080962433,45620.88108945156,7544.132718375728,45219.00399652171,7537.111381465985,44567.057194059846,7981.806711711053,1.2846367762064952,7.396498413929272,3.6982680492375324,3.69823036469174,1.120895082126838,7.396498413929272,3.698277814166363,3.69822059976291
81832.34719080682,44668.73856179495,8102.834041441881,45551.63975941106,7601.98634259053,45142.999358200424,7602.4142330064105,44502.71531017701,8037.625835664508,1.2850041886176198,7.396592209198109,3.6982924230239766,3.698299786174132,1.1205276697157134,7.396592209198109,3.6983516646702697,3.698240544527839
82121.50381731283,44595.219185182796,8165.51137408386,45482.41482538069,7659.826267348609,45066.97850204997,7667.7310188346655,44438.38875435247,8093.43166192251,1.2852966802484562,7.396673936355464,3.698317660525574,3.6983562758298896,1.120235178084877,7.396673936355464,3.69841266351846,3.6982612728370046
82410.66044381887,44521.68889407189,8228.198011642466,45413.200829138004,7717.657053191128,44990.946361828,7733.057499887174,44374.07250636015,8149.22854572909,1.285485643103601,7.396746339977325,3.6983448420136122,3.698401497963713,1.1200462152297321,7.396746339977325,3.698462526434327,3.6982838135429983
82699.81707032488,44448.15540995749,8290.887371325827,45343.98932643976,7775.48575558767,44914.910921955125,7798.386815985299,44309.758737328106,8205.023278939449,1.2855543884953422,7.3968128781350035,3.6983747308838857,3.6984381472511183,1.119977469837991,7.396812878135004,3.698503952200049,3.6983089259349553
82988.9736968309,44374.627581134206,8353.571909715223,45274.77041387492,7833.320649194298,44838.88133249421,7863.711105435197,44245.438303220006,8260.823794366483,1.2854741967739145,7.3968760571285195,3.698408288019871,3.6984677691086483,1.1200576615594187,7.3968760571285195,3.6985384751889967,3.6983375819395228
83278.13032333693,44301.113588958404,8416.244651973822,45205.53524053519,7891.169129264104,44762.86605318537,7929.023099665476,44181.10298202528,8316.63722492873,1.2852355135155462,7.396938530749734,3.6984459475909905,3.6984925831587434,1.120296344817787,7.396938530749734,3.69856826719013,3.698370263559604
83567.28694984295,44227.62627638785,8478.894649119986,45136.269573327125,7949.043088058808,44686.878364700475,7994.311387980801,44116.7396087631,8372.47499176658,1.2848115518097345,7.397002610924668,3.6984885693232608,3.698514041601407,1.1207203065235987,7.397002610924669,3.698594724310242,3.6984078866144268
83856.44357634897,44154.17330186194,8541.515372119055,45066.96522416242,8006.949367021039,44610.92618586549,8059.569166560656,44052.34056075327,8428.343707856668,1.2842014555570633,7.397070178901634,3.698536298503073,3.6985338803985615,1.1213304027762698,7.397070178901634,3.698619512160342,3.6984506667412926
84145.600202855,44080.76638169015,8604.09683248797,44997.60928638458,8064.898750126889,44535.02163215575,8124.786025841937,43987.89388637188,8484.253741703877,1.2833857071855415,7.39714325158298,3.69858980050282,3.69855345108016,1.1221461511477917,7.39714325158298,3.6986439022545174,3.698499349328462
84434.75682936102,44007.41659519877,8666.629584790528,44928.18976541952,8122.90125927476,44459.176159901894,8189.952122596034,43923.388444901546,8540.214758320239,1.2823614671865045,7.3972233668985385,3.698649300821036,3.6985740660775024,1.1231703911468287,7.3972233668985385,3.6986691270201777,3.6985542398783613
84723.91345586705,43934.14053063116,8729.099487083311,44858.688591923965,8180.971992051406,44383.40692204011,8255.052719094916,43858.8074719678,8596.241301462329,1.2811268010154635,7.397311945697982,3.698715047560624,3.698596898137359,1.1244050573178697,7.397311945697984,3.6986962750454544,3.6986156706525293
85013.07008237307,43860.94204637858,8791.503249979321,44789.10175888287,8239.114296462878,44307.71790792306,8320.08438770452,43794.147215724,8652.336626005514,1.279681866452194,7.3974101894118105,3.6987872256492826,3.698622963762528,1.125849991881139,7.39741018941181,3.69872629157181,3.69868389784
85302.2267088791,43787.84473221191,8853.82076253697,44719.403622282596,8297.349599005152,44232.133510254804,8385.026170320949,43729.38387507634,8708.521380337843,1.2780330537681859,7.397519141320783,3.6988659591362905,3.698653182184492,1.1274988045651473,7.397519141320783,3.6987600161396834,3.698759125181099
85591.38333538512,43714.8459309823,8916.054290049982,44649.597302045484,8355.675292871321,44156.650980982085,8449.88042805922,43664.520305619975,8764.793087117996,1.276186182974886,7.397639651704429,3.6989513306926436,3.6986883210117854,1.1293456753584472,7.39763965170443,3.698798165296776,3.698841486407654
85880.53996189115,43641.9722971999,8978.181108799972,44579.653899657744,8414.115523809533,44081.297881707396,8514.623480111464,43599.529672418685,8821.175026712279,1.274155005028467,7.39777242718187,3.6990433670955816,3.698729060086288,1.1313768533048663,7.39777242718187,3.6988413538756184,3.6989310733062513
86169.69658839717,43569.216218135,9040.20770885318,44509.581929935935,8472.663177384356,44006.066340100704,8579.262090349126,43534.41983720605,8877.660378756553,1.2719498365369444,7.397918024862941,3.6991420744381727,3.6987759504247686,1.1335820217963888,7.397918024862941,3.6988901062629687,3.6990279185999726
86458.8532149032,43496.60548570306,9102.110396820714,44439.35133390546,8531.343368951284,43930.98509373149,8643.771567578662,43469.16287488205,8934.273369377326,1.269590441556125,7.398076867999107,3.6992474071525763,3.698829460846531,1.1359414167772082,7.398076867999107,3.6989448457034566,3.6991320222956507
86748.00984140922,43424.12768452704,9163.899757160718,44368.975828158116,8590.144637803955,43856.04130418687,8708.162942508023,43403.77147865471,8991.00298671537,1.2670897394489886,7.398249265789946,3.6993593163841707,3.698889949405776,1.1384421188843445,7.398249265789947,3.6990059299146307,3.6992433358753165
87037.16646791525,43351.8113764468,9225.551440102618,44298.424585071625,8649.092741530856,43781.26450502919,8772.410840030077,43338.216998214,9047.874086045864,1.2644719220352245,7.3984354097902,3.6994777058942936,3.6989577038959065,1.1410599362981086,7.3984354097902,3.699073621051546,3.699361788738654
87326.32309442127,43279.6393592465,9287.080111017976,44227.71648150898,8708.171907833408,43706.63690816043,8836.530543600291,43272.51692385279,9104.871493849147,1.2617504952673293,7.398635412336586,3.69960249106412,3.6990329212724657,1.1437813630660039,7.398635412336587,3.699148140328097,3.69948727200849
87615.4797209273,43207.64016479145,9348.461445691402,44156.820775544234,8767.40782269673,43632.18801604173,8900.496704834075,43206.64267557082,9162.020004403676,1.258952232097727,7.398849283196993,3.6997335441148107,3.6991157390821825,1.146579626235606,7.398849283196993,3.699229618201522,3.6996196649954713
87904.63634743332,43135.7924026612,9409.713680056157,44085.76083423376,8826.780962104838,43557.89570993982,8964.328328049996,43140.61592211796,9219.300819213666,1.256089330249369,7.399076984752055,3.699870760975114,3.6992062237769416,1.1494425280839642,7.399076984752055,3.6993181660034447,3.699758818748611
88193.79297393934,43064.12391312669,9470.813079499958,44014.506703359155,8886.316353885468,43483.788777109665,9028.000679364257,43074.40880830664,9276.738103753843,1.253189349199789,7.399318392610266,3.700013999047927,3.6993043935623393,1.1523425091335442,7.399318392610267,3.699413810569066,3.699904582041201
88482.94960044537,42992.60994826462,9531.780742322091,43943.085325258566,8945.99148674494,43409.84162718354,9091.535745909074,43008.04633419096,9334.31016949066,1.2502616146750287,7.399573363098465,3.700163148995093,3.6994102141033727,1.1552702436583044,7.399573363098465,3.699516578033743,3.700056785064722
88772.1062269514,42921.277170505244,9592.593938052245,43871.46804431615,9005.830303482222,43336.08182945086,9154.909840271956,42941.501846610394,9392.040139091974,1.247332883498927,7.399841681742263,3.7003180682555974,3.699523613486666,1.1581989748344061,7.399841681742263,3.699626417451752,3.7002152642905113
89061.26285345742,42850.09843446633,9653.275808891252,43799.684330330565,9065.808181018907,43262.48131463824,9218.147079449287,42874.80270508429,9449.904277095951,1.2444084899280385,7.400123139283561,3.70047865500136,3.6996444842822016,1.1611233684052946,7.400123139283563,3.6997432923955857,3.700379846887977
89350.41947996344,42779.098930136,9713.804879666524,43727.707129950686,9125.947723404788,43189.06612947439,9281.225084205857,42807.92374317547,9507.924416379521,1.241513111145878,7.400417471679597,3.700644780369109,3.699772691310488,1.1640187471874552,7.400417471679596,3.6998670977182706,3.7005503739613257
89639.57610646947,42708.25010466705,9774.205492482037,43655.56736704237,9186.223092635844,43115.806749468196,9344.169221855309,42740.89368309008,9566.075639295483,1.2386474340334754,7.400724441299017,3.700816362196171,3.699908079102846,1.1668844242998577,7.400724441299017,3.699997755148039,3.700726686150978
89928.73273297548,42637.5755728556,9834.457515061385,43583.23968780503,9246.655472725819,43042.727592567244,9406.958512603753,42673.68893789888,9624.378408435929,1.2358331374420206,7.40104377193764,3.7009932985106992,3.7000504734269404,1.1696987208913125,7.401043771937639,3.7001351268347995,3.700908645102839
90217.88935948152,42567.04630954752,9894.585692162727,43510.75546192704,9307.218653170203,42969.79864603483,9469.618743263163,42606.33865523277,9682.807437080355,1.2330660129867,7.401375232211902,3.701175539143572,3.70019969306833,1.1724658453466332,7.401375232211903,3.700279111778702,3.7010961204332005
90507.04598598753,42496.68443272657,9954.57116758456,43438.09093829148,9367.932478882587,42897.042780109645,9532.130263824605,42538.8207397843,9741.381893780139,1.2303641773547147,7.401718568888196,3.7013630224826413,3.7003555464055546,1.1751676809786185,7.401718568888197,3.700429559174853,3.701289009713344
90796.20261249357,42426.461261307166,10014.438392757322,43365.27705702445,9428.771098273275,42824.43033794697,9594.518555319266,42471.16395001949,9800.076829431055,1.2277185847649148,7.402073589910499,3.7015557436388615,3.700517846271637,1.1778132735684184,7.402073589910499,3.700586363235497,3.701487226675001
91085.35923899958,42356.39765924984,10074.169580569122,43292.29139699639,9489.753245003625,42751.982893147644,9656.765081803618,42403.34743067573,9858.910336796542,1.22514354529613,7.402440099005181,3.7017536958526605,3.7006864031525213,1.1803883130372033,7.402440099005183,3.700749378638736,3.7016907203664466
91374.51586550561,42286.4659799391,10133.788300535585,43219.16373265438,9550.854041451355,42679.67185863199,9718.894405171259,42335.3988653224,9917.858399287503,1.2226254564527976,7.402817976314392,3.7019569345625927,3.7008610417517995,1.1829064018805355,7.402817976314393,3.700918512037803,3.7018994642765897
91663.67249201162,42216.68615141368,10193.277563444275,43145.872620252616,9612.091404637475,42607.517840305205,9780.888820918855,42267.298312665494,9976.938316763575,1.2201747589818628,7.403207116798324,3.7021655240831173,3.7010415927152067,1.1853570993514704,7.403207116798324,3.7010936413439457,3.7021134754543787
91952.82911851765,42147.03204392106,10252.659645642798,43072.446158635605,9673.441856966154,42535.49381963557,9842.771543250059,42199.07190557704,10036.127417926215,1.2177736577438198,7.403607507169472,3.7023795978523872,3.701227909317085,1.1877582005895133,7.403607507169474,3.701274702830056,3.702332804339417
92241.98574502367,42077.5232181438,10311.91787110026,42998.86326052757,9734.923017615361,42463.62002275585,9904.525193960735,42130.7000409371,10095.44270925673,1.2154290275971713,7.404019169486423,3.7025993100969625,3.701419859389461,1.1901028307361619,7.404019169486424,3.7014616149219894,3.7025575545644345
92531.1423715297,42008.13531821302,10371.073003878506,42925.1500831105,9796.513031317627,42391.87126542534,9966.171411239495,42062.20705165993,10154.86308099092,1.2131191508491248,7.404442234787657,3.7028248931753285,3.7016173416123284,1.1924127074842084,7.404442234787656,3.7016543614236923,3.702787873363964
92820.29899803572,41938.888156409324,10430.108153452444,42851.28522166453,9858.22978248738,42320.26803402849,10027.692593275204,41993.57304750684,10214.405788696182,1.2108478125894313,7.404876891909043,3.703056613522582,3.701820278386461,1.1946840457439019,7.404876891909043,3.7018529191002614,3.703023972808782
93109.45562454175,41869.7592486783,10489.042488109322,42777.29279760213,9920.05311681588,42248.78707985561,10089.10871525705,41924.820471943254,10274.051361779948,1.208589664242386,7.405323458996139,3.7032948274855566,3.7020286315105824,1.1969421940909473,7.405323458996138,3.702057338330912,3.7032661206652264
93398.61225104777,41800.769355585246,10547.85830888448,42703.15033287436,9982.001815522288,42177.44986993853,10150.40133280529,41855.928445808466,10333.817913738814,1.2063461047938135,7.405782337106668,3.703539940142752,3.702242396963917,1.1991857535395196,7.405782337106669,3.7022676732618303,3.703514663844839
93687.7688775538,41731.89778031711,10606.573260392153,42628.880016093935,10044.057339221932,42106.23500362427,10211.588833266971,41786.91761677878,10393.687531898224,1.2040884482233707,7.40625408150234,3.703792461719074,3.7024616197832656,1.2014434101099625,7.406254081502339,3.7024840618754267,3.703770019626912
93976.92550405982,41663.16696623522,10665.168209036186,42554.45750208774,10106.24002918362,42035.16568809665,10272.651277132112,41717.76537923422,10453.679827525926,1.2018167469777772,7.4067393586543,3.704052967022441,3.702686391631859,1.203715111355556,7.406739358654301,3.7027066566542333,3.704032702000067
94266.08213056585,41594.55773520139,10723.659504718147,42479.90334885594,10168.532708457975,41964.22209302974,10333.605702529045,41648.490863774234,10513.77820407157,1.1994993880297589,7.4072390202007,3.704322155267786,3.702916864932914,1.2060324703035743,7.4072390202006995,3.702935706952713,3.7043033132479866
