Time,Anode vConcentration,Anode vPhi,Anode vSEI Length
43228.9156626506,6819.17411939934,0.11385280085424997,5.00733118222375e-09
43373.49397590361,6898.520031169892,0.11338278919079682,5.007565327833613e-09
43518.072289156626,6977.86587933631,0.1129332611161736,5.007801512153081e-09
43662.65060240964,7057.2116549751845,0.11250331241466796,5.008040020169803e-09
43807.22891566265,7136.557366659613,0.11209155601247302,5.008280577479503e-09
43951.80722891566,7215.903029046752,0.1116976049433637,5.008522715751826e-09
44096.385542168675,7295.248637643379,0.11132052474825264,5.008766578407272e-09
44240.96385542169,7374.59418312591,0.11095933773322882,5.009012463177141e-09
44385.5421686747,7453.939671622332,0.11061341078520748,5.009260173935084e-09
44530.12048192771,7533.28511795813,0.11028191906537115,5.009509236804614e-09
44674.698795180724,7612.630518350381,0.10996416834330361,5.009759772555505e-09
44819.27710843374,7691.975863690441,0.10965956562758124,5.010012072099513e-09
44963.85542168675,7771.321159460376,0.10936731287050802,5.010265959919698e-09
45108.43373493976,7850.666418982285,0.10908643984394038,5.010521010060629e-09
45253.01204819277,7930.01163939815,0.1088169290064889,5.010777313927888e-09
45397.590361445786,8009.356811302111,0.1085581238142722,5.011035171890559e-09
45542.1686746988,8088.701928581665,0.10830963138324343,5.0112947790939065e-09
45686.74698795181,8168.04700840912,0.10807020824869636,5.011555586349127e-09
45831.32530120482,8247.392062018667,0.10783822752729841,5.011817234153868e-09
45975.90361445783,8326.737082810332,0.10761626691190386,5.012079934375628e-09
46120.48192771085,8406.082054980357,0.10740239447017454,5.01234419135267e-09
46265.06024096385,8485.426994564023,0.1071954977202104,5.0126094922161225e-09
46409.63855421687,8564.77191257189,0.10699437294532853,5.012875484701878e-09
46554.21686746988,8644.116800481912,0.10680106845658549,5.01314244195025e-09
46698.7951807229,8723.461644682713,0.10661430968157776,5.013410798421951e-09
46843.3734939759,8802.806460259702,0.10643278311253457,5.013680071528287e-09
46987.951807228914,8882.151257314981,0.1062556190547369,5.013949938147542e-09
47132.530120481926,8961.496026845503,0.1060846098322486,5.014220686701733e-09
