Time,Concentration,Voltage,I_INT,I_SEI
54361.445783132534,8659.033261775901,0.27672151461974887,0.06682032939814815,0.0
54650.60240963856,8598.956956555068,0.2772414274611561,0.06682032939814815,0.0
54939.759036144584,8538.880651334235,0.2777613403025633,0.06682032939814815,0.0
55228.91566265061,8478.8043461134,0.27828125314397045,0.06682032939814815,0.0
55518.072289156626,8418.728040892569,0.27880116598537763,0.06682032939814815,0.0
55807.22891566265,8358.651735671734,0.2793210788267848,0.06682032939814815,0.0
56096.385542168675,8298.575430450901,0.279840991668192,0.06682032939814815,0.0
56385.5421686747,8238.499125230068,0.28036090450959916,0.06682032939814815,0.0
56674.698795180724,8178.422820009233,0.2808808173510064,0.06682032939814815,0.0
56963.85542168675,8118.3465147884,0.2814007301924136,0.06682032939814815,0.0
57253.01204819277,8058.270209567565,0.28192064303382075,0.06682032939814815,0.0
57542.1686746988,7998.193904346732,0.2824405558752279,0.06682032939814815,0.0
57831.32530120482,7938.117599125898,0.28296046871663516,0.06682032939814815,0.0
58120.48192771085,7878.041293905064,0.28348038155804234,0.06682032939814815,0.0
58409.63855421687,7817.964988684231,0.2840002943994495,0.06682032939814815,0.0
58698.7951807229,7757.888683463396,0.2845202072408567,0.06682032939814815,0.0
58987.95180722892,7697.812378242563,0.28504012008226387,0.06682032939814815,0.0
59277.108433734946,7637.736073021729,0.2855600329236711,0.06682032939814815,0.0
59566.26506024097,7577.659767800895,0.2860799457650783,0.06682032939814815,0.0
59855.42168674699,7517.583462580063,0.28659985860648546,0.06682032939814815,0.0
60144.57831325301,7457.507157359229,0.28711977144789264,0.06682032939814815,0.0
60433.73493975904,7397.4308521383955,0.2876396842892998,0.06682032939814815,0.0
60722.89156626506,7337.3545469175615,0.288159597130707,0.06682032939814815,0.0
61012.048192771086,7277.2782416967275,0.2886795099721142,0.06682032939814815,0.0
61301.20481927711,7217.201936475894,0.2891994228135214,0.06682032939814815,0.0
61590.361445783135,7157.1256312550595,0.2897193356549286,0.06682032939814815,0.0
61879.51807228916,7097.049326034226,0.29023924849633576,0.06682032939814815,0.0
62168.674698795185,7036.973020813392,0.29075916133774293,0.06682032939814815,0.0
62457.83132530121,6976.896715592558,0.29127907417915017,0.06682032939814815,0.0
62746.987951807234,6916.820410371724,0.29179898702055734,0.06682032939814815,0.0
63036.14457831326,6856.74410515089,0.2923188998619645,0.06682032939814815,0.0
63325.30120481928,6796.667799930057,0.2928388127033717,0.06682032939814815,0.0
63614.45783132531,6736.591494709223,0.29335872554477893,0.06682032939814815,0.0
63903.614457831325,6676.515189488391,0.2938786383861861,0.06682032939814815,0.0
64192.77108433735,6616.438884267557,0.2943985512275933,0.06682032939814815,0.0
64481.927710843374,6556.362579046723,0.29491846406900046,0.06682032939814815,0.0
64771.0843373494,6496.28627382589,0.29543837691040764,0.06682032939814815,0.0
65060.24096385542,6436.209968605055,0.2959582897518148,0.06682032939814815,0.0
65349.39759036145,6376.133663384222,0.29647820259322205,0.06682032939814815,0.0
65638.55421686747,6316.057358163388,0.29699811543462923,0.06682032939814815,0.0
65927.7108433735,6255.981052942554,0.2975180282760364,0.06682032939814815,0.0
66216.86746987952,6195.904747721721,0.2980379411174436,0.06682032939814815,0.0
66506.02409638555,6135.828442500887,0.29855785395885076,0.06682032939814815,0.0
66795.18072289157,6075.752137280053,0.299077766800258,0.06682032939814815,0.0
67084.3373493976,6015.675832059219,0.29959767964166517,0.06682032939814815,0.0
67373.49397590362,5955.599526838385,0.30011759248307235,0.06682032939814815,0.0
67662.65060240965,5895.523221617552,0.3006375053244795,0.06682032939814815,0.0
67951.80722891567,5835.446916396718,0.30115741816588676,0.06682032939814815,0.0
68240.9638554217,5775.370611175884,0.30167733100729394,0.06682032939814815,0.0
68530.12048192772,5715.29430595505,0.3021972438487011,0.06682032939814815,0.0
