Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,34,2472.727272727273,2472.727272727273,6.989763883973743,-54.52767323623,-27.324234308013637,-27.203438928216364,39980.65427080804,7553.3303969106755,4.999999999993004e-09,3.500611564856791,18.664406823777895,39911.82822070365,7049.716194133735,4.999999997756169e-09,3.4970091417605724,18.78894448999625,40270.48596358693,7009.760927916766,5.000000000103698e-09,3.4891523191169522,18.664406823777895,40103.142233358376,6977.318358815829,4.99999999758191e-09,3.49275474221317,18.78894448999625
1,CC-discharge,35,2545.4545454545455,2545.4545454545455,6.969397001060506,-54.52767323623,-27.374923093038962,-27.15275014319104,40397.224012583734,7109.65101558088,4.999999999738925e-09,3.4910182511664707,19.216923565202666,40320.57216888219,6597.3738624127045,4.999999997504871e-09,3.486928590272962,19.33799690485895,40695.55628988893,6550.064767290774,4.999999999653065e-09,3.4783787498940355,19.216923565202666,40517.418700921866,6522.871493985076,4.9999999970047866e-09,3.482468410787545,19.33799690485895
1,CC-discharge,36,2618.1818181818185,2618.1818181818185,6.947242700294289,-54.52767323623,-27.436074084551883,-27.091599151678114,40814.70039757378,6665.033652468447,4.9999999996016084e-09,3.480701392400173,19.770570001339948,40728.419760422694,6145.99450481527,4.999999997799088e-09,3.475981138551554,19.885919625009144,41121.551760502516,6089.396763837913,4.9999999991613415e-09,3.466541307894116,19.770570001339948,40930.786679287514,6069.392083537197,4.999999997634935e-09,3.4712615617427343,19.885919625009144
1,CC-discharge,37,2690.909090909091,2690.909090909091,6.9227583453290045,-54.52767323623,-27.508115754042898,-27.019557482187107,41233.2428700852,6219.309974885258,4.999999999357285e-09,3.469438027371724,20.32556181789141,41135.21336003867,5695.750939221169,4.9999999978985924e-09,3.4639026950915257,20.432496964745155,41548.63507337916,5627.582508077459,4.9999999996713315e-09,3.4533203179572807,20.32556181789141,41343.08639950941,5617.053749391052,4.999999997578934e-09,3.4588556502374788,20.432496964745155
1,CC-discharge,38,2763.636363636364,2763.636363636364,6.895273858587727,-54.52767323623,-27.59037154960348,-26.937301686626526,41653.014435460726,5772.305439639979,4.999999999452397e-09,3.4569543197585912,20.882112194695917,41540.79181181055,5246.822359490819,4.999999998004877e-09,3.4503670494174727,20.977515744228125,41976.97256017273,5164.441155827174,4.999999999945476e-09,3.4383195388291354,20.882112194695917,41754.15452435552,5166.036519110723,4.999999996814296e-09,3.444906809170254,20.977515744228125
1,CC-discharge,39,2836.3636363636365,2836.3636363636365,6.863966122013004,-54.52767323623,-27.680598637363893,-26.847074598866108,42074.145179907275,5323.876455431699,4.999999999620516e-09,3.44291544774963,21.4404048228471,41945.02650546101,4799.356182887273,4.999999998635145e-09,3.4349733208678863,21.520792272364414,42406.69696164913,4699.823932155188,4.9999999997115085e-09,3.4210506742633733,21.4404048228471,42163.860702754966,4716.488495821406,4.999999996747757e-09,3.428992801145117,21.520792272364414
1,CC-discharge,40,2909.0909090909095,2909.0909090909095,6.827830495513165,-54.52767323623,-27.774443202173934,-26.753230034056067,42496.70414706222,4873.939108773393,4.999999999662907e-09,3.426914032561707,22.00055676062021,42347.84918070691,4353.43855875596,4.9999999985812505e-09,3.417231952473598,22.062209490878782,42837.878730360084,4233.643894306459,4.999999999992401e-09,3.4009164629514586,22.00055676062021,42572.13575049334,4268.496229680308,4.9999999969069195e-09,3.4105985430395687,22.062209490878782
1,CC-discharge,41,2981.818181818182,2981.818181818182,6.785646559204512,-54.52767323623,-27.865082896486555,-26.66259033974345,42920.66285096339,4422.506938904118,4.9999999997728414e-09,3.4084554991711147,22.56257217575819,42749.28800031471,3909.0555871075094,4.999999999064979e-09,3.3965478301250878,22.601763232028272,43270.48879905519,3765.915070285041,4.999999999640922e-09,3.3771910600333976,22.56257217575819,42979.00821153175,3822.0457560280793,4.999999997038212e-09,3.389098729079424,22.601763232028272
1,CC-discharge,42,3054.545454545455,3054.545454545455,6.735946330758542,-54.52767323623,-27.943369759401705,-26.584303476828296,43345.86143830124,3969.726684054261,4.999999999640565e-09,3.386943116470749,23.126293919757064,43149.501003933314,3466.0566199000787,4.9999999989986335e-09,3.372204559719939,23.13961064431688,43704.36405243398,3296.789495556116,4.999999999041812e-09,3.3490032142877926,23.126293919757064,43384.63826465167,3376.985725929415,4.999999996355466e-09,3.3637417710386024,23.13961064431688
1,CC-discharge,43,3127.2727272727275,3127.2727272727275,6.676984353663812,-54.52767323623,-27.998999448661927,-26.528673787568078,43771.97861710373,3515.9132124170364,4.999999999383869e-09,3.361662330892394,23.69136835620215,43548.80583822607,3024.118399339083,4.9999999985817865e-09,3.343349784893837,23.676105364159266,44139.17664219226,2826.5934050217684,4.999999999210102e-09,3.315322022771418,23.69136835620215,43789.34785599607,2932.991377625351,4.9999999961352775e-09,3.333634568769974,23.676105364159266
1,CC-discharge,44,3200.0000000000005,3200.0000000000005,6.606698700565189,-54.52767323623,-28.022342978637262,-26.50533025759274,44198.54399459288,3061.540514553817,4.999999999123874e-09,3.3317650055201193,24.257240501932447,43947.66755899669,2582.7543054774064,4.999999998175117e-09,3.308977166470043,24.21180237471645,44574.44657664679,2355.8179002531383,4.9999999987675035e-09,3.2749336950450694,24.257240501932447,44193.60833609233,2489.57382715827,4.999999996035914e-09,3.297721534095146,24.21180237471645
1,CC-discharge,45,3272.727272727273,3272.727272727273,6.522600267250813,-54.52767323623,-28.005764845668352,-26.52190839056165,44624.96797496177,2607.214651278602,4.999999998965589e-09,3.2962640170957975,24.82318098500624,44346.66907262664,2141.342129129314,4.999999997716891e-09,3.2678802852663322,24.747431047930128,45009.57222861021,1885.090920796211,4.999999998678533e-09,3.2263362501550157,24.82318098500624,44598.010501202516,2046.107970499898,4.99999999639983e-09,3.254719981984482,24.747431047930128
1,CC-discharge,46,3345.454545454546,3345.454545454546,6.421030617510603,-54.52767323623,-27.931861707295965,-26.595811528934036,45050.47647476652,2153.725016916017,4.9999999990263084e-09,3.254057811973792,25.388207515844265,44746.57567997766,1699.071442712899,4.999999997184936e-09,3.218341590214286,25.28397367337958,45443.763718576054,1415.2303580282926,4.999999997798837e-09,3.16697280553681,25.388207515844265,45003.33001085387,1601.7796095353358,4.999999993503764e-09,3.2026890272963158,25.28397367337958
1,CC-discharge,47,3418.1818181818185,3418.1818181818185,6.2916219906808735,-54.52767323623,-27.632916244465616,-26.894756991764385,45472.74848124732,1703.2527358224406,4.999999999045464e-09,3.2044094742132967,25.94946789919539,45149.6820601044,1253.7030062402325,4.999999997539021e-09,3.155812922739894,25.824282446315927,45874.65267085044,948.4960746670199,4.999999996623735e-09,3.0872125164675763,25.94946789919539,45411.89260353668,1154.339086161102,4.999999987470838e-09,3.135809067940979,25.824282446315927
1,CC-discharge,48,3490.909090909091,3490.909090909091,6.056300295739975,-54.52767323623,-25.211794711584666,-29.315878524645335,45871.74471440334,1273.8045970877313,4.999999999077833e-09,3.154348838170822,26.483252858347413,45575.800131701704,786.7502432507508,4.999999997353748e-09,3.0484841872894206,26.392066643451376,46281.790880884524,503.5449030065008,4.999999998941903e-09,2.901951457569153,26.483252858347413,45843.778360507415,685.2138146941445,4.999999984387103e-09,3.0078161084505544,26.392066643451376
1,CC-discharge,49,3546.1126182824023,3546.1126182824023,5.000009999999986,-54.52767323623,-22.08622552566348,-32.441447710566514,46120.086139888095,999.5963509861374,4.9999999991162776e-09,3.1192167643741806,26.845894185412742,45953.141955284336,379.16749407216764,4.999999997386447e-09,2.69729591339284,26.865569733635823,46535.19999868339,219.43776787871775,4.999999999416026e-09,1.8807932356258055,26.845894185412742,46226.22766265468,275.7347773938358,4.999999982816378e-09,2.302714086607146,26.865569733635823
1,CC-charge,0,0.0,3546.1126182824023,6.537901047783533,54.52767323623,34.55139598600661,19.97627725022339,46120.086139888095,999.5963509861374,4.9999999991162776e-09,3.8148618373242527,0.0,45953.141955284336,379.16749407216764,4.999999997386447e-09,3.4416488329353476,0.0,46535.19999868339,219.43776787871775,4.999999999416026e-09,2.723039210459281,0.0,46226.22766265468,275.7347773938358,4.999999982816378e-09,3.096252214848186,0.0
1,CC-charge,1,72.72727272727273,3618.839891009675,7.576794368766459,54.52767323623,25.513869079094505,29.013804157135493,45602.93497257098,1482.98569345455,5.000022449576332e-09,3.8413549757171865,-0.0,45371.27725020308,943.5635097341133,5.000004933522457e-09,3.797644005845478,-0.0,46007.49576720968,720.2782544452099,5.0000011901827315e-09,3.7354393930492726,-0.0,45636.48717672184,842.7567404022568,5.000002867691636e-09,3.7791503629209835,-0.0
1,CC-charge,2,145.45454545454547,3691.567163736948,7.695718560468318,54.52767323623,26.150920836755848,28.376752399474153,45204.90899077626,1903.681347707616,5.000069782921007e-09,3.881314616586547,-0.0,44940.488370736355,1419.5530512605746,5.000026680646588e-09,3.85318788993638,-0.0,45601.34760763147,1156.1622726919666,5.000011971061317e-09,3.814403943881772,-0.0,45199.86739055397,1320.9609820420392,5.000020351855937e-09,3.8425306705319398,-0.0
1,CC-charge,3,218.1818181818182,3764.2944364642203,7.778000174795899,54.52767323623,26.6439506484396,27.883722587790402,44800.109446094946,2333.439769072217,5.000158210676889e-09,3.9153863101760553,-0.0,44520.017067104614,1886.18237003833,5.000076524387155e-09,3.893218879574171,-0.0,45188.28766282825,1601.4370102473135,5.000041631984082e-09,3.862613864619844,-0.0,44773.70483290229,1789.7615507668236,5.000063140917358e-09,3.8847812952217278,-0.0
1,CC-charge,4,290.90909090909093,3837.0217091914933,7.845591893153713,54.52767323623,26.956093134599875,27.571580101630126,44390.23450023494,2769.141908641569,5.000307607442824e-09,3.9439961810196205,-0.0,44104.65191696862,2346.7060555089784,5.000171842037497e-09,3.9262547014042792,-0.0,44770.0487474497,2052.8710029822078,5.000104221197813e-09,3.9015957121340934,-0.0,44352.71754265831,2252.428207691551,5.00014764494867e-09,3.919337191749434,-0.0
1,CC-charge,5,363.6363636363637,3909.748981918766,7.901954242691451,54.52767323623,27.147622017398216,27.38005121883178,43977.27536146828,3208.49984672962,5.000537475254211e-09,3.9678142727001795,-0.0,43692.33830403291,2803.4716710320317,5.000333241120813e-09,3.953812861947758,-0.0,44348.66270266252,2508.093715033839,5.000219532215541e-09,3.934139969991272,-0.0,43934.823093440114,2711.3194389271976,5.000294388577657e-09,3.948141380743694,-0.0
1,CC-charge,6,436.3636363636364,3982.476254646039,7.948783469282764,54.52767323623,27.26794509541769,27.259728140812314,43562.38324681319,3650.140348226828,5.0008633328524e-09,3.987578241793946,-0.0,43281.935762800626,3257.887971582973,5.000580344225229e-09,3.976715090511928,-0.0,43925.30423739131,2965.6821148448066,5.0004097202192414e-09,3.961205227488819,-0.0,43518.86558307583,3167.850526449023,5.000523809673672e-09,3.972068378770837,-0.0
