Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage"
3,CC-discharge,14,1018.1818181818182,21693.05452580592,7.071305575568834,-27.263836618115,-27.263836618115,38409.655460101014,9346.907703161518,5.0621036702895196e-09,3.5316460671988232,38030.18539168246,9439.432207997597,5.0624355974538454e-09,3.5396595083700104
3,CC-discharge,15,1090.909090909091,21765.781798533193,7.054887930462193,-27.263836618115,-27.263836618115,38834.52453848863,8898.760356016344,5.06210367039477e-09,3.523372693846377,38442.29139897334,8994.41183259156,5.0624355966722085e-09,3.531515236615817
3,CC-discharge,16,1163.6363636363637,21838.509071260465,7.038190305341475,-27.263836618115,-27.263836618115,39259.39361687639,8450.613008871089,5.06210367074743e-09,3.5149498441253186,38854.397406264114,8549.391457185238,5.062435595546552e-09,3.5232404612161563
3,CC-discharge,17,1236.3636363636365,21911.236343987737,7.02103401132367,-27.263836618115,-27.263836618115,39684.26269526404,8002.4656617256505,5.062103671805635e-09,3.5062844278649603,39266.503413554834,8104.371081778988,5.062435594466797e-09,3.51474958345871
3,CC-discharge,18,1309.0909090909092,21983.96361671501,7.0031981030356345,-27.263836618115,-27.263836618115,40109.13177365147,7554.3183145803205,5.062103670604939e-09,3.4972613258219356,39678.60942084561,7659.350706372828,5.0624355939739785e-09,3.505936777213699
3,CC-discharge,19,1381.818181818182,22056.69088944228,6.984405201361422,-27.263836618115,-27.263836618115,40534.000852039244,7106.170967435016,5.062103670553922e-09,3.487735974401808,40090.71542813638,7214.33033096668,5.062435594011205e-09,3.496669226959615
3,CC-discharge,20,1454.5454545454547,22129.418162169557,6.964317858496657,-27.263836618115,-27.263836618115,40958.869930426925,6658.023620289701,5.062103670474061e-09,3.477532488699041,40502.82143542699,6769.309955560461,5.06243559394127e-09,3.4867853697976163
3,CC-discharge,21,1527.2727272727275,22202.14543489683,6.942513784685603,-27.263836618115,-27.263836618115,41383.73900881468,6209.876273144343,5.062103670698497e-09,3.466430700276236,40914.927442717744,6324.289580154186,5.0624355937808765e-09,3.4760830844093666
3,CC-discharge,22,1600.0000000000002,22274.8727076241,6.918475634857417,-27.263836618115,-27.263836618115,41808.60808720255,5761.728925999029,5.062103670366918e-09,3.4541608304501787,41327.03345000845,5879.269204747983,5.062435593618984e-09,3.4643148044072385
3,CC-discharge,23,1672.727272727273,22347.599980351373,6.891565708267858,-27.263836618115,-27.263836618115,42233.477165590826,5313.581578853883,5.062103670409597e-09,3.4403902831861357,41739.13945729891,5434.248829341721,5.062435593024824e-09,3.451175425081722
3,CC-discharge,24,1745.4545454545455,22420.327253078645,6.861003150617268,-27.263836618115,-27.263836618115,42658.34624397812,4865.434231708508,5.062103670927123e-09,3.4247117615592435,42151.24546458956,4989.228453935548,5.06243559278333e-09,3.4362913890580247
3,CC-discharge,25,1818.1818181818182,22493.05452580592,6.8258358388299945,-27.263836618115,-27.263836618115,43083.215322365715,4417.286884563164,5.062103670569924e-09,3.406628649901001,42563.351471880116,4544.20807852927,5.062435592625208e-09,3.4192071889289934
3,CC-discharge,26,1890.909090909091,22565.781798533193,6.7849105822991715,-27.263836618115,-27.263836618115,43508.084400753534,3969.139537417827,5.062103670935526e-09,3.3855395928559098,42975.45747917077,4099.187703123047,5.062435592284795e-09,3.3993709894432618
3,CC-discharge,27,1963.6363636363637,22638.509071260465,6.73684035250748,-27.263836618115,-27.263836618115,43932.95347914081,3520.9921902725155,5.062103671017367e-09,3.3607216385762593,43387.56348646185,3654.167327716803,5.062435592308859e-09,3.3761187139312208
3,CC-discharge,28,2036.3636363636365,22711.236343987737,6.679979263570095,-27.263836618115,-27.263836618115,44357.82255752859,3072.844843127172,5.062103671834777e-09,3.3313174656885893,43799.66949375263,3209.1469523105607,5.0624355918627985e-09,3.348661797881505
3,CC-discharge,29,2109.0909090909095,22783.96361671501,6.612389893010306,-27.263836618115,-27.263836618115,44782.69163591594,2624.697495981868,5.062103672043514e-09,3.296317871110377,44211.77550104309,2764.1265769043257,5.062435591982633e-09,3.3160720218999296
3,CC-discharge,30,2181.818181818182,22856.69088944228,6.531782838922592,-27.263836618115,-27.263836618115,45207.560714303596,2176.5501488364976,5.062103671825808e-09,3.2545241545343186,44623.88150833369,2319.106201498127,5.062435592062943e-09,3.2772586843882725
3,CC-discharge,31,2254.545454545455,22929.418162169557,6.435193933771151,-27.263836618115,-27.263836618115,45632.429792691335,1728.40280169116,5.062103672196159e-09,3.2043387540988846,45035.98751562422,1874.0858260919035,5.062435591111799e-09,3.230855179672267
3,CC-discharge,32,2327.2727272727275,23002.14543489683,6.316868065873366,-27.263836618115,-27.263836618115,46057.29887107885,1280.2554545458092,5.06210367253443e-09,3.142373612420222,45448.09352291521,1429.0654506856606,5.062435591936362e-09,3.1744944534531436
3,CC-discharge,33,2400.0,23074.8727076241,6.1515688522351875,-27.263836618115,-27.263836618115,46482.16794946627,832.1081074004597,5.0621036728228545e-09,3.0520358894262594,45860.19953020583,984.0450752794166,5.0624355907047365e-09,3.099532962808928
3,CC-discharge,34,2472.727272727273,23147.599980351373,5.6439220027392505,-27.263836618115,-27.263836618115,46907.03702785411,383.96076025511263,5.062103673966384e-09,2.7145454670498417,46272.30553749663,539.0246998731756,5.062435588733422e-09,2.929376535689409
3,CC-discharge,35,2493.1367997163743,23168.009507340474,5.000010000000015,-27.263836618115,-27.263836618115,47026.268460534266,258.19672382607644,5.062103674476949e-09,2.215714601538883,46387.955256821384,414.13818863806137,5.062435588730623e-09,2.784295398461132
3,CC-charge,0,0.0,23168.009507340474,6.544883072600717,27.263836618115,27.263836618115,47026.268460534266,258.19672382607644,5.062103674476949e-09,3.0156493187423092,46387.955256821384,414.13818863806137,5.062435588730623e-09,3.5292337538584073
3,CC-charge,1,72.72727272727273,23240.736780067746,7.536790601748004,27.263836618115,27.263836618115,46455.26645379103,784.424021320396,5.062105601068528e-09,3.752131804526743,45834.106155712754,936.6935979659909,5.062440251241779e-09,3.784658797221261
3,CC-charge,2,145.45454545454547,23313.464052795018,7.66200818688028,27.263836618115,27.263836618115,46028.48366566482,1232.597886690843,5.062119054003414e-09,3.8217247998816406,45420.143926541874,1381.7401112330185,5.062459374997321e-09,3.8402833869986392
3,CC-charge,3,218.1818181818182,23386.191325522293,7.7479502801269255,27.263836618115,27.263836618115,45603.56223433859,1680.744057747273,5.062153421007454e-09,3.866616080986432,45007.98713899602,1826.75899395806,5.062503078453784e-09,3.8813341991404933
3,CC-charge,4,290.90909090909093,23458.918598249566,7.818697413380518,27.263836618115,27.263836618115,45178.69224120985,2128.888996975216,5.062222997003995e-09,3.903246226593476,44595.88024444266,2271.776474559123,5.062587231746152e-09,3.915451186787042
3,CC-charge,5,363.6363636363637,23531.645870976838,7.877923144624363,27.263836618115,27.263836618115,44753.82315353888,2577.0321415397684,5.062346400208667e-09,3.933881635554197,44183.774228147515,2716.791983344951,5.062730882747853e-09,3.944041509070167
3,CC-charge,6,436.3636363636364,23604.37314370411,7.927291135596189,27.263836618115,27.263836618115,44328.95407517361,3025.17284772788,5.062544248842923e-09,3.959408996751502,43771.66822087889,3161.804908781037,5.0629538457047875e-09,3.967882138844687
3,CC-charge,7,509.0909090909091,23677.10041643138,7.968284786068828,27.263836618115,27.263836618115,43904.08499678568,3473.310590510001,5.062834070128526e-09,3.980588586722512,43359.56221358865,3606.814789718983,5.063271760001089e-09,3.9876961993463165
3,CC-charge,8,576.3961652404553,23744.405672580928,7.9999899999999995,27.263836618115,27.263836618115,43510.891067210854,3888.0355180828296,5.063194353473361e-09,3.9969468444224034,42978.179833343645,4018.645041221796,5.06365857468288e-09,4.003043155577596
3,CV-charge,0,0.0,23744.405672580928,8.0,27.311244219948442,27.311244219948442,43510.891067210854,3888.0355180828296,5.063194353473361e-09,3.9969473380318985,42978.179833343645,4018.645041221796,5.06365857468288e-09,4.003052661968101
3,CV-charge,1,72.72727272727273,23817.1329453082,8.0,23.38658270642103,23.386582706421024,42995.53086647751,4364.660690133078,5.063653977767881e-09,3.9974013793647263,42478.30105787099,4491.943525886011,5.0641427957195735e-09,4.002598620635274
3,CV-charge,2,145.45454545454547,23889.860218035472,8.0,21.266293254928094,21.266293254928094,42658.79886141243,4724.485474870804,5.06413973364752e-09,3.9976640850183074,42151.68448539374,4849.256914297337,5.064648272062611e-09,4.0023359149816935
3,CV-charge,3,218.1818181818182,23962.587490762748,8.0,19.686598508074447,19.686598508074447,42349.225773270344,5055.841756115646,5.064643186626541e-09,3.9978583997573165,41851.41097572085,5178.300557665351,5.065167436009488e-09,4.002141600242684
3,CV-charge,4,290.90909090909093,24035.31476349002,8.0,18.452295454325935,18.452295454325935,42059.40694461532,5365.283669153809,5.06515806663313e-09,3.998004890964582,41570.29830739476,5485.582839920774,5.065694697291295e-09,4.001995109035419
3,CV-charge,5,363.6363636363637,24108.04203621729,8.0,17.4529663879945,17.4529663879945,41785.52714250119,5657.170078544487,5.065679661569817e-09,3.9981167296774216,41304.6458571031,5775.432194640991,5.066225927469096e-09,4.001883270322578
3,CV-charge,6,436.3636363636364,24180.769308944564,8.0,16.620468164786807,16.620468164786807,41524.898134026305,5934.557600190533,5.066204388475398e-09,3.998202794154809,41051.84614648523,6050.88389587581,5.066758035223146e-09,4.001797205845191
3,CV-charge,7,509.0909090909091,24253.496581671836,8.000000000000002,15.910464574459226,15.910464574459226,41275.54382127789,6199.673098350246,5.066729498498937e-09,3.9982693019831403,40809.98243962922,6314.149257976927,5.0672886819787745e-09,4.001730698016861
3,CV-charge,8,581.8181818181819,24326.223854399108,8.0,15.292883636817615,15.292883636817615,41035.980478083315,6454.176702823458,5.067252887046051e-09,3.9983207459648242,40577.615581509315,6566.876817310259,5.067816101406203e-09,4.001679254035176
3,CV-charge,9,654.5454545454546,24398.951127126384,8.0,14.74663450545853,14.74663450545853,40805.06334483363,6699.342195630396,5.067772933590128e-09,3.9983604538827366,40353.635201106605,6810.33145990721,5.06833895240595e-09,4.001639546117264
3,CV-charge,10,727.2727272727274,24471.678399853656,8.000000000000002,14.256505609599655,14.256505609599655,40581.89076858149,6936.168142370443,5.068288391772117e-09,3.998390942477332,40137.16673113667,7045.504777108986,5.068856219345735e-09,4.0016090575226695
3,CV-charge,11,800.0000000000001,24544.405672580928,8.0,13.811297824211278,13.811297824211278,40365.74296562624,7165.448484998908,5.068798313802177e-09,3.99841414439236,39927.51201020794,7273.185165563994,5.06936714413012e-09,4.00158585560764
3,CV-charge,12,872.7272727272727,24617.1329453082,8.0,13.40290105425333,13.40290105425333,40156.196029036226,7387.655141002057,5.069301823999075e-09,3.9984315542688558,39724.259865557186,7493.841245870829,5.06987099190867e-09,4.001568445731144
3,CV-charge,13,945.4545454545455,24689.860218035472,8.0,13.024564659023305,13.024564659023305,39952.608128646316,7603.486361159175,5.069798532546069e-09,3.9984443762284636,39526.7877476029,7708.166392393971,5.0703675184383825e-09,4.001555623771536
3,CV-charge,14,1018.1818181818182,24762.587490762748,8.0,12.671046829413536,12.671046829413536,39754.41444644793,7813.553874297347,5.070288276772328e-09,3.9984535587022303,39334.547805475304,7916.768062082841,5.070856677803392e-09,4.00154644129777
3,CV-charge,15,1090.909090909091,24835.31476349002,8.0,12.338785039042262,12.338785039042262,39561.44362311807,8018.048826203567,5.070770598431603e-09,3.9984598449528415,39147.37382748718,8119.836064900043,5.071338084641998e-09,4.0015401550471585
3,CV-charge,16,1163.6363636363637,24908.04203621729,7.999999999999998,12.024710395185084,12.024710395185084,39373.406458751786,8217.28586795823,5.071245328657729e-09,3.998463844546203,38964.98530130102,8317.682854313132,5.071811641340768e-09,4.001536155453795
3,CV-charge,17,1236.3636363636365,24980.769308944564,7.999999999999999,11.72638230718888,11.72638230718888,39190.05322265416,8411.53583327852,5.071712373599322e-09,3.9984660494720146,38787.139998134175,8510.577372535847,5.072277312488074e-09,4.0015339505279846
3,CV-charge,18,1309.0909090909092,25053.496581671836,7.999999999999999,11.441836175906134,11.441836175906134,39011.16550423927,8601.035047451898,5.072171699591181e-09,3.998466859928125,38613.62606845715,8698.754294441844,5.0727351123372434e-09,4.001533140071874
3,CV-charge,19,1381.818181818182,25126.22385439911,8.0,11.16948222540264,11.16948222540264,38836.55029582129,8785.991897260918,5.072623321623145e-09,3.9984666012522734,38444.2563025368,8882.420551594694,5.073185095120822e-09,4.001533398747727
3,CV-charge,20,1454.5454545454547,25198.951127126384,8.0,10.908023538600947,10.908023538600947,38666.03496178699,8966.592384356598,5.0730672936509216e-09,3.9984655383411427,38278.863250734954,9061.760846829678,5.073627346819497e-09,4.001534461658857
3,CV-charge,21,1527.2727272727275,25271.678399853656,8.0,10.6563959340383,10.6563959340383,38499.464468887214,9143.003242991901,5.073503698107706e-09,3.9984638868495797,38117.296537003,9236.940750194159,5.074061976030055e-09,4.00153611315042
3,CV-charge,22,1600.0000000000002,25344.405672580928,8.0,10.413718466362,10.413718466362,38336.69700822165,9315.376697114956,5.073932642671654e-09,3.9984618220480046,37959.418612381334,9408.111422819955,5.0744891117313054e-09,4.001538177951995
3,CV-charge,23,1672.727272727273,25417.1329453082,8.0,10.17925954272896,10.17925954272896,38177.60470217801,9483.849819662106,5.0743542485821025e-09,3.9984594863106726,37805.1054407022,9575.408980662423,5.074908892421705e-09,4.001540513689328
3,CV-charge,24,1745.4545454545455,25489.860218035472,8.0,9.952404285787683,9.952404285787683,38022.067728481816,9648.55083659331,5.074768654915311e-09,3.998456994366164,37654.24079915388,9738.960754528734,5.0753214710925645e-09,4.0015430056338355
3,CV-charge,25,1818.1818181818182,25562.587490762748,8.0,9.732632195403474,9.732632195403474,37869.97463533878,9809.598856531617,5.0751760106137255e-09,3.9984544384948633,37506.7165839544,9898.88502158644,5.075727007855967e-09,4.001545561505137
3,CV-charge,26,1890.909090909091,25635.31476349002,8.000000000000002,9.519499614989101,9.519499614989101,37721.221126845616,9967.105207530984,5.075576471999917e-09,3.998451892254615,37362.43163225074,10055.292332791232,5.076125667913005e-09,4.0015481077453865
3,CV-charge,27,1963.6363636363637,25708.04203621729,8.0,9.312625601112481,9.312625601112481,37575.70942348528,10121.174154489261,5.075970199259069e-09,3.998449413683372,37221.29110182326,10208.286225281214,5.076517618493957e-09,4.001550586316629
3,CV-charge,28,2036.3636363636365,25780.769308944564,8.0,9.111679089998281,9.111679089998281,37433.34649946146,10271.90479777504,5.076357357048654e-09,3.9984470479238734,37083.20476137161,10357.965107747003,5.076903029734975e-09,4.001552952076127
3,CV-charge,29,2109.0909090909095,25853.496581671836,8.0,8.916370243182012,8.916370243182012,37294.044093680444,10419.391087148702,5.076738111231715e-09,3.9984448294513775,36948.0870011656,10504.422274248247,5.0772820717034536e-09,4.001555170548622
3,CV-charge,30,2181.818181818182,25926.22385439911,7.999999999999999,8.726446371721428,8.726446371721428,37157.72055378017,10563.719889817128,5.0771126223533956e-09,3.998442783925153,36815.85862168174,10647.743985741376,5.07765490815139e-09,4.001557216074846
3,CV-charge,31,2254.545454545455,25998.951127126384,8.0,8.541673089526638,8.541673089526638,37024.2912462514,10704.981163007438,5.077481064706107e-09,3.998440929586416,36686.43753180169,10788.019571667683,5.07802171561985e-09,4.001559070413584
3,CV-charge,32,2327.2727272727275,26071.678399853656,7.999999999999999,8.361844158320539,8.361844158320539,36893.67868572575,10843.257237305574,5.07784360191418e-09,3.9984392786934544,36559.748573818346,10925.330788064683,5.078382659338122e-09,4.001560721306545
3,CV-charge,33,2400.0,26144.405672580928,8.0,8.186772179345486,8.186772179345486,36765.80846449899,10978.627141632718,5.078200396213138e-09,3.9984378385434085,36435.71957523586,11059.756112360392,5.078737902589537e-09,4.001562161456591
3,CV-charge,34,2472.727272727273,26217.1329453082,8.0,8.016286243031503,8.016286243031503,36640.60960731139,11111.166235049923,5.078551605196036e-09,3.9984366123716444,36314.281692891636,11191.3703777435,5.079087603533301e-09,4.001563387628356
3,CV-charge,35,2545.4545454545455,26289.860218035472,8.0,7.850227089134504,7.850227089134504,36518.01267020656,11240.94822672049,5.078897385235307e-09,3.9984356000847705,36195.3675689264,11320.246779029243,5.079431918743889e-09,4.00156439991523
3,CV-charge,36,2618.1818181818185,26362.587490762748,7.999999999999998,7.688280564298744,7.688280564298744,36397.827205250476,11368.174918564868,5.079238145627691e-09,3.998434798196731,36078.79247646414,11446.58571003577,5.079771255339979e-09,4.001565201803268
3,CV-charge,37,2690.909090909091,26435.31476349002,8.0,7.530473372681261,7.530473372681261,36280.11048041299,11492.78579201628,5.079573781313239e-09,3.99843420292125,35964.61196314431,11570.327074438845,5.080105509946122e-09,4.001565797078751
3,CV-charge,38,2763.636363636364,26508.04203621729,8.0,7.3768507221279025,7.3768507221279025,36164.9322928043,11614.707101006361,5.079904163884412e-09,3.9984338080240227,35852.893729371346,11691.397640710033,5.0804345559638426e-09,4.001566191975977
3,CV-charge,39,2836.3636363636365,26580.769308944564,7.999999999999999,7.226931041356474,7.226931041356474,36051.96409977877,11734.286828854565,5.08022998824613e-09,3.998433604687361,35743.31910192308,11810.142964114339,5.08075908291943e-09,4.001566395312638
3,CV-charge,40,2909.0909090909095,26653.496581671836,8.0,7.0807766753607035,7.0807766753607035,35941.28218227861,11851.444268778732,5.080551112515085e-09,3.9984335845904897,35635.962070261885,11926.48290098601,5.0810789505247126e-09,4.001566415409511
3,CV-charge,41,2981.818181818182,26726.22385439911,8.0,6.938274254050207,6.938274254050207,35832.82939282438,11966.240049247268,5.080867670452803e-09,3.9984337380972805,35530.7672036193,12040.477656754689,5.081394291669929e-09,4.0015662619027195
3,CV-charge,42,3054.545454545455,26798.951127126384,8.0,6.7993149897714735,6.7993149897714735,35726.55025648584,12078.732994702736,5.081179791860761e-09,3.9984340550630852,35427.680693532355,12152.185645413836,5.08170523522415e-09,4.001565944936916
3,CV-charge,43,3127.2727272727275,26871.678399853656,8.0,6.6637941453511775,6.6637941453511775,35622.39090411011,12188.980224668472,5.081487602721884e-09,3.9984345250049462,35326.650289077974,12261.66358793549,5.082011906193259e-09,4.001565474995054
3,CV-charge,44,3200.0000000000005,26944.405672580928,8.0,6.531610937916222,6.531610937916222,35520.29911082784,12297.037113098057,5.0817912249798255e-09,3.998435137307054,35227.625334223274,12368.966471903845,5.082314425516461e-09,4.0015648626929465
3,CV-charge,45,3272.727272727273,27017.1329453082,8.0,6.402667905302634,6.402667905302634,35420.22415106839,12402.957442653333,5.082090776837142e-09,3.998435881279087,35130.55662719274,12474.147704714698,5.0826129103768275e-09,4.001564118720913
3,CV-charge,46,3345.454545454546,27089.860218035472,8.0,6.276870821468707,6.276870821468707,35322.11677539731,12506.793429732325,5.082386372749967e-09,3.9984367463031965,35035.39639800624,12577.259138431686,5.082907474205992e-09,4.001563253696803
3,CV-charge,47,3418.1818181818185,27162.587490762748,8.000000000000002,6.154128464068726,6.154128464068726,35225.92916332848,12608.595774865731,5.0826781235044205e-09,3.998437721910293,34942.09826270556,12678.351119827097,5.0831982267681646e-09,4.001562278089708
3,CV-charge,48,3490.909090909091,27235.31476349002,7.999999999999999,6.034352447001646,6.034352447001646,35131.614878774104,12708.413710207942,5.082966136302405e-09,3.998438797849487,34850.61718014304,12777.472537544352,5.083485274254084e-09,4.001561202150512
3,CV-charge,49,3563.636363636364,27308.04203621729,8.0,5.91745708119351,5.91745708119351,35039.12882771812,12806.295044597424,5.08325051489896e-09,3.9984399641436763,34760.90941092755,12874.67086684081,5.083768719422809e-09,4.001560035856324
3,CV-charge,50,3636.3636363636365,27380.769308944564,8.0,5.803359257553295,5.803359257553295,34948.427217757475,12902.286206579764,5.083531359630543e-09,3.9984412111333136,34672.932478180315,12969.992212313744,5.084048661632971e-09,4.001558788866686
3,CV-charge,51,3709.0909090909095,27453.496581671836,7.999999999999998,5.6919783472406404,5.6919783472406404,34859.467519229394,12996.43228570466,5.083808767553001e-09,3.9984425295102244,34586.64512982978,13063.481348906902,5.084325196984828e-09,4.001557470489774
3,CV-charge,52,3781.818181818182,27526.22385439911,8.0,5.583236115379487,5.583236115379487,34772.20842770982,13088.777072335753,5.084082832528745e-09,3.9984439103429823,34502.00730223718,13155.18176144317,5.084598418409097e-09,4.001556089657019
3,CV-charge,53,3854.545454545455,27598.951127126384,7.999999999999997,5.477056703758166,5.477056703758166,34686.609875087015,13179.363045974314,5.0843536452429485e-09,3.99844534509434,34418.98013093721,13245.135633028907,5.084868415686682e-09,4.001554654905657
3,CV-charge,54,3927.2727272727275,27671.678399853656,8.0,5.3733665334393885,5.3733665334393885,34602.63297157816,13268.231436742926,5.084621293325992e-09,3.998446825633697,34337.52589439713,13333.383906109239,5.085135275570525e-09,4.001553174366304
3,CV-charge,55,4000.0000000000005,27744.405672580928,8.0,5.272094083658804,5.272094083658804,34520.23984228125,13355.422398587774,5.08488586177453e-09,3.9984483442466074,34257.60785547619,13419.966454463227,5.0853990822064926e-09,4.001551655753392
3,CV-charge,56,4072.727272727273,27817.1329453082,8.0,5.173170004816462,5.173170004816462,34439.39373103856,13440.974899109802,5.085147432692584e-09,3.998449893635566,34179.1903621728,13504.921973800085,5.085659916874511e-09,4.0015501063644345
3,CV-charge,57,4145.454545454546,27889.860218035472,8.0,5.07652702328279,5.07652702328279,34360.05893490507,13524.926789116336,5.0854060855020196e-09,3.9984514669199367,34102.23878405901,13588.2880508297,5.085917858201243e-09,4.001548533080064
3,CV-charge,58,4218.181818181819,27962.587490762748,8.0,4.982099889755371,4.982099889755371,34282.20077244323,13607.314836184816,5.085661897040486e-09,3.9984530576324855,34026.71948152749,13670.1011965882,5.086172982256934e-09,4.001546942367515
3,CV-charge,59,4290.909090909091,28035.31476349002,7.999999999999998,4.889825329478089,4.889825329478089,34205.78555283851,13688.17475737927,5.085914941621888e-09,3.998454659713493,33952.59977583588,13750.396878928757,5.0864253626141685e-09,4.001545340286505
3,CV-charge,60,4363.636363636364,28108.04203621729,7.999999999999999,4.799641993781124,4.799641993781124,34130.78054577341,13767.54125116522,5.086165291143822e-09,3.9984562675029016,33879.84791988608,13829.209554213141,5.086675070456974e-09,4.0015437324970975
3,CV-charge,61,4436.363636363637,28180.769308944564,8.0,4.711490412574325,4.711490412574325,34057.15395204097,13845.448028539326,5.086413015179929e-09,3.9984578757308245,33808.43306971944,13906.572698224612,5.086922174672063e-09,4.001542124269176
3,CV-charge,62,4509.09090909091,28253.49658167184,8.0,4.625312947553674,4.625312947553674,33984.87487488926,13921.927843387799,5.086658181061177e-09,3.9984594795068404,33738.32525672323,13982.518836312705,5.087166741927779e-09,4.00154052049316
3,CV-charge,63,4581.818181818182,28326.22385439911,8.0,4.541053745945117,4.541053745945117,33913.91329208891,13997.012522079227,5.0869008539327146e-09,3.9984610743082,33669.49536053495,14057.079572781951,5.087408836731036e-09,4.001538925691801
3,CV-charge,64,4654.545454545455,28398.951127126384,8.000000000000002,4.4586586946845586,4.4586586946845586,33844.2400287136,14070.732992303416,5.087141096856235e-09,3.9984626559673635,33601.915082644584,14130.285619527996,5.08764852153047e-09,4.001537344032638
3,CV-charge,65,4727.272727272728,28471.678399853656,8.0,4.378075374971216,4.378075374971216,33775.82673063197,14143.119311161938,5.087378970905116e-09,3.998464220658866,33535.55692067846,14202.166823932528,5.087885856808167e-09,4.0015357793411335
3,CV-charge,66,4800.0,28544.405672580928,8.0,4.299253017180715,4.299253017180715,33708.64583870065,14214.200692514492,5.087614535197712e-09,3.998465764885846,33470.39414337063,14272.752196018684,5.088120901115142e-09,4.001534235114153
3,CV-charge,67,4872.727272727273,28617.1329453082,8.0,4.222142456134974,4.222142456134974,33642.67056365728,14284.005533589221,5.087847847006465e-09,3.9984672854662806,33406.40076620817,14342.069934875995,5.088353711174991e-09,4.00153271453372
3,CV-charge,68,4945.454545454546,28689.860218035472,7.999999999999999,4.146696086760251,4.146696086760251,33577.874861704164,14352.561440860945,5.088078961782365e-09,3.9984687795190803,33343.551527748714,14410.147454357706,5.0885843419130265e-09,4.001531220480919
3,CV-charge,69,5018.181818181819,28762.587490762748,7.999999999999999,4.07286782016363,4.07286782016363,33514.23341077594,14419.895255206431,5.088307933262939e-09,3.998470244450199,33281.82186660305,14477.011408061016,5.088812846559758e-09,4.0015297555498
3,CV-charge,70,5090.909090909091,28835.31476349002,8.0,4.000613040176662,4.000613040176662,33451.721587491156,14486.033076341731,5.08853481351729e-09,3.998471677938706,33221.18789907588,14542.687713594447,5.089039276695863e-09,4.0015283220612945
3,CV-charge,71,5163.636363636364,28908.04203621729,8.0,3.9298885604104705,3.9298885604104705,33390.31544476776,14551.000286552673,5.088759653010033e-09,3.998473077923044,33161.62639745546,14607.201576140422,5.089263682315788e-09,4.001526922076956
3,CV-charge,72,5236.363636363637,28980.769308944564,8.0,3.860652581875092,3.860652581875092,33329.99169010439,14614.82157372329,5.088982500661482e-09,3.998474442587471,33103.114768947795,14670.577511326244,5.089486111886352e-09,4.001525557412529
3,CV-charge,73,5309.09090909091,29053.49658167184,8.000000000000002,3.792864651209984,3.792864651209984,33270.72766451295,14677.520953676287,5.089203403896649e-09,3.9984757703487,33045.631035240935,14732.839367405539,5.089706612396855e-09,4.001524229651301
3,CV-charge,74,5381.818181818182,29126.22385439911,8.0,3.7264856195748517,3.7264856195748517,33212.50132209417,14739.121791833897,5.089422408705833e-09,3.998477059842838,32989.15381269415,14794.010346770598,5.0899252294169254e-09,4.0015229401571615
3,CV-charge,75,5454.545454545455,29198.951127126384,7.999999999999998,3.66147760224299,3.66147760224299,33155.29121024363,14799.64682420976,5.0896395596936854e-09,3.998478309912648,32933.66229313994,14854.113026795954,5.0901420071463105e-09,4.00152169008735
3,CV-charge,76,5527.272727272728,29271.678399853656,8.000000000000002,3.5978039389360297,3.5978039389360297,33099.076450478,14859.11817774612,5.089854900145027e-09,3.998479519595113,32879.13622528425,14913.169380034884,5.090356988478361e-09,4.001520480404889
3,CV-charge,77,5600.000000000001,29344.405672580928,8.0,3.5354291549378947,3.5354291549378947,33043.83671986918,14917.55739000779,5.0900684720544424e-09,3.9984806881093875,32825.555896700025,14971.20079377524,5.09057021503082e-09,4.001519311890612
3,CV-charge,78,5672.727272727273,29417.1329453082,8.0,3.4743189230192892,3.4743189230192892,32989.55223307381,14974.985428244065,5.0902803161802405e-09,3.998481814845135,32772.902116396996,15028.228088968966,5.090781727198057e-09,4.001518185154865
3,CV-charge,79,5745.454545454546,29489.860218035472,8.0,3.414440026195765,3.414440026195765,32936.203724947,15031.422707836813,5.090490472079786e-09,3.998482899351184,32721.15619795403,15084.271538550152,5.090991564186179e-09,4.001517100648816
3,CV-charge,80,5818.181818181819,29562.587490762748,8.0,3.3557603213435323,3.3557603213435323,32883.772433720114,15086.889110143824,5.090698978172324e-09,3.9984839413246926,32670.299943206795,15139.350885155867,5.091199764075095e-09,4.001516058675307
3,CV-charge,81,5890.909090909091,29635.31476349002,8.0,3.298248703692886,3.298248703692886,32832.24008473997,15141.403999753784,5.090905871760209e-09,3.998484940600628,32620.315626473217,15193.485358259528,5.091406363839647e-09,4.001515059399373
3,CV-charge,82,5963.636363636364,29708.04203621729,8.000000000000002,3.2418750722044325,3.2418750722044325,32781.58887474571,15194.986241169268,5.091111189077047e-09,3.998485897141682,32571.18597930142,15246.693690737764,5.091611399396953e-09,4.001514102858319
3,CV-charge,83,6036.363636363637,29780.769308944564,8.0,3.186610295849048,3.186610295849048,32731.80145667452,15247.654214929247,5.0913149653287e-09,3.9984868110286276,32522.894175735775,15298.994134880133,5.091814905647106e-09,4.001513188971373
