Cycle,Pack Capacity,"Cell 1,1","Cell 1,2","Cell 1,3","Cell 1,4","Cell 1,5"
63,126.27225684455397,24.958999995276603,25.322635065038867,27.16026466750224,25.666783542825122,23.163573573911123
64,126.21245496424739,24.938346092835157,25.3092397388821,27.18830768891768,25.667040351163497,23.10952109244896
65,126.15241338336726,24.91743908793017,25.295715309127,27.216745992860197,25.667427740062692,23.0550852533872
66,126.09200058728388,24.89625002138965,25.28203076457018,27.245556320779553,25.667913938438932,23.000249542105564
67,126.03131859495706,24.87479549191101,25.268208251314075,27.274748052218523,25.668527675736616,22.945039123776837
68,125.97034640724543,24.853064107167143,25.254236720948608,27.30432114240653,25.669265437805315,22.889458998917842
69,125.90910282362485,24.831057638176013,25.240117677942504,27.334277970033177,25.670129961666866,22.83351957580628
70,125.84757798569645,24.80877612264662,25.225854058281296,27.364599659934136,25.671130028833307,22.777218116001084
71,125.78564623281218,24.78617691795499,25.211403275058807,27.395299087606862,25.672231687400085,22.72053526479144
72,125.72338003404457,24.763281283281433,25.196785862320763,27.426356513327875,25.673453160086797,22.6635032150277
73,125.66081284409766,24.740085843322873,25.182002628399395,27.457795541713036,25.674807838303558,22.606120992358814
74,125.59793227135783,24.716587073328885,25.167050039856004,27.48959817071155,25.676294865707774,22.54840212175363
75,125.53461151560123,24.692754217641735,25.15189551337467,27.521739470628017,25.677883679253256,22.490338634703548
76,125.47087313971387,24.668605889517043,25.136566432495634,27.554161730040015,25.679604397746385,22.431934689914787
77,125.40681242579954,24.644117711806405,25.12102996491117,27.587005785599793,25.6814502968871,22.37320866659506
78,125.34236881314133,24.619304856692256,25.10529951906118,27.620161605599343,25.68342222978289,22.314180602005663
79,125.27743146202447,24.594127075988624,25.089342793065395,27.653643744777362,25.68548885003725,22.25482899815584
80,125.21215288652597,24.56861192227693,25.073186919836548,27.687486754032157,25.687692124232225,22.195175166148104
81,125.146398900187,24.542738038343483,25.05680947520336,27.721622780594707,25.690010008577687,22.135218597467762
82,125.0801529195835,24.51649385984786,25.04019801506976,27.75605126729302,25.692441348675015,22.074968428697847
83,125.01351988002995,24.48989932163965,25.02337663958926,27.79078906418027,25.695015315013396,22.014439539607366
84,124.94632376625573,24.46291546429669,25.006299507113823,27.82580415341262,25.69767879319586,21.953625848236737
85,124.87866214626594,24.435563111664404,24.98899356008209,27.861081037433234,25.700478435135306,21.892546001950905
86,124.81048218210796,24.407817733955604,24.971433791758614,27.896646486438087,25.703399042179285,21.831185127776365
87,124.74175607513278,24.379683208832382,24.953620783145084,27.932441617015375,25.706432168367837,21.769578297772096
88,124.67251610247573,24.35115442436461,24.935549636567345,27.96849548158156,25.709587947619216,21.707728612342997
89,124.60267253483593,24.322218657779892,24.917207657774973,28.00476582714565,25.71285826005814,21.645622132077285
90,124.53228026295349,24.292877927611574,24.898597534064542,28.041261107413263,25.71625333375864,21.583290360105458
91,124.4612607205154,24.263127947746923,24.879713952079708,28.07792627093772,25.719767676083386,21.52072487366765
92,124.3896117948612,24.232959667509903,24.860542589385226,28.114780660442673,25.723391498427628,21.45793737909576
93,124.31737530488367,24.202380020827302,24.841096384001016,28.15180814252965,25.727152658610347,21.394938098915343
94,124.24443299637375,24.171364381365343,24.821345174209156,28.188973864931743,25.731022283002165,21.331727292865338
95,124.17081476830751,24.13991818818389,24.80129570002336,28.226266392222957,25.735018291227888,21.26831619664941
96,124.0965002431717,24.10803929387692,24.780942353517286,28.263664394728988,25.73913396861572,21.204720232432788
97,124.02145479727169,24.075716922668274,24.760273637131753,28.30116722432732,25.743365842110205,21.140931171034136
98,123.94562112165822,24.042958511472587,24.739297677684405,28.338672323477255,25.747729622744103,21.076962986279867
99,123.86903922459634,24.009749442264788,24.71799920760356,28.376249863960243,25.752217126268143,21.0128235844996
100,123.79165850806923,23.976080196415925,24.696359556128225,28.413875011828868,25.756825562313914,20.948518181382312
101,123.71345824604188,23.94195825346543,24.6743883591327,28.451501562646627,25.761555535533237,20.884054535263882
102,123.63442602977958,23.907382464352303,24.652085106750803,28.48909842798715,25.766419101527614,20.8194409291617
103,123.55449807991803,23.872337886754448,24.62944345363378,28.52655537568088,25.77147803397258,20.754683329876347
104,123.47371377856409,23.836838240411954,24.6064442171334,28.564035472130534,25.776604898934984,20.689790949953235
105,123.39202172580897,23.800873642356304,24.583091296393714,28.6014215363848,25.78186130425258,20.624773946421588
106,123.30935631216161,23.764443800437554,24.55938406550848,28.638653745244785,25.787246521021714,20.55962817994909
107,123.22571238497751,23.727544712302745,24.535313729825,28.675716773471244,25.792766873528617,20.494370295849905
108,123.14106233054072,23.69017067963291,24.510873708222473,28.712590920994103,25.79842428522305,20.429002736468192
109,123.05536141144543,23.652337123399114,24.48609332309411,28.749184692041897,25.804223330009442,20.36352294290085
110,122.9686153604382,23.614008646506917,24.460904731012647,28.785600453224536,25.81018745761407,20.29791407208004
111,122.88076832568686,23.575214435181685,24.435344640806523,28.821672390800362,25.816284218673967,20.232252640224313
112,122.7918403929431,23.53594255186508,24.4094059868079,28.857468759112233,25.8225511292561,20.166471965901785
113,122.70176265829491,23.49620451627365,24.383071760177867,28.89290811818528,25.82892808566779,20.100650177990328
114,122.61041930365108,23.455987945199507,24.356356891102443,28.927863833990056,25.8354568054832,20.034753827875875
115,122.51793453740679,23.415320945235404,24.329259583872012,28.962444532732412,25.84210791533222,19.968801560234734
116,122.424144038119,23.374156696020627,24.30180654343761,28.996358175436548,25.849089115222185,19.902733508002026
117,122.32904150840908,23.332514224612765,24.273911385831223,29.029843678397807,25.85611641698496,19.836655802582317
118,122.23273599575924,23.290413012073802,24.245633673680206,29.062814223223235,25.863339497523356,19.77053558925865
119,122.1350295646481,23.24783700452577,24.216949696849166,29.095140791234957,25.870729651664426,19.70437242037379
120,122.03601338074057,23.204803696293943,24.187879433348257,29.126821515749086,25.87833269312324,19.638176042226043
121,121.93556708607646,23.161296513492932,24.158396262525812,29.15782838012518,25.88610057931973,19.571945350612808
122,121.8337374648645,23.11733533768121,24.12852064625061,29.188100783269103,25.89408156829989,19.505699129363684
123,121.73050245092934,23.072923425235203,24.09825398657427,29.217616884007008,25.902272074669522,19.43943608044333
124,121.62573407136433,23.02804797698969,24.06757152288694,29.246301731526422,25.91065363313876,19.373159206822507
125,121.51950218029094,22.98272394695577,24.036492894562006,29.274142201106592,25.91927049293954,19.306872644727036
126,121.4117636631548,22.936944474019015,24.00502030775956,29.30103954037823,25.92817668447778,19.24058265652022
127,121.30257392474398,22.89073911166695,23.973144955661045,29.327102667845313,25.937288625156988,19.174298564413693
128,121.19179735915017,22.844076503629076,23.94086364820183,29.35222635858306,25.94666013499265,19.10797071374354
129,121.07945598661259,22.79700728160362,23.908194392203274,29.37635497007956,25.956189612255685,19.041709730470448
130,120.96558447218095,22.74949592908769,23.87512455024301,29.399434811724845,25.96606929454275,18.975459886582648
131,120.85015544657328,22.70156466875554,23.841663615007107,29.421453855673047,25.976229854782364,18.909243452355224
132,120.73318467130679,22.653218144017675,23.807817385377202,29.4423985235781,25.9867020020608,18.84304861627301
133,120.6146455051603,22.60445080875301,23.773570871590078,29.462196683156087,25.997542432108283,18.776884709552835
134,120.49449241842348,22.55528500490984,23.73893926243589,29.480906244335124,26.0086030715645,18.710758835178126
135,120.37283959287113,22.505729271201826,23.703938168767987,29.49847269466834,26.02002053581524,18.64467892241772
136,120.24967617265895,22.45576708452931,23.66854986171371,29.51495863733212,26.031783888683897,18.578616700399913
137,120.12493579229599,22.405419513512214,23.632784118573902,29.53021432253382,26.04389409212207,18.51262374555398
138,119.99873548847805,22.354699005864166,23.59664977447374,29.54432493472194,26.056372361984394,18.446689411433802
139,119.87102895607079,22.303601675315438,23.56014544578521,29.5572456350263,26.069224830490434,18.380811369453415
140,119.74184982824627,22.2521499732437,23.52328375642672,29.56897250031145,26.082439472175878,18.31500412608853
141,119.61130297101607,22.200326169922253,23.486057748940635,29.579574855660734,26.09608856336715,18.249255633125298
142,119.47928483039776,22.148122613803935,23.448490157866,29.58882385161738,26.11027643310948,18.183571774000963
143,119.3458838170266,22.09558681070247,23.410534469080773,29.597016754600464,26.124779802556837,18.117965980086055
144,119.21121757111968,22.042695248314377,23.372217334271948,29.604068496516525,26.13979532304955,18.05244116896728
145,119.0752593326923,21.98948015383303,23.333553021285766,29.609935784134578,26.155251222726744,17.987039150712185
146,118.93806942842555,21.935899878794245,23.294514098392224,29.614764421101917,26.171235989400284,17.921655040736866
147,118.799629099081,21.881998645433978,23.255129555649415,29.618430408723867,26.18768706242314,17.85638342685061
148,118.66002755462137,21.827768995327375,23.2153936045378,29.62101924990378,26.20465275751248,17.791192947339923
149,118.51932454694382,21.773222941744727,23.17530304629692,29.622534935160086,26.22216058441997,17.72610303932211
150,118.37746972288451,21.71836404597044,23.134858970958486,29.622993382020045,26.240152162768556,17.661101161166993
151,118.23465266585855,21.66318733452308,23.09408477965767,29.6224897435525,26.25870028202912,17.596190526096162
152,118.09086467640871,21.60769219688318,23.052950486157858,29.621009364040976,26.27784677833737,17.53136585098933
153,117.94616784110505,21.55190446025215,23.01147512149263,29.618564813205793,26.297555096505192,17.46666834964929
154,117.80050634022157,21.495797093044487,22.96962000156051,29.615134421499583,26.317891006419732,17.402063817697275
155,117.65396753333576,21.439402255034594,22.927423732967455,29.610837296821558,26.338732675121904,17.337571573390253
156,117.5066999957092,21.38271929707553,22.884902976116788,29.60571062229203,26.360177832152665,17.273189268072198
157,117.35863479241372,21.325735953179624,22.841998817083564,29.59973634573006,26.382243873601013,17.208919802819466
158,117.20975996160422,21.26844914875682,22.798717746091036,29.592969851036315,26.40488232114025,17.144740894579805
159,117.06026324651147,21.210901318179648,22.75509981955171,29.58543684161181,26.428128794750787,17.080696472417518
160,116.91011007837255,21.153073747287557,22.711121636921007,29.57719528300783,26.45195361455556,17.016765796600595
161,116.75927814314454,21.094940479869113,22.666754715409738,29.568196379984403,26.47643528118842,16.952951286692873
162,116.60787756504817,21.036516937388516,22.622012311632005,29.558494267272614,26.501607830737164,16.88924621801788
163,116.45589457234682,20.977824501434654,22.5768816319734,29.548176690794882,26.527345200499983,16.825666547643902
164,116.3033988910856,20.91885871798444,22.531371097430835,29.537239313229158,26.55371743039192,16.76221233204927
165,116.15042016939526,20.859621225162343,22.485475519109865,29.5257262297974,26.580719718872086,16.698877476453557
166,115.99692203570397,20.800109696758007,22.439186770052952,29.513645844518063,26.60832095499015,16.6356587693848
167,115.84298488341062,20.740333182966573,22.392496516630942,29.50101515988694,26.63656273944478,16.572577284481383
168,115.68861432738694,20.680300591906988,22.345419117505674,29.487863406894807,26.66541395482069,16.509617256258775
169,115.53377658991036,20.619994789899337,22.297929802412398,29.474228554657216,26.694838933825057,16.446784509116352
170,115.37853679593722,20.55942472974214,22.250045697847582,29.460119696078536,26.724873674340817,16.384072997928154
171,115.22296510647992,20.498600884294788,22.201745913576403,29.44558609011626,26.755530678676337,16.321501539816126
172,115.0670253613151,20.43751927476402,22.15302473558136,29.43062963351023,26.786797758248674,16.259053959210824
173,114.9107916537422,20.376181948315033,22.10388725745019,29.41535416045406,26.81864810849399,16.196720179028937
174,114.7540574209561,20.31458846751567,22.05431017167606,29.39959557648577,26.851032814873598,16.134530390405004
175,114.5971000428488,20.252753068131256,22.00431808854053,29.38353404856281,26.884020649718632,16.072474187895565
176,114.43983716606009,20.19067831181744,21.95389694858225,29.367143216825127,26.917567481851503,16.010551206983763
177,114.2822604559776,20.12835997607361,21.903034430142732,29.35042551597344,26.951680788564232,15.948759745223603
178,114.12432004355708,20.065816981045575,21.851756840989463,29.333425522808945,26.986217048910902,15.887103649802182
179,113.96608253787991,20.00303021790382,21.800024882959633,29.316130993488095,27.021313852895926,15.825582590632438
180,113.80747592181757,19.940011360927098,21.74784756032754,29.29855450530774,27.05686819838704,15.764194296868148
181,113.64854632402091,19.87676305414622,21.69521810144791,29.2807219062295,27.092901331241233,15.702941930956037
182,113.48938972964183,19.813298259090967,21.642143882939585,29.262664223308928,27.129457750324487,15.641825613977861
183,113.32987712885915,19.749615252238286,21.588640304434023,29.244387331417723,27.166386284682616,15.580847956086505
184,113.17002721185469,19.685718897357134,21.534684129684553,29.225908002807124,27.203706133426884,15.520010048578994
185,113.00988314590288,19.621616554455102,21.48026218433457,29.2072380787663,27.241448534720686,15.459317793626212
186,112.84930737059803,19.55730814148555,21.42538122828358,29.18836982032864,27.27949055244918,15.398757628051088
187,112.68847666311075,19.4928009953643,21.37007417401201,29.169337193311005,27.317925798217384,15.338338502206037
188,112.52729841702708,19.428099861879833,21.314317687232688,29.150131653232123,27.356689446511375,15.278059768171055
189,112.3657284887378,19.363208116811414,21.258112088431147,29.130771889794673,27.39571495216501,15.217921441535571
190,112.20375996441811,19.29811481775705,21.201437157508764,29.11127579870869,27.4350215915284,15.157910598915208
191,112.04148702449234,19.23286226611352,21.144345442970213,29.09166291915538,27.47456310323251,15.098053293020715
192,111.87877412483867,19.16743609912473,21.086819742866346,29.071924515245033,27.51425726783404,15.038336499768516
193,111.71568477107454,19.10182188096763,21.028832716061622,29.052101926008874,27.554189724683695,14.978738523352723
194,111.5521202944933,19.03606621080789,20.97042068796489,29.03210931817788,27.594211007936828,14.919313069605833
195,111.38811673259569,18.970155763745076,20.911576964230203,29.012003127945594,27.634354463172805,14.860026413502014
196,111.22361927358416,18.904094171982095,20.852314095217857,28.991821009349184,27.674500469938724,14.800889527096304
197,111.05868216852551,18.8378917331006,20.79264053692344,28.971593197528044,27.714665634953207,14.741891066020209
198,110.89319236304459,18.771539709851247,20.732510524792158,28.95126069420971,27.7548440202069,14.683037413984573
199,110.72713535511728,18.70505533637265,20.67197586634246,28.93083436202282,27.79494323426552,14.624326556113825
200,110.5605598724103,18.638455288028204,20.611050128794158,28.910350027235122,27.83493744057478,14.565766987778035
