#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
1,CC_Discharge,444.4444444444444,444.4444444444444,7.528357953496359,-54.52767323623,28470.756643693363,19763.2240867659,3.764178976748177,5e-09,3.3659057553228315,28470.7566436932,19763.224086765982,3.7641789767481773,5e-09,3.3659057553228466,28470.75664369317,19763.22408676603,3.7641789767481817,5e-09,3.3659057553228315,28470.75664369308,19763.224086765767,3.7641789767481812,4.999999999998876e-09,3.3659057553228466
1,CC_Discharge,484.8484848484848,484.8484848484848,7.5139981244759255,-54.52767323623,28702.809470851753,19511.30442479405,3.756999062237961,5e-09,3.6718971876249014,28702.80947085167,19511.304424794325,3.7569990622379597,5e-09,3.6718971876249293,28702.809470851626,19511.304424794325,3.756999062237964,5e-09,3.6718971876249014,28702.80947085145,19511.304424793943,3.756999062237965,4.999999999998919e-09,3.6718971876249293
1,CC_Discharge,525.2525252525252,525.2525252525252,7.499925569569044,-54.52767323623,28934.862297757456,19259.38476282231,3.7499627847845174,5e-09,3.977888619926972,28934.862297757372,19259.384762822563,3.7499627847845183,5e-09,3.9778886199270107,28934.862297757238,19259.384762822607,3.7499627847845263,5e-09,3.977888619926972,28934.8622977571,19259.384762822276,3.7499627847845245,4.999999999999076e-09,3.9778886199270107
1,CC_Discharge,565.6565656565656,565.6565656565656,7.48611858280357,-54.52767323623,29166.915124611336,19007.465100850597,3.743059291401782,5e-09,4.283880052229043,29166.915124611267,19007.4651008509,3.743059291401784,5e-09,4.283880052229092,29166.91512461115,19007.465100850823,3.7430592914017877,5e-09,4.283880052229043,29166.91512461109,19007.465100850626,3.743059291401786,4.999999999999305e-09,4.283880052229092
1,CC_Discharge,606.060606060606,606.060606060606,7.472558565473457,-54.52767323623,29398.96795145466,18755.545438878864,3.736279282736723,5e-09,4.5898714845311135,29398.96795145447,18755.545438879253,3.736279282736727,5e-09,4.589871484531174,29398.967951454404,18755.545438879144,3.7362792827367337,5e-09,4.5898714845311135,29398.96795145437,18755.545438878868,3.7362792827367297,4.999999999999176e-09,4.589871484531174
1,CC_Discharge,646.4646464646464,646.4646464646464,7.459229535432408,-54.52767323623,29631.020778295697,18503.625776907164,3.729614767716201,5e-09,4.8958629168331855,29631.020778295646,18503.625776907433,3.729614767716203,5e-09,4.895862916833255,29631.02077829555,18503.625776907375,3.729614767716207,5e-09,4.8958629168331855,29631.02077829548,18503.625776907178,3.7296147677162055,4.9999999999970884e-09,4.895862916833255
1,CC_Discharge,686.8686868686868,686.8686868686868,7.446117721452258,-54.52767323623,29863.07360513624,18251.70611493549,3.7230588607261277,5e-09,5.2018543491352585,29863.07360513626,18251.706114935638,3.723058860726128,5e-09,5.201854349135335,29863.07360513623,18251.706114935638,3.7230588607261303,5e-09,5.2018543491352585,29863.073605136025,18251.706114935467,3.7230588607261303,4.99999999999865e-09,5.201854349135335
1,CC_Discharge,727.2727272727273,727.2727272727273,7.433211225714042,-54.52767323623,30095.12643197681,17999.786452963745,3.71660561285702,5e-09,5.507845781437329,30095.126431976896,17999.786452964065,3.7166056128570175,5e-09,5.5078457814374175,30095.126431976874,17999.786452963883,3.716605612857022,5e-09,5.507845781437329,30095.126431976572,17999.786452963814,3.716605612857025,4.999999999996776e-09,5.5078457814374175
1,CC_Discharge,767.6767676767677,767.6767676767677,7.420499741224899,-54.52767323623,30327.179258817338,17747.866790991946,3.71024987061245,5e-09,5.8138372137394,30327.179258817443,17747.866790992324,3.7102498706124467,5e-09,5.813837213739499,30327.17925881741,17747.86679099222,3.710249870612449,5e-09,5.8138372137394,30327.17925881716,17747.866790992055,3.7102498706124525,4.999999999996488e-09,5.813837213739499
1,CC_Discharge,808.0808080808081,808.0808080808081,7.407974313736398,-54.52767323623,30559.232085657768,17495.947129020355,3.7039871568682003,5e-09,6.119828646041475,30559.232085657994,17495.94712902071,3.7039871568681964,5e-09,6.119828646041578,30559.232085658005,17495.94712902059,3.7039871568681972,5e-09,6.119828646041475,30559.23208565772,17495.94712902028,3.7039871568682017,4.99999999999523e-09,6.119828646041578
1,CC_Discharge,848.4848484848484,848.4848484848484,7.395627139878711,-54.52767323623,30791.284912498286,17244.02746704867,3.697813569939355,5e-09,6.425820078343554,30791.284912498475,17244.027467049018,3.6978135699393557,5e-09,6.42582007834365,30791.28491249839,17244.027467048887,3.6978135699393557,5e-09,6.425820078343554,30791.284912498402,17244.02746704855,3.6978135699393553,4.999999999996364e-09,6.42582007834365
1,CC_Discharge,888.8888888888888,888.8888888888888,7.383451394875557,-54.52767323623,31023.337739338815,16992.10780507699,3.69172569743778,5e-09,6.7318115106456355,31023.337739339127,16992.107805077394,3.691725697437777,5e-09,6.731811510645721,31023.33773933895,16992.107805077183,3.691725697437777,5e-09,6.7318115106456355,31023.337739338876,16992.107805076776,3.691725697437781,4.999999999996043e-09,6.731811510645721
1,CC_Discharge,929.2929292929292,929.2929292929292,7.371441084486646,-54.52767323623,31255.390566179423,16740.1881431053,3.6857205422433243,5e-09,7.037802942947715,31255.39056617971,16740.18814310581,3.6857205422433217,5e-09,7.037802942947795,31255.39056617958,16740.188143105443,3.6857205422433217,5e-09,7.037802942947715,31255.390566179518,16740.188143105068,3.6857205422433252,4.999999999993926e-09,7.037802942947795
1,CC_Discharge,969.6969696969696,969.6969696969696,7.359590916825572,-54.52767323623,31487.443393019872,16488.268481133615,3.679795458412788,5e-09,7.343794375249793,31487.443393020192,16488.268481134175,3.679795458412787,5e-09,7.343794375249869,31487.443393020116,16488.26848113378,3.6797954584127837,5e-09,7.343794375249793,31487.443393020058,16488.268481133295,3.679795458412785,4.999999999992965e-09,7.343794375249869
1,CC_Discharge,1010.10101010101,1010.10101010101,7.347896190486422,-54.52767323623,31719.496219860404,16236.348819161887,3.673948095243215,5e-09,7.649785807551873,31719.496219860837,16236.348819162455,3.6739480952432095,5e-09,7.649785807551942,31719.496219860725,16236.348819162053,3.6739480952432073,5e-09,7.649785807551873,31719.496219860604,16236.348819161592,3.673948095243212,4.999999999994086e-09,7.649785807551942
1,CC_Discharge,1050.5050505050503,1050.5050505050503,7.336352696031046,-54.52767323623,31951.549046700937,15984.429157190209,3.6681763480155265,5e-09,7.955777239853955,31951.549046701468,15984.429157190743,3.6681763480155194,5e-09,7.955777239854012,31951.549046701326,15984.429157190427,3.668176348015519,5e-09,7.955777239853955,31951.549046701075,15984.429157189861,3.668176348015526,4.999999999994167e-09,7.955777239854012
1,CC_Discharge,1090.9090909090908,1090.9090909090908,7.324956628376922,-54.52767323623,32183.6018735414,15732.509495218434,3.6624783141884643,5e-09,8.261768672156037,32183.601873542022,15732.509495219057,3.662478314188456,5e-09,8.261768672156082,32183.601873541775,15732.509495218694,3.6624783141884576,5e-09,8.261768672156037,32183.601873541516,15732.509495218164,3.6624783141884665,4.999999999996324e-09,8.261768672156082
1,CC_Discharge,1131.3131313131312,1131.3131313131312,7.313704508011776,-54.52767323623,32415.654700381932,15480.589833246793,3.6568522540058925,5e-09,8.56776010445812,32415.65470038265,15480.589833247432,3.6568522540058823,5e-09,8.567760104458152,32415.65470038233,15480.589833247019,3.6568522540058837,5e-09,8.56776010445812,32415.654700381976,15480.589833246475,3.6568522540058934,4.999999999993825e-09,8.567760104458152
1,CC_Discharge,1171.7171717171716,1171.7171717171716,7.302593109265291,-54.52767323623,32647.70752722255,15228.670171275104,3.65129655463265,5e-09,8.873751536760201,32647.707527223083,15228.670171275755,3.6512965546326415,5e-09,8.873751536760224,32647.70752722294,15228.670171275264,3.651296554632641,5e-09,8.873751536760201,32647.707527222618,15228.67017127471,3.6512965546326495,4.999999999993671e-09,8.873751536760224
1,CC_Discharge,1212.121212121212,1212.121212121212,7.291619394107796,-54.52767323623,32879.76035406315,14976.750509303363,3.6458096970539033,5e-09,9.179742969062277,32879.76035406368,14976.750509304025,3.645809697053894,5e-09,9.179742969062302,32879.760354063576,14976.750509303527,3.6458096970538927,5e-09,9.179742969062277,32879.760354063204,14976.750509302994,3.645809697053903,4.999999999993418e-09,9.179742969062302
1,CC_Discharge,1252.5252525252524,1252.5252525252524,7.28078045013229,-54.52767323623,33111.81318090376,14724.830847331605,3.6403902250661484,5e-09,9.485734401364352,33111.81318090417,14724.830847332329,3.6403902250661413,5e-09,9.485734401364379,33111.8131809042,14724.830847331808,3.6403902250661413,5e-09,9.485734401364352,33111.81318090379,14724.830847331263,3.6403902250661475,4.999999999993528e-09,9.485734401364379
1,CC_Discharge,1292.9292929292928,1292.9292929292928,7.270073431519684,-54.52767323623,33343.86600774425,14472.911185359962,3.635036715759848,5e-09,9.791725833666428,33343.86600774478,14472.911185360586,3.635036715759837,5e-09,9.791725833666456,33343.866007744735,14472.911185360123,3.635036715759836,5e-09,9.791725833666428,33343.86600774423,14472.91118535966,3.635036715759847,4.999999999992377e-09,9.791725833666456
1,CC_Discharge,1333.3333333333333,1333.3333333333333,7.259495501894461,-54.52767323623,33575.91883458476,14220.991523388271,3.629747750947236,5e-09,10.097717265968502,33575.91883458537,14220.991523388906,3.629747750947226,5e-09,10.097717265968535,33575.91883458535,14220.991523388475,3.629747750947225,5e-09,10.097717265968502,33575.918834584765,14220.991523387967,3.6297477509472347,4.999999999991431e-09,10.097717265968535
1,CC_Discharge,1373.7373737373737,1373.7373737373737,7.249043778055131,-54.52767323623,33807.97166142535,13969.071861416489,3.6245218890275703,5e-09,10.403708698270576,33807.97166142605,13969.07186141719,3.624521889027558,5e-09,10.403708698270615,33807.97166142587,13969.071861416744,3.6245218890275606,5e-09,10.403708698270576,33807.971661425276,13969.071861416336,3.624521889027573,4.999999999989977e-09,10.403708698270615
1,CC_Discharge,1414.141414141414,1414.141414141414,7.238715273614973,-54.52767323623,34040.024488265946,13717.152199444796,3.6193576368074925,5e-09,10.709700130572651,34040.02448826666,13717.152199445487,3.6193576368074796,5e-09,10.70970013057269,34040.02448826638,13717.152199445098,3.619357636807481,5e-09,10.709700130572651,34040.02448826586,13717.152199444658,3.619357636807494,4.9999999999901525e-09,10.70970013057269
1,CC_Discharge,1454.5454545454545,1454.5454545454545,7.228506841616678,-54.52767323623,34272.077315106515,13465.232537473092,3.6142534208083417,5e-09,11.015691562874727,34272.0773151072,13465.232537473774,3.6142534208083315,5e-09,11.015691562874768,34272.07731510693,13465.232537473386,3.614253420808336,5e-09,11.015691562874727,34272.077315106355,13465.232537472893,3.614253420808346,4.999999999989346e-09,11.015691562874768
1,CC_Discharge,1494.949494949495,1494.949494949495,7.218414619862887,-54.52767323623,34504.130141947084,13213.312875501362,3.6092073099314477,5e-09,11.321682995176802,34504.13014194779,13213.312875502055,3.6092073099314357,5e-09,11.321682995176845,34504.1301419476,13213.312875501673,3.6092073099314397,5e-09,11.321682995176802,34504.13014194693,13213.312875501158,3.6092073099314512,4.999999999988932e-09,11.321682995176845
1,CC_Discharge,1535.3535353535353,1535.3535353535353,7.208436058033271,-54.52767323623,34736.18296878763,12961.393213529656,3.60421802901664,5e-09,11.627674427478878,34736.18296878834,12961.393213530371,3.6042180290166304,5e-09,11.627674427478922,34736.182968788155,12961.393213530007,3.6042180290166312,5e-09,11.627674427478878,34736.18296878759,12961.3932135295,3.604218029016641,4.999999999988817e-09,11.627674427478922
1,CC_Discharge,1575.7575757575758,1575.7575757575758,7.198566545914975,-54.52767323623,34968.23579562822,12709.473551557981,3.5992832729574915,5e-09,11.933665859780955,34968.235795628854,12709.473551558649,3.5992832729574804,5e-09,11.933665859780998,34968.235795628745,12709.473551558249,3.5992832729574835,5e-09,11.933665859780955,34968.23579562803,12709.47355155782,3.5992832729574946,4.999999999987886e-09,11.933665859780998
1,CC_Discharge,1616.1616161616162,1616.1616161616162,7.188801664731356,-54.52767323623,35200.28862246873,12457.553889586308,3.594400832365683,5e-09,12.23965729208303,35200.28862246951,12457.553889586961,3.594400832365671,5e-09,12.239657292083074,35200.28862246929,12457.553889586528,3.5944008323656735,5e-09,12.23965729208303,35200.288622468586,12457.553889586125,3.594400832365686,4.9999999999876784e-09,12.239657292083074
1,CC_Discharge,1656.5656565656564,1656.5656565656564,7.179136499819606,-54.52767323623,35432.34144930931,12205.634227614628,3.589568249909806,5e-09,12.545648724385105,35432.34144931004,12205.634227615275,3.5895682499097954,5e-09,12.545648724385149,35432.34144930988,12205.634227614824,3.5895682499098,5e-09,12.545648724385105,35432.34144930912,12205.634227614457,3.58956824990981,4.999999999987129e-09,12.545648724385149
