,,,Global Time,Time,Pack Voltage,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,36,2618.1818181818185,2618.1818181818185,7.4088386874500936,-13.631918309057019,-13.631918309057983,33366.34936405706,14410.323136344417,4.999999999989041e-09,3.7044193437250432,9.91412240658697,33366.34936405671,14410.323136344345,4.999999999997954e-09,3.704419343725044,9.91412240658758,33366.34936405649,14410.323136343457,4.9999999999861514e-09,3.7044193437250503,9.91412240658697,33366.34936405619,14410.323136343815,5.000000000000258e-09,3.70441934372505,9.91412240658758
1,CC-discharge,37,2690.909090909091,2690.909090909091,7.399331748535976,-13.631918309056926,-13.631918309058074,33575.196908213555,14183.595440569858,4.9999999999889415e-09,3.6996658742679838,10.189514695658827,33575.19690821298,14183.595440569788,4.999999999996077e-09,3.6996658742679864,10.18951469565946,33575.19690821301,14183.595440568795,4.9999999999868736e-09,3.699665874267992,10.189514695658827,33575.196908212754,14183.595440569285,4.999999999999577e-09,3.69966587426799,10.18951469565946
1,CC-discharge,38,2763.636363636364,2763.636363636364,7.389927881667729,-13.631918309057067,-13.631918309057934,33784.04445236997,13956.867744795201,4.999999999988914e-09,3.694963940833861,10.464906984730687,33784.044452369584,13956.86774479522,4.999999999996594e-09,3.694963940833862,10.46490698473134,33784.04445236929,13956.867744794306,4.9999999999881995e-09,3.694963940833868,10.464906984730687,33784.04445236911,13956.86774479468,4.99999999999973e-09,3.6949639408338673,10.46490698473134
1,CC-discharge,39,2836.3636363636365,2836.3636363636365,7.380624888174939,-13.631918309056983,-13.631918309058019,33992.89199652623,13730.140049020698,4.999999999988973e-09,3.6903124440874677,10.740299273802545,33992.89199652592,13730.140049020603,4.999999999996693e-09,3.690312444087467,10.740299273803217,33992.89199652581,13730.14004901975,4.999999999987735e-09,3.6903124440874717,10.740299273802545,33992.89199652552,13730.140049020096,4.9999999999999124e-09,3.6903124440874726,10.740299273803217
1,CC-discharge,40,2909.0909090909095,2909.0909090909095,7.371420465477175,-13.631918309057248,-13.631918309057752,34201.739540682625,13503.412353246167,4.999999999988651e-09,3.6857102327385873,11.015691562874407,34201.73954068241,13503.412353246129,4.999999999996774e-09,3.685710232738584,11.015691562875094,34201.73954068229,13503.412353245176,4.999999999987526e-09,3.6857102327385873,11.015691562874407,34201.73954068203,13503.412353245547,5.0000000000005154e-09,3.6857102327385918,11.015691562875094
1,CC-discharge,41,2981.818181818182,2981.818181818182,7.362312171852471,-13.63191830905724,-13.63191830905776,34410.587084839135,13276.684657471622,4.999999999988395e-09,3.6811560859262333,11.29108385194627,34410.58708483891,13276.684657471507,4.999999999996447e-09,3.681156085926232,11.291083851946967,34410.587084838706,13276.68465747071,4.999999999987456e-09,3.6811560859262373,11.29108385194627,34410.58708483847,13276.68465747105,5.000000000001367e-09,3.6811560859262387,11.291083851946967
1,CC-discharge,42,3054.545454545455,3054.545454545455,7.353297389730719,-13.631918309057268,-13.631918309057733,34619.43462899573,13049.956961697153,4.999999999988313e-09,3.6766486948653565,11.566476141018136,34619.434628995485,13049.95696169693,4.999999999996553e-09,3.676648694865353,11.56647614101884,34619.43462899511,13049.9569616962,4.999999999987439e-09,3.6766486948653627,11.566476141018136,34619.43462899482,13049.956961696504,5.000000000002262e-09,3.6766486948653663,11.56647614101884
1,CC-discharge,43,3127.2727272727275,3127.2727272727275,7.344373287047558,-13.631918309057049,-13.631918309057953,34828.28217315226,12823.229265922702,4.99999999998824e-09,3.6721866435237747,11.841868430089997,34828.282173151885,12823.229265922355,4.999999999997451e-09,3.6721866435237724,11.841868430090715,34828.282173151485,12823.229265921605,4.999999999987255e-09,3.6721866435237835,11.841868430089997,34828.28217315126,12823.229265922038,5.000000000002272e-09,3.6721866435237853,11.841868430090715
1,CC-discharge,44,3200.0000000000005,3200.0000000000005,7.335536776176047,-13.631918309057438,-13.631918309057564,35037.12971730858,12596.501570148203,4.999999999989068e-09,3.6677683880880205,12.117260719161862,35037.12971730832,12596.501570147815,4.999999999998176e-09,3.6677683880880196,12.117260719162589,35037.12971730811,12596.501570147133,4.99999999998691e-09,3.6677683880880267,12.117260719161862,35037.12971730787,12596.501570147513,4.999999999999033e-09,3.6677683880880276,12.117260719162589
1,CC-discharge,45,3272.727272727273,3272.727272727273,7.326784469928713,-13.631918309057419,-13.631918309057582,35245.977261465116,12369.77387437361,4.99999999998802e-09,3.6633922349643533,12.39265300823373,35245.97726146504,12369.773874373339,4.999999999995545e-09,3.66339223496435,12.392653008234458,35245.97726146452,12369.773874372586,4.999999999989038e-09,3.6633922349643595,12.39265300823373,35245.97726146431,12369.773874373017,5.00000000000179e-09,3.6633922349643635,12.392653008234458
1,CC-discharge,46,3345.454545454546,3345.454545454546,7.318112634090928,-13.631918309057214,-13.631918309057786,35454.82480562162,12143.046178599096,4.999999999985357e-09,3.6590563170454597,12.668045297305595,35454.824805621414,12143.046178598848,4.999999999992241e-09,3.6590563170454597,12.668045297306332,35454.82480562099,12143.04617859813,4.999999999988826e-09,3.659056317045468,12.668045297305595,35454.82480562083,12143.046178598448,4.999999999999233e-09,3.659056317045468,12.668045297306332
1,CC-discharge,47,3418.1818181818185,3418.1818181818185,7.3095171360658515,-13.63191830905736,-13.63191830905764,35663.67234977804,11916.318482824523,4.999999999984174e-09,3.65475856803292,12.943437586377458,35663.67234977784,11916.318482824347,4.999999999991529e-09,3.6547585680329204,12.943437586378204,35663.67234977726,11916.318482823679,4.999999999988183e-09,3.6547585680329315,12.943437586377458,35663.67234977735,11916.318482823965,4.999999999997981e-09,3.654758568032931,12.943437586378204
1,CC-discharge,48,3490.909090909091,3490.909090909091,7.300993388085078,-13.631918309057584,-13.631918309057415,35872.51989393443,11689.590787050094,4.9999999999818e-09,3.650496694042534,13.218829875449325,35872.51989393423,11689.590787049781,4.9999999999899035e-09,3.6504966940425354,13.218829875450073,35872.519893933604,11689.59078704913,4.999999999987448e-09,3.650496694042544,13.218829875449325,35872.51989393388,11689.590787049485,4.999999999999308e-09,3.650496694042542,13.218829875450073
1,CC-discharge,49,3563.636363636364,3563.636363636364,7.29253605722414,-13.631918309057635,-13.631918309057365,36081.36743809092,11462.863091275707,4.999999999981702e-09,3.646268028612065,13.494222164521197,36081.36743809071,11462.863091275252,4.999999999993442e-09,3.6462680286120697,13.49422216452194,36081.367438090085,11462.863091274634,4.9999999999876685e-09,3.6462680286120754,13.494222164521197,36081.36743809052,11462.86309127498,5.000000000000466e-09,3.6462680286120714,13.49422216452194
1,CC-discharge,50,3636.3636363636365,3636.3636363636365,7.284139985383559,-13.631918309057752,-13.631918309057248,36290.21498224738,11236.135395501185,4.999999999986978e-09,3.642069992691774,13.76961445359307,36290.214982247315,11236.13539550075,4.9999999999944745e-09,3.642069992691777,13.769614453593803,36290.214982246405,11236.1353955001,4.999999999987871e-09,3.6420699926917854,13.76961445359307,36290.21498224692,11236.135395500349,4.999999999995725e-09,3.642069992691782,13.769614453593803
1,CC-discharge,51,3709.0909090909095,3709.0909090909095,7.275798513908135,-13.631918309057845,-13.631918309057154,36499.062526403846,11009.40769972659,4.999999999988864e-09,3.637899256954062,14.045006742664945,36499.062526403766,11009.407699726291,4.9999999999991e-09,3.6378992569540656,14.045006742665667,36499.06252640287,11009.407699725476,4.999999999989931e-09,3.6378992569540727,14.045006742664945,36499.06252640365,11009.407699725876,5.000000000000935e-09,3.637899256954068,14.045006742665667
1,CC-discharge,52,3781.818181818182,3781.818181818182,7.267504555215211,-13.631918309057717,-13.631918309057282,36707.91007056037,10782.68000395209,4.999999999988945e-09,3.633752277607599,14.32039903173682,36707.91007056023,10782.680003951698,5.000000000001385e-09,3.6337522776076034,14.320399031737528,36707.91007055933,10782.680003950964,4.99999999998942e-09,3.6337522776076128,14.32039903173682,36707.91007055996,10782.680003951404,5.000000000000105e-09,3.633752277607609,14.320399031737528
1,CC-discharge,53,3854.545454545455,3854.545454545455,7.259250191068473,-13.631918309057927,-13.631918309057076,36916.757614716764,10555.952308177537,4.999999999989726e-09,3.629625095534231,14.595791320808695,36916.757614716764,10555.95230817721,5.000000000001148e-09,3.629625095534237,14.595791320809392,36916.757614715934,10555.95230817641,4.999999999984431e-09,3.6296250955342417,14.595791320808695,36916.75761471657,10555.95230817685,5.0000000000003616e-09,3.629625095534237,14.595791320809392
1,CC-discharge,54,3927.2727272727275,3927.2727272727275,7.251026572091817,-13.631918309057664,-13.631918309057335,37125.60515887349,10329.224612403024,4.999999999990281e-09,3.6255132860459027,14.87118360988057,37125.605158873084,10329.224612402644,5.000000000001374e-09,3.6255132860459094,14.871183609881253,37125.6051588725,10329.22461240191,4.999999999987986e-09,3.6255132860459143,14.87118360988057,37125.605158873084,10329.224612402306,5.000000000004468e-09,3.6255132860459067,14.871183609881253
1,CC-discharge,55,4000.0000000000005,4000.0000000000005,7.242823806386454,-13.631918309057603,-13.631918309057395,37334.45270303005,10102.49691662854,4.9999999999892914e-09,3.621411903193221,15.146575898952442,37334.45270302954,10102.496916628119,4.9999999999992565e-09,3.6214119031932284,15.14657589895312,37334.45270302893,10102.496916627386,4.999999999987331e-09,3.6214119031932333,15.146575898952442,37334.452703029594,10102.496916627768,5.000000000004876e-09,3.621411903193226,15.14657589895312
1,CC-discharge,56,4072.727272727273,4072.727272727273,7.234630835984172,-13.631918309057788,-13.631918309057212,37543.30024718636,9875.769220853996,4.999999999989427e-09,3.6173154179920806,15.421968188024314,37543.300247186075,9875.76922085361,4.999999999998664e-09,3.6173154179920863,15.421968188024984,37543.300247185434,9875.769220852899,4.999999999987203e-09,3.6173154179920908,15.421968188024314,37543.30024718612,9875.769220853295,5.000000000004728e-09,3.617315417992084,15.421968188024984
1,CC-discharge,57,4145.454545454546,4145.454545454546,7.226435299738171,-13.631918309057554,-13.631918309057449,37752.14779134291,9649.041525079432,4.999999999989718e-09,3.613217649869082,15.697360477096186,37752.147791342446,9649.041525079,4.999999999999795e-09,3.6132176498690862,15.69736047709685,37752.14779134194,9649.04152507838,4.999999999988132e-09,3.6132176498690893,15.697360477096186,37752.14779134245,9649.041525078754,5.000000000005003e-09,3.6132176498690844,15.69736047709685
1,CC-discharge,58,4218.181818181819,4218.181818181819,7.218223381121383,-13.631918309057555,-13.631918309057445,37960.99533549925,9422.313829304932,4.9999999999848015e-09,3.6091116905606886,15.972752766168057,37960.99533549893,9422.313829304469,5.000000000000309e-09,3.609111690560693,15.97275276616872,37960.99533549845,9422.313829303803,4.999999999992171e-09,3.6091116905606944,15.972752766168057,37960.99533549901,9422.313829304227,5.000000000001629e-09,3.60911169056069,15.97275276616872
1,CC-discharge,59,4290.909090909091,4290.909090909091,7.209979639253772,-13.631918309057463,-13.631918309057536,38169.84287965584,9195.586133530336,4.999999999974626e-09,3.6049898196268826,16.248145055239924,38169.84287965533,9195.586133529887,5.000000000001974e-09,3.604989819626888,16.248145055240585,38169.84287965497,9195.586133529361,4.999999999994913e-09,3.60498981962689,16.248145055239924,38169.84287965543,9195.586133529636,5.000000000004885e-09,3.6049898196268835,16.248145055240585
1,CC-discharge,60,4363.636363636364,4363.636363636364,7.201686821322344,-13.631918309057541,-13.63191830905746,38378.69042381223,8968.858437755796,4.9999999999704425e-09,3.600843410661168,16.523537344311794,38378.69042381177,8968.85843775535,5.000000000003222e-09,3.6008434106611746,16.523537344312455,38378.69042381133,8968.858437754823,5.000000000033663e-09,3.6008434106611755,16.523537344311794,38378.69042381197,8968.858437755101,4.999999999976025e-09,3.6008434106611684,16.523537344312455
1,CC-discharge,61,4436.363636363637,4436.363636363637,7.193325654389485,-13.631918309057363,-13.631918309057637,38587.537967968805,8742.130741981251,4.999999999975812e-09,3.596662827194738,16.79892963338366,38587.53796796812,8742.130741980822,5.000000000013329e-09,3.596662827194746,16.798929633384326,38587.53796796781,8742.130741980223,5.000000000047105e-09,3.5966628271947463,16.79892963338366,38587.53796796855,8742.13074198061,4.999999999956705e-09,3.5966628271947383,16.798929633384326
1,CC-discharge,62,4509.09090909091,4509.09090909091,7.184874614407628,-13.631918309057488,-13.631918309057514,38796.38551212536,8515.40304620673,4.999999999937184e-09,3.592437307203809,17.07432192245553,38796.38551212469,8515.40304620631,5.000000000023127e-09,3.5924373072038125,17.074321922456196,38796.38551212421,8515.403046205627,5.000000000040185e-09,3.5924373072038183,17.07432192245553,38796.38551212488,8515.403046206093,4.999999999979283e-09,3.5924373072038143,17.074321922456196
1,CC-discharge,63,4581.818181818182,4581.818181818182,7.176308782699322,-13.6319183090569,-13.6319183090581,39005.23305628168,8288.675350432237,5.000000000027032e-09,3.5881543913496556,17.349714211527388,39005.23305628109,8288.675350431795,4.999999999854118e-09,3.588154391349663,17.34971421152807,39005.23305628078,8288.675350431024,4.999999999901672e-09,3.5881543913496663,17.349714211527388,39005.23305628142,8288.675350431538,4.999999999702735e-09,3.588154391349659,17.34971421152807
1,CC-discharge,64,4654.545454545455,4654.545454545455,7.167602897543075,-13.631918309056891,-13.63191830905811,39214.080600438094,8061.947654657789,5.000000000121103e-09,3.58380144877153,17.625106500599244,39214.08060043765,8061.947654657246,4.999999999835415e-09,3.583801448771534,17.62510650059995,39214.08060043716,8061.947654656555,4.99999999988776e-09,3.5838014487715455,17.625106500599244,39214.08060043788,8061.947654657006,4.999999999560119e-09,3.583801448771541,17.62510650059995
1,CC-discharge,65,4727.272727272728,4727.272727272728,7.158725665254333,-13.631918309056886,-13.631918309058113,39422.928144594705,7835.219958883285,5.000000000165551e-09,3.5793628326271545,17.9004987896711,39422.928144594196,7835.2199588827125,4.9999999998024e-09,3.5793628326271607,17.900498789671833,39422.928144593636,7835.2199588820895,4.99999999975195e-09,3.5793628326271785,17.9004987896711,39422.92814459418,7835.219958882505,4.9999999994961975e-09,3.579362832627172,17.900498789671833
1,CC-discharge,66,4800.0,4800.0,7.1496440690995335,-13.631918309056767,-13.631918309058234,39631.775688751295,7608.492263108757,5.000000000176856e-09,3.5748220345497552,18.175891078742954,39631.775688750626,7608.492263108214,4.99999999993426e-09,3.574822034549759,18.175891078743714,39631.775688749876,7608.49226310759,4.999999999842348e-09,3.5748220345497788,18.175891078742954,39631.77568875081,7608.492263107925,4.9999999994239424e-09,3.5748220345497743,18.175891078743714
1,CC-discharge,67,4872.727272727273,4872.727272727273,7.140320839205316,-13.631918309056104,-13.631918309058898,39840.62323290782,7381.764567334234,5.0000000003580725e-09,3.570160419602647,18.451283367814803,39840.623232907055,7381.76456733368,4.999999999925544e-09,3.57016041960265,18.451283367815606,39840.623232906415,7381.764567333135,5.000000000060475e-09,3.570160419602669,18.451283367814803,39840.6232329074,7381.76456733336,4.9999999993426835e-09,3.5701604196026655,18.451283367815606
1,CC-discharge,68,4945.454545454546,4945.454545454546,7.1307144328820025,-13.631918309057124,-13.631918309057875,40049.47077706435,7155.036871559654,5.000000000247654e-09,3.5653572164409897,18.726675656886655,40049.47077706365,7155.036871559176,5.000000000132909e-09,3.565357216440994,18.726675656887494,40049.47077706282,7155.036871558584,4.999999999983152e-09,3.5653572164410128,18.726675656886655,40049.47077706399,7155.036871558843,4.999999999561279e-09,3.565357216441009,18.726675656887494
1,CC-discharge,69,5018.181818181819,5018.181818181819,7.120778458045642,-13.631918309056521,-13.63191830905848,40258.31832122086,6928.309175785181,5.000000000347907e-09,3.5603892290228103,19.002067945958512,40258.31832122006,6928.309175784614,4.999999999981245e-09,3.560389229022816,19.00206794595938,40258.31832121928,6928.309175784058,5.000000000071283e-09,3.560389229022832,19.002067945958512,40258.31832122062,6928.309175784312,4.999999999397915e-09,3.5603892290228254,19.00206794595938
1,CC-discharge,70,5090.909090909091,5090.909090909091,7.110461284262264,-13.631918309057054,-13.631918309057948,40467.16586537732,6701.581480010664,5.00000000008289e-09,3.5552306421311313,19.277460235030365,40467.16586537657,6701.581480010093,5.000000000260862e-09,3.555230642131119,19.27746023503126,40467.16586537572,6701.58148000953,5.000000000213378e-09,3.5552306421311335,19.277460235030365,40467.1658653771,6701.581480009779,4.999999999349017e-09,3.5552306421311455,19.27746023503126
1,CC-discharge,71,5163.636363636364,5163.636363636364,7.0997054658407786,-13.63191830905624,-13.631918309058758,40676.01340953373,6474.8537842361275,5.000000000296374e-09,3.549852732920387,19.552852524102217,40676.01340953313,6474.853784235546,4.999999999903221e-09,3.5498527329203844,19.552852524103148,40676.01340953217,6474.853784234991,5.000000000327114e-09,3.5498527329203915,19.552852524102217,40676.013409533625,6474.853784235259,4.999999999383246e-09,3.5498527329203946,19.552852524103148
1,CC-discharge,72,5236.363636363637,5236.363636363637,7.088447099459078,-13.631918309057106,-13.631918309057895,40884.8609536902,6248.126088461624,4.999999999870167e-09,3.544223549729551,19.82824481317407,40884.860953689604,6248.126088461005,5.000000000408791e-09,3.5442235497295225,19.828244813175033,40884.860953688694,6248.126088460483,5.000000000670108e-09,3.5442235497295265,19.82824481317407,40884.860953690026,6248.126088460704,4.999999999412798e-09,3.544223549729555,19.828244813175033
1,CC-discharge,73,5309.09090909091,5309.09090909091,7.076615146778465,-13.63191830905689,-13.631918309058111,41093.708497846754,6021.398392687081,5.000000000055671e-09,3.538307573389244,20.10363710224593,41093.708497846215,6021.398392686489,5.0000000001154795e-09,3.53830757338923,20.103637102246914,41093.70849784511,6021.3983926859655,5.000000000813926e-09,3.538307573389221,20.10363710224593,41093.70849784647,6021.39839268618,4.999999999789198e-09,3.538307573389236,20.103637102246914
1,CC-discharge,74,5381.818181818182,5381.818181818182,7.064130736453009,-13.63191830905749,-13.631918309057513,41302.55604200323,5794.670696912546,5.0000000000156834e-09,3.5320653682265126,20.37902939131779,41302.55604200263,5794.670696912014,4.999999999912331e-09,3.532065368226517,20.379029391318788,41302.55604200159,5794.670696911427,5.000000000547374e-09,3.532065368226497,20.37902939131779,41302.55604200303,5794.6706969116485,5.000000000285507e-09,3.5320653682264913,20.379029391318788
1,CC-discharge,75,5454.545454545455,5454.545454545455,7.0509062014629,-13.631918309056807,-13.631918309058195,41511.403586159664,5567.943001138036,5.000000000143081e-09,3.5254531007314664,20.654421680389653,41511.40358615919,5567.943001137481,4.999999999979882e-09,3.525453100731458,20.654421680390666,41511.40358615802,5567.943001136916,5.000000001018769e-09,3.5254531007314336,20.654421680389653,41511.403586159344,5567.943001137144,5.0000000001822545e-09,3.5254531007314416,20.654421680390666
1,CC-discharge,76,5527.272727272728,5527.272727272728,7.036844504535327,-13.631918309056509,-13.631918309058493,41720.25113031608,5341.215305363502,5.00000000008761e-09,3.5184222522676913,20.929813969461506,41720.25113031561,5341.215305362965,5.000000000053681e-09,3.518422252267678,20.929813969462554,41720.25113031439,5341.215305362405,5.000000001515032e-09,3.5184222522676354,20.929813969461506,41720.251130315824,5341.215305362601,5.00000000050311e-09,3.5184222522676483,20.929813969462554
1,CC-discharge,77,5600.000000000001,5600.000000000001,7.021838129496034,-13.631918309057738,-13.631918309057262,41929.09867447244,5114.487609588972,4.9999999996863125e-09,3.5109190647480575,21.20520625853337,41929.09867447224,5114.487609588441,5.000000000386239e-09,3.510919064748027,21.20520625853443,41929.09867447081,5114.487609587875,5.000000001649003e-09,3.5109190647479767,21.20520625853337,41929.09867447231,5114.4876095880545,5.000000000585706e-09,3.5109190647480073,21.20520625853443
1,CC-discharge,78,5672.727272727273,5672.727272727273,7.005768172851347,-13.631918309057879,-13.631918309057122,42137.94621862888,4887.759913814456,4.9999999992297e-09,3.5028840864257407,21.480598547605243,42137.946218628735,4887.759913813955,5.000000000798293e-09,3.5028840864256705,21.48059854760629,42137.946218627316,4887.7599138133555,5.000000002332981e-09,3.502884086425607,21.480598547605243,42137.94621862883,4887.759913813515,5.000000000366639e-09,3.5028840864256763,21.48059854760629
1,CC-discharge,79,5745.454545454546,5745.454545454546,6.98850328009182,-13.631918309059094,-13.631918309055907,42346.793762785484,4661.032218039915,4.999999998900964e-09,3.4942516400459738,21.75599083667713,42346.79376278518,4661.032218039481,5.000000000807256e-09,3.494251640045914,21.75599083667814,42346.79376278391,4661.032218038838,5.000000001840197e-09,3.4942516400458463,21.75599083667713,42346.79376278534,4661.032218039039,5.000000000623982e-09,3.494251640045906,21.75599083667814
1,CC-discharge,80,5818.181818181819,5818.181818181819,6.969898766073449,-13.631918309059621,-13.63191830905538,42555.64130694208,4434.3045222653645,4.999999999123539e-09,3.484949383036784,22.031383125749038,42555.64130694167,4434.304522264974,5.000000001233269e-09,3.4849493830367235,22.031383125749972,42555.64130694052,4434.304522264281,5.000000001825885e-09,3.484949383036665,22.031383125749038,42555.64130694181,4434.304522264569,5.00000000082582e-09,3.4849493830367253,22.031383125749972
1,CC-discharge,81,5890.909090909091,5890.909090909091,6.949795429126938,-13.631918309059236,-13.631918309055763,42764.48885109872,4207.576826490824,4.999999999345801e-09,3.4748977145635314,22.306775414820944,42764.48885109806,4207.57682649051,5.000000001463817e-09,3.4748977145634705,22.3067754148218,42764.48885109705,4207.57682648971,5.000000002037237e-09,3.474897714563407,22.306775414820944,42764.48885109831,4207.576826490052,5.000000001027342e-09,3.474897714563468,22.3067754148218
1,CC-discharge,82,5963.636363636364,5963.636363636364,6.928018655900276,-13.631918309058875,-13.631918309056124,42973.3363952551,3980.84913071625,4.99999999967313e-09,3.4640093279501936,22.582167703892846,42973.33639525457,3980.8491307160016,5.000000001486285e-09,3.4640093279501376,22.58216770389364,42973.33639525366,3980.8491307151808,5.000000001866154e-09,3.464009327950082,22.582167703892846,42973.33639525479,3980.8491307155673,5.000000000998004e-09,3.4640093279501394,22.58216770389364
1,CC-discharge,83,6036.363636363637,6036.363636363637,6.904377171640066,-13.631918309059573,-13.631918309055427,43182.183939411705,3754.1214349417196,4.999999999507355e-09,3.452188585820088,22.857559992964752,43182.183939410985,3754.121434941545,5.000000001747948e-09,3.4521885858200303,22.857559992965474,43182.18393941021,3754.1214349406373,5.000000001661866e-09,3.4521885858199783,22.857559992964752,43182.183939411094,3754.1214349410902,5.0000000011734964e-09,3.4521885858200356,22.857559992965474
1,CC-discharge,84,6109.09090909091,6109.09090909091,6.8786626652228495,-13.631918309059825,-13.631918309055177,43391.03148356817,3527.3937391671543,4.999999999525655e-09,3.439331332611477,23.132952282036666,43391.03148356738,3527.39373916706,5.000000001880854e-09,3.4393313326114248,23.132952282037298,43391.031483566665,3527.393739166106,5.000000001479458e-09,3.4393313326113724,23.132952282036666,43391.0314835675,3527.3937391666336,5.000000001293638e-09,3.4393313326114248,23.132952282037298
1,CC-discharge,85,6181.818181818182,6181.818181818182,6.850648515888871,-13.63191830905851,-13.631918309056493,43599.87902772469,3300.666043392614,4.999999999370668e-09,3.425324257944495,23.408344571108564,43599.87902772378,3300.666043392571,5.000000001484804e-09,3.4253242579444416,23.40834457110913,43599.87902772317,3300.6660433915736,5.000000001555873e-09,3.425324257944376,23.408344571108564,43599.87902772402,3300.666043392125,5.000000000999603e-09,3.4253242579444296,23.40834457110913
1,CC-discharge,86,6254.545454545455,6254.545454545455,6.820088547824914,-13.631918309058976,-13.631918309056022,43808.72657188115,3073.9383476180506,4.999999999231552e-09,3.4100442739125185,23.68373686018046,43808.726571880194,3073.9383476180847,5.000000001580907e-09,3.4100442739124643,23.683736860180975,43808.72657187967,3073.9383476170333,5.000000001345894e-09,3.410044273912395,23.68373686018046,43808.726571880434,3073.9383476176417,5.000000001247579e-09,3.41004427391245,23.683736860180975
1,CC-discharge,87,6327.272727272728,6327.272727272728,6.786717279513936,-13.631918309058767,-13.631918309056234,44017.57411603764,2847.2106518435157,4.9999999993877334e-09,3.3933586397570337,23.95912914925236,44017.574116036754,2847.2106518435817,5.000000001646961e-09,3.393358639756977,23.959129149252817,44017.57411603626,2847.210651842487,5.000000001462462e-09,3.393358639756902,23.95912914925236,44017.57411603696,2847.210651843154,5.000000001345099e-09,3.3933586397569595,23.959129149252817
1,CC-discharge,88,6400.000000000001,6400.000000000001,6.750246131402349,-13.631918309059754,-13.631918309055248,44226.421660194166,2620.482956068963,4.9999999989473904e-09,3.375123065701253,24.234521438324265,44226.42166019324,2620.482956069121,5.000000001932307e-09,3.3751230657011915,24.234521438324652,44226.421660192886,2620.4829560679686,5.000000001460335e-09,3.3751230657010964,24.234521438324265,44226.421660193264,2620.482956068673,5.00000000192359e-09,3.375123065701158,24.234521438324652
1,CC-discharge,89,6472.727272727273,6472.727272727273,6.710358950414959,-13.631918309059836,-13.631918309055164,44435.2692043506,2393.7552602944256,4.999999999045913e-09,3.3551794752075605,24.509913727396178,44435.26920434963,2393.755260294641,5.00000000214695e-09,3.3551794752075015,24.509913727396473,44435.26920434919,2393.75526029342,5.000000001578077e-09,3.355179475207398,24.509913727396178,44435.26920434969,2393.755260294188,5.0000000023007285e-09,3.355179475207457,24.509913727396473
1,CC-discharge,90,6545.454545454546,6545.454545454546,6.666698608661539,-13.631918309059301,-13.6319183090557,44644.11674850703,2167.0275645198926,4.999999998980191e-09,3.3333493043308593,24.78530601646809,44644.116748506174,2167.027564520141,5.000000002220014e-09,3.333349304330792,24.7853060164683,44644.11674850572,2167.027564518873,5.00000000170966e-09,3.3333493043306803,24.78530601646809,44644.11674850616,2167.0275645197194,5.0000000023170074e-09,3.3333493043307483,24.7853060164683
