Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
26,CC-charge,9,4094.8909884353657,236814.09807698656,4.029721160662812,27.263836618115,27.263836618115,41988.14808306764,4807.876557573234,-2.272713701320639e-19,4.029721160662812,-0.0
26,CC-charge,10,4167.618261162638,236886.82534971385,4.040315053795517,27.263836618115,27.263836618115,41570.45299475459,5261.331949122155,-2.2727132705723795e-19,4.040315053795517,-0.0
26,CC-charge,11,4240.345533889911,236959.55262244112,4.049440913025499,27.263836618115,27.263836618115,41152.757906441235,5714.7873406710205,-2.2727113720107326e-19,4.049440913025499,-0.0
26,CC-charge,12,4313.072806617184,237032.27989516838,4.057456231022607,27.263836618115,27.263836618115,40735.06281812809,6168.242732219988,-2.272710692488784e-19,4.057456231022607,-0.0
26,CC-charge,13,4385.800079344457,237105.00716789567,4.064653623587848,27.263836618115,27.263836618115,40317.36772981439,6621.69812376887,-2.272711854057834e-19,4.064653623587848,-0.0
26,CC-charge,14,4458.527352071729,237177.73444062294,4.071270485262595,27.263836618115,27.263836618115,39899.672641500976,7075.153515317588,-2.272712022075194e-19,4.071270485262595,-0.0
26,CC-charge,15,4531.254624799002,237250.4617133502,4.07749826863136,27.263836618115,27.263836618115,39481.97755318761,7528.608906866667,-2.2727115558709584e-19,4.07749826863136,-0.0
26,CC-charge,16,4603.981897526275,237323.18898607747,4.083490466974763,27.263836618115,27.263836618115,39064.282464874464,7982.06429841547,-2.272711440656498e-19,4.083490466974763,-0.0
26,CC-charge,17,4676.709170253547,237395.91625880476,4.089370099989711,27.263836618115,27.263836618115,38646.587376560914,8435.51968996426,-2.272711227452137e-19,4.089370099989711,-0.0
26,CC-charge,18,4749.43644298082,237468.64353153203,4.095234455879844,27.263836618115,27.263836618115,38228.892288247494,8888.975081513207,-2.2727111651334437e-19,4.095234455879844,-0.0
26,CC-charge,19,4822.163715708093,237541.3708042593,4.1011610229998094,27.263836618115,27.263836618115,37811.197199934504,9342.430473062042,-2.272711527495256e-19,4.1011610229998094,-0.0
26,CC-charge,20,4894.890988435366,237614.09807698656,4.107210775041034,27.263836618115,27.263836618115,37393.50211162134,9795.885864610967,-2.2727114460902186e-19,4.107210775041034,-0.0
26,CC-charge,21,4967.618261162639,237686.82534971385,4.113431383474393,27.263836618115,27.263836618115,36975.80702330791,10249.34125616005,-2.272711448095924e-19,4.113431383474393,-0.0
26,CC-charge,22,5040.345533889911,237759.55262244112,4.1198615482671155,27.263836618115,27.263836618115,36558.111934995046,10702.79664770904,-2.272711459244266e-19,4.1198615482671155,-0.0
26,CC-charge,23,5113.072806617184,237832.27989516838,4.126529893205971,27.263836618115,27.263836618115,36140.41684668151,11156.25203925782,-2.2727115817958445e-19,4.126529893205971,-0.0
26,CC-charge,24,5185.800079344457,237905.00716789567,4.133459355894233,27.263836618115,27.263836618115,35722.72175836812,11609.707430807124,-2.272711584877095e-19,4.133459355894233,-0.0
26,CC-charge,25,5258.527352071729,237977.73444062294,4.140667901848432,27.263836618115,27.263836618115,35305.02667005465,12063.1628223561,-2.2727115745569234e-19,4.140667901848432,-0.0
26,CC-charge,26,5331.254624799002,238050.4617133502,4.148169668762849,27.263836618115,27.263836618115,34887.33158174163,12516.618213905154,-2.272711562821718e-19,4.148169668762849,-0.0
26,CC-charge,27,5403.981897526275,238123.18898607747,4.155975932956575,27.263836618115,27.263836618115,34469.63649342818,12970.073605453686,-2.2727115377909877e-19,4.155975932956575,-0.0
26,CC-charge,28,5476.709170253547,238195.91625880476,4.164097797247299,27.263836618115,27.263836618115,34051.94140511455,13423.528997002528,-2.2727115417172477e-19,4.164097797247299,-0.0
26,CC-charge,29,5549.436442980821,238268.64353153203,4.172539946800561,27.263836618115,27.263836618115,33634.24631680129,13876.984388551247,-2.272711665864734e-19,4.172539946800561,-0.0
26,CC-charge,30,5622.163715708093,238341.3708042593,4.1813107701066485,27.263836618115,27.263836618115,33216.551228487944,14330.439780099876,-2.2727117668056044e-19,4.1813107701066485,-0.0
26,CC-charge,31,5694.890988435366,238414.09807698656,4.190417118073747,27.263836618115,27.263836618115,32798.85614017466,14783.895171648543,-2.272711700773134e-19,4.190417118073747,-0.0
26,CC-charge,32,5767.618261162639,238486.82534971385,4.199866260132406,27.263836618115,27.263836618115,32381.1610518616,15237.350563197488,-2.2727110583210127e-19,4.199866260132406,-0.0
26,CC-charge,33,5768.553179296399,238487.7602678476,4.19999,27.263836618115,27.263836618115,32375.791529565453,15243.179788638125,-2.27271105822899e-19,4.19999,-0.0
26,CV-charge,0,5768.553179296399,238487.7602678476,4.2,27.288352616927337,27.288352616927337,32375.791529565453,15243.179788638125,-2.27271105822899e-19,4.2,0.0
26,CV-charge,1,5841.280452023672,238560.48754057486,4.200000000000001,24.20990520766814,24.20990520766814,31853.835143720044,15738.264596886396,-2.251697431334277e-19,4.200000000000001,-0.0
26,CV-charge,2,5914.007724750944,238633.21481330215,4.2,22.265879521797864,22.265879521797864,31507.337231182664,16118.469400152784,-2.126765377238195e-19,4.2,-0.0
26,CV-charge,3,5986.734997478217,238705.94208602942,4.2,20.56774122883555,20.56774122883555,31189.271662599076,16468.935729620007,-2.412647365818457e-19,4.2,-0.0
26,CV-charge,4,6059.46227020549,238778.66935875668,4.2,19.0672532797409,19.0672532797409,30894.331845266162,16793.72533654812,-2.388924824893278e-19,4.2,-0.0
26,CV-charge,5,6132.189542932763,238851.39663148395,4.199999999999999,17.73532958173003,17.73532958173003,30620.11341764945,17095.49796254633,-2.371789016255919e-19,4.199999999999999,-0.0
26,CV-charge,6,6204.916815660035,238924.12390421124,4.2,16.54705835244345,16.54705835244345,30364.376417671065,17376.762505550418,-2.4154236661911434e-19,4.2,-0.0
26,CV-charge,7,6277.644088387308,238996.8511769385,4.2,15.481843526029174,15.481843526029174,30125.19468681093,17639.67434960416,-2.509030591476954e-19,4.2,-0.0
