Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
5,CV-charge,22,7408.822932318812,44789.505957163296,4.2,7.1311480644820655,7.1311480644820655,27799.106445381152,20353.233295362083,5.275338829289332e-09,4.2,-0.0
5,CV-charge,23,7481.550205046085,44862.23322989057,4.199999999999999,6.836168433010367,6.836168433010367,27693.76003830198,20468.471781768778,5.27589544457423e-09,4.199999999999999,-0.0
5,CV-charge,24,7554.2774777733575,44934.96050261784,4.199999999999999,6.558363595424302,6.558363595424302,27592.704601905163,20579.000148548148,5.276438650489012e-09,4.199999999999999,-0.0
5,CV-charge,25,7627.00475050063,45007.68777534511,4.2,6.296294628539563,6.296294628539563,27495.69619802459,20685.08759983347,5.2769690869211114e-09,4.2,-0.0
5,CV-charge,26,7699.732023227903,45080.415048072384,4.200000000000001,6.048676421679676,6.048676421679676,27402.510876530687,20786.981169094877,5.277487347377791e-09,4.200000000000001,-0.0
5,CV-charge,27,7772.459295955176,45153.142320799656,4.200000000000001,5.8143582034542,5.8143582034542,27312.94257979731,20884.908053749525,5.2779939836373806e-09,4.200000000000001,-0.0
5,CV-charge,28,7845.186568682448,45225.869593526935,4.200000000000001,5.592306897679192,5.592306897679192,27226.801307738064,20979.077658566373,5.278489509838326e-09,4.200000000000001,-0.0
5,CV-charge,29,7917.9138414097215,45298.59686625421,4.200000000000001,5.381592847958137,5.381592847958137,27143.911505959437,21069.68338948805,5.27897440608464e-09,4.200000000000001,-0.0
5,CV-charge,30,7990.641114136994,45371.32413898148,4.199999999999999,5.181377533214135,5.181377533214135,27064.11064586651,21156.904232889043,5.279449121633797e-09,4.199999999999999,-0.0
5,CV-charge,31,8063.3683868642665,45444.05141170875,4.200000000000001,4.99090296257038,4.99090296257038,26987.2479704215,21240.906149810195,5.279914077722838e-09,4.200000000000001,-0.0
5,CV-charge,32,8136.0956595915395,45516.77868443602,4.199999999999999,4.809482491615713,4.809482491615713,26913.18338329666,21321.843310126773,5.280369670080041e-09,4.199999999999999,-0.0
5,CV-charge,33,8208.822932318812,45589.505957163296,4.2,4.636492845709274,4.636492845709274,26841.786462531356,21399.859187817343,5.280816271162362e-09,4.2,-0.0
5,CV-charge,34,8281.550205046085,45662.23322989057,4.2,4.471367171593231,4.471367171593231,26772.935582601887,21475.08753537394,5.281254232153034e-09,4.2,-0.0
5,CV-charge,35,8354.277477773358,45734.96050261784,4.2,4.313588967781826,4.313588967781826,26706.517131163007,21547.65325271793,5.281683884748799e-09,4.2,-0.0
5,CV-charge,36,8427.00475050063,45807.68777534511,4.200000000000001,4.162686768191933,4.162686768191933,26642.42480868405,21617.673163810254,5.282105542762075e-09,4.200000000000001,-0.0
5,CV-charge,37,8499.732023227902,45880.415048072384,4.199999999999999,4.01822947329526,4.01822947329526,26580.55900085967,21685.25671225733,5.282519503559913e-09,4.199999999999999,-0.0
5,CV-charge,38,8572.459295955176,45953.142320799656,4.199999999999999,3.8798222394720354,3.8798222394720354,26520.826215071676,21750.506585664953,5.282926049358665e-09,4.199999999999999,-0.0
5,CV-charge,39,8645.186568682448,46025.869593526935,4.2,3.7471028509050166,3.7471028509050166,26463.138573373766,21813.51927715365,5.283325448390725e-09,4.2,-0.0
5,CV-charge,40,8717.913841409721,46098.59686625421,4.2,3.619738509675944,3.619738509675944,26407.413355457604,21874.38559132293,5.283717955957691e-09,4.2,-0.0
5,CV-charge,41,8790.641114136994,46171.32413898148,4.2,3.497422989278955,3.497422989278955,26353.572585937764,21933.19110098625,5.2841038153823685e-09,4.2,-0.0
5,CV-charge,42,8863.368386864266,46244.05141170875,4.199999999999999,3.3798741047007463,3.3798741047007463,26301.54266101205,21990.016560190576,5.284483258870555e-09,4.199999999999999,-0.0
5,CV-charge,43,8936.09565959154,46316.77868443602,4.200000000000001,3.2668314589434297,3.2668314589434297,26251.254010184148,22044.938278329282,5.284856508292203e-09,4.200000000000001,-0.0
5,CV-charge,44,9008.822932318812,46389.505957163296,4.2,3.1580544315288934,3.1580544315288934,26202.640789278634,22098.028459531663,5.2852237758903884e-09,4.2,-0.0
5,CV-charge,45,9081.550205046085,46462.23322989057,4.2,3.0533203792930976,3.0533203792930976,26155.64060143368,22149.35551103566,5.285585264925547e-09,4.2,-0.0
5,CV-charge,46,9154.277477773358,46534.96050261784,4.2,2.9524230238609412,2.9524230238609412,26110.19424316754,22198.98432377196,5.285941170261579e-09,4.2,-0.0
5,CV-charge,47,9227.00475050063,46607.68777534511,4.2,2.855171003641271,2.855171003641271,26066.245472951578,22246.97652800902,5.2862916788996504e-09,4.2,-0.0
5,CV-charge,48,9299.732023227902,46680.415048072384,4.2,2.761386571121487,2.761386571121487,26023.740800027106,22293.390726571888,5.2866369704649344e-09,4.2,-0.0
5,CV-charge,49,9327.61513536799,46708.29816021247,4.199999999999999,2.7263936618115,2.7263936618115,26007.852558647643,22310.74008306473,5.286767877077838e-09,4.199999999999999,-0.0
