Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage"
12,CV-charge,57,4145.454545454546,114522.07949657843,4.000000000000001,4.994513427983999,4.994513427983999,34166.48046257578,13393.794177894833,5.359922766975377e-09,4.000000000000001
12,CV-charge,58,4218.181818181819,114594.80676930571,3.999999999999999,4.902710048320762,4.902710048320762,34091.142582080254,13475.832699530376,5.360176321444769e-09,3.999999999999999
12,CV-charge,59,4290.909090909091,114667.53404203297,4.0,4.8129660564196985,4.8129660564196985,34017.184672466814,13556.367380699301,5.360427155819237e-09,4.0
12,CV-charge,60,4363.636363636364,114740.26131476025,4.000000000000001,4.725223618230501,4.725223618230501,33944.575927398466,13635.431826271195,5.36067534008066e-09,4.000000000000001
12,CV-charge,61,4436.363636363637,114812.98858748752,3.9999999999999996,4.6394266686622725,4.6394266686622725,33873.286403822385,13713.058699002157,5.3609209419668045e-09,3.9999999999999996
12,CV-charge,62,4509.09090909091,114885.7158602148,4.0,4.55552086382228,4.55552086382228,33803.28699548527,13789.279748420975,5.3611640270514424e-09,4.0
12,CV-charge,63,4581.818181818182,114958.44313294206,3.9999999999999996,4.473453534559875,4.473453534559875,33734.549407159706,13864.125838936701,5.361404658822034e-09,3.9999999999999996
12,CV-charge,64,4654.545454545455,115031.17040566934,3.9999999999999996,4.3931736410945295,4.3931736410945295,33667.0461295708,13937.626977184582,5.3616428987549854e-09,3.9999999999999996
12,CV-charge,65,4727.272727272728,115103.8976783966,4.0,4.31463172856696,4.31463172856696,33600.75041500438,14009.812338628908,5.3618788063884306e-09,4.0
12,CV-charge,66,4800.0,115176.62495112389,4.0,4.23777988339772,4.23777988339772,33535.63625358589,14080.710293435588,5.3621124393925706e-09,4.0
12,CV-charge,67,4872.727272727273,115249.35222385117,4.0,4.162571690385812,4.162571690385812,33471.67835021859,14150.348431626835,5.362343853637591e-09,4.0
12,CV-charge,68,4945.454545454546,115322.07949657843,3.9999999999999996,4.0889621904946125,4.0889621904946125,33408.8521021702,14218.753587530195,5.3625731032591696e-09,3.9999999999999996
12,CV-charge,69,5018.181818181819,115394.80676930571,4.0,4.016907839305771,4.016907839305771,33347.13357729724,14285.951863533399,5.3628002407216414e-09,4.0
12,CV-charge,70,5090.909090909091,115467.53404203297,3.9999999999999996,3.9463664661292115,3.9463664661292115,33286.49949289784,14351.968653154887,5.363025316878841e-09,3.9999999999999996
12,CV-charge,71,5163.636363636364,115540.26131476025,4.0,3.87729723377404,3.87729723377404,33226.92719518219,14416.828663442517,5.363248381032708e-09,4.0
12,CV-charge,72,5236.363636363637,115612.98858748752,3.999999999999999,3.809660598992492,3.809660598992492,33168.394639351216,14480.555936709907,5.363469480989697e-09,3.999999999999999
12,CV-charge,73,5309.09090909091,115685.7158602148,3.9999999999999996,3.7434182736084876,3.7434182736084876,33110.880370272345,14543.173871622686,5.363688663115038e-09,3.9999999999999996
12,CV-charge,74,5381.818181818182,115758.44313294206,3.999999999999999,3.6785331863513075,3.6785331863513075,33054.363503741595,14604.7052436468,5.363905972384947e-09,3.999999999999999
12,CV-charge,75,5454.545454545455,115831.17040566934,3.9999999999999996,3.6149694454148067,3.6149694454148067,32998.82370832061,14665.17222486903,5.3641214524368236e-09,3.9999999999999996
12,CV-charge,76,5527.272727272728,115903.8976783966,3.9999999999999996,3.552692301759138,3.552692301759138,32944.241187739586,14724.596403204376,5.3643351456175055e-09,3.9999999999999996
12,CV-charge,77,5600.000000000001,115976.62495112389,4.0,3.4916681131746623,3.4916681131746623,32890.59666385046,14782.998801000307,5.36454709302966e-09,4.0
12,CV-charge,78,5672.727272727273,116049.35222385117,3.9999999999999996,3.4318643091233634,3.4318643091233634,32837.87136012265,14840.39989305276,5.364757334576357e-09,3.9999999999999996
12,CV-charge,79,5745.454545454546,116122.07949657843,4.0,3.3732493563748696,3.3732493563748696,32786.04698566599,14896.819624046013,5.36496590900391e-09,4.0
12,CV-charge,80,5818.181818181819,116194.80676930571,3.9999999999999996,3.315792725444135,3.315792725444135,32735.105719770065,14952.277425430384,5.365172853943025e-09,3.9999999999999996
12,CV-charge,81,5890.909090909091,116267.53404203297,3.999999999999999,3.2594648578462033,3.2594648578462033,32685.030196948293,15006.792231749652,5.365378205948344e-09,3.999999999999999
12,CV-charge,82,5963.636363636364,116340.26131476025,4.000000000000001,3.2042371341702967,3.2042371341702967,32635.803492471525,15060.382496435122,5.365582000536425e-09,4.000000000000001
12,CV-charge,83,6036.363636363637,116412.98858748752,4.0,3.15008184297969,3.15008184297969,32587.409108381762,15113.066207075108,5.36578427222223e-09,4.0
12,CV-charge,84,6109.09090909091,116485.7158602148,4.0,3.0969721505399224,3.0969721505399224,32539.83095997058,15164.860900179323,5.36598505455418e-09,4.0
12,CV-charge,85,6181.818181818182,116558.44313294206,3.9999999999999996,3.044882071372616,3.044882071372616,32493.053362711587,15215.783675446552,5.366184380147817e-09,3.9999999999999996
12,CV-charge,86,6254.545454545455,116631.17040566934,3.999999999999999,2.9937864396342886,2.9937864396342886,32447.061019632827,15265.851209553566,5.3663822807181496e-09,3.999999999999999
12,CV-charge,87,6327.272727272728,116703.8976783966,4.0,2.9436608813142966,2.9436608813142966,32401.839009117255,15315.079769475924,5.366578787110726e-09,4.0
12,CV-charge,88,6400.000000000001,116776.62495112389,4.000000000000001,2.8945667257355807,2.8945667257355807,32357.44966640755,15363.40150580634,5.366773790741035e-09,4.000000000000001
12,CV-charge,89,6472.727272727273,116849.35222385117,3.999999999999999,2.8463096596088304,2.8463096596088304,32313.72372904201,15411.000735402802,5.3669676002881796e-09,3.999999999999999
12,CV-charge,90,6545.454545454546,116922.07949657843,4.0,2.7989540417366103,2.7989540417366103,32270.725507665647,15457.807437565452,5.3671601032213e-09,4.0
12,CV-charge,91,6618.181818181819,116994.80676930571,4.000000000000001,2.7524784294496043,2.7524784294496043,32228.441480330257,15503.836361544012,5.367351327196257e-09,4.000000000000001
12,CV-charge,92,6659.688839821377,117036.31379094526,4.0,2.7263936618114997,2.7263936618114997,32204.67196523245,15529.71087670367,5.367459814547151e-09,4.0
13,CC-discharge,0,0.0,117036.31379094526,3.6616859289904795,-27.263836618115,-27.263836618115,32204.67196523245,15529.71087670367,5.367459814547151e-09,3.6616859289904795
13,CC-discharge,1,72.72727272727273,117109.04106367254,3.6482701501511983,-27.263836618115,-27.263836618115,32761.110616297337,14999.919648967956,5.367459814547151e-09,3.6482701501511983
13,CC-discharge,2,145.45454545454547,117181.76833639981,3.6384660374797404,-27.263836618115,-27.263836618115,33180.6891021928,14546.440722311097,5.367459814547151e-09,3.6384660374797404
13,CC-discharge,3,218.1818181818182,117254.49560912709,3.6289120106924533,-27.263836618115,-27.263836618115,33598.42919123082,14092.985074082555,5.367459814547151e-09,3.6289120106924533
13,CC-discharge,4,290.90909090909093,117327.22288185435,3.6195620632152288,-27.263836618115,-27.263836618115,34016.127607244875,13639.529679009616,5.367459814547151e-09,3.6195620632152288
13,CC-discharge,5,363.6363636363637,117399.95015458163,3.6104061003748167,-27.263836618115,-27.263836618115,34433.82293706225,13186.074287413969,5.367459814547151e-09,3.6104061003748167
13,CC-discharge,6,436.3636363636364,117472.6774273089,3.601433550549661,-27.263836618115,-27.263836618115,34851.518042643984,12732.61889586429,5.367459814547151e-09,3.601433550549661
13,CC-discharge,7,509.0909090909091,117545.40470003618,3.5926320581467337,-27.263836618115,-27.263836618115,35269.21313217818,12279.163504315244,5.367459814547151e-09,3.5926320581467337
13,CC-discharge,8,581.8181818181819,117618.13197276344,3.583986726340833,-27.263836618115,-27.263836618115,35686.908220576806,11825.708112766208,5.367459814547151e-09,3.583986726340833
13,CC-discharge,9,654.5454545454546,117690.85924549072,3.5754792865820284,-27.263836618115,-27.263836618115,36104.60330889584,11372.252721217204,5.367459814547151e-09,3.5754792865820284
13,CC-discharge,10,727.2727272727274,117763.58651821798,3.567086842970671,-27.263836618115,-27.263836618115,36522.29839720935,10918.797329668205,5.367459814547151e-09,3.567086842970671
13,CC-discharge,11,800.0000000000001,117836.31379094526,3.5587819438540764,-27.263836618115,-27.263836618115,36939.99348552236,10465.341938119203,5.367459814547151e-09,3.5587819438540764
13,CC-discharge,12,872.7272727272727,117909.04106367254,3.5505288476336867,-27.263836618115,-27.263836618115,37357.68857383523,10011.886546570173,5.367459814547151e-09,3.5505288476336867
13,CC-discharge,13,945.4545454545455,117981.76833639981,3.5422836261658732,-27.263836618115,-27.263836618115,37775.38366214827,9558.431155021146,5.367459814547151e-09,3.5422836261658732
13,CC-discharge,14,1018.1818181818182,118054.49560912709,3.5339913876619526,-27.263836618115,-27.263836618115,38193.07875046117,9104.97576347223,5.367459814547151e-09,3.5339913876619526
13,CC-discharge,15,1090.909090909091,118127.22288185435,3.5255834948807108,-27.263836618115,-27.263836618115,38610.77383877421,8651.52037192313,5.367459814547151e-09,3.5255834948807108
13,CC-discharge,16,1163.6363636363637,118199.95015458163,3.5169742719663626,-27.263836618115,-27.263836618115,39028.468927087364,8198.064980374033,5.367459814547151e-09,3.5169742719663626
13,CC-discharge,17,1236.3636363636365,118272.6774273089,3.5080569138540243,-27.263836618115,-27.263836618115,39446.164015400296,7744.609588825057,5.367459814547151e-09,3.5080569138540243
13,CC-discharge,18,1309.0909090909092,118345.40470003618,3.498698403551244,-27.263836618115,-27.263836618115,39863.85910371342,7291.154197276015,5.367459814547151e-09,3.498698403551244
13,CC-discharge,19,1381.818181818182,118418.13197276344,3.488733499171664,-27.263836618115,-27.263836618115,40281.55419202633,6837.69880572702,5.367459814547151e-09,3.488733499171664
13,CC-discharge,20,1454.5454545454547,118490.85924549072,3.477956772482657,-27.263836618115,-27.263836618115,40699.24928033929,6384.243414177998,5.367459814547151e-09,3.477956772482657
13,CC-discharge,21,1527.2727272727275,118563.58651821798,3.4661144149435397,-27.263836618115,-27.263836618115,41116.94436865226,5930.788022628948,5.367459814547151e-09,3.4661144149435397
13,CC-discharge,22,1600.0000000000002,118636.31379094526,3.4528926375321403,-27.263836618115,-27.263836618115,41534.63945696515,5477.332631079915,5.367459814547151e-09,3.4528926375321403
13,CC-discharge,23,1672.727272727273,118709.04106367254,3.4379054658909736,-27.263836618115,-27.263836618115,41952.3345452781,5023.877239530877,5.367459814547151e-09,3.4379054658909736
13,CC-discharge,24,1745.4545454545455,118781.76833639981,3.420680240101522,-27.263836618115,-27.263836618115,42370.02963359104,4570.421847981842,5.367459814547151e-09,3.420680240101522
13,CC-discharge,25,1818.1818181818182,118854.49560912709,3.400642141246137,-27.263836618115,-27.263836618115,42787.724721904124,4116.966456432831,5.367459814547151e-09,3.400642141246137
13,CC-discharge,26,1890.909090909091,118927.22288185435,3.3770960987568985,-27.263836618115,-27.263836618115,43205.41981021713,3663.5110648837945,5.367459814547151e-09,3.3770960987568985
13,CC-discharge,27,1963.6363636363637,118999.95015458163,3.3492148898839513,-27.263836618115,-27.263836618115,43623.11489853011,3210.055673334773,5.367459814547151e-09,3.3492148898839513
13,CC-discharge,28,2036.3636363636365,119072.6774273089,3.3160212120788346,-27.263836618115,-27.263836618115,44040.80998684311,2756.6002817857498,5.367459814547151e-09,3.3160212120788346
13,CC-discharge,29,2109.0909090909095,119145.40470003618,3.2763634979793297,-27.263836618115,-27.263836618115,44458.50507515613,2303.14489023672,5.367459814547151e-09,3.2763634979793297
13,CC-discharge,30,2181.818181818182,119218.13197276344,3.228783322535176,-27.263836618115,-27.263836618115,44876.200163469126,1849.6894986877119,5.367459814547151e-09,3.228783322535176
13,CC-discharge,31,2254.545454545455,119290.85924549072,3.1706530213045654,-27.263836618115,-27.263836618115,45293.89525178204,1396.234107138687,5.367459814547151e-09,3.1706530213045654
13,CC-discharge,32,2327.2727272727275,119363.58651821798,3.0914444989733734,-27.263836618115,-27.263836618115,45711.590340094976,942.7787155896739,5.367459814547151e-09,3.0914444989733734
13,CC-discharge,33,2400.0,119436.31379094526,2.8833904131141,-27.263836618115,-27.263836618115,46129.28542840788,489.32332404066096,5.367459814547151e-09,2.8833904131141
13,CC-discharge,34,2428.6947006973296,119465.0084916426,2.5000099999999996,-27.263836618115,-27.263836618115,46294.08791710877,310.4115313644315,5.367459814547151e-09,2.5000099999999996
13,CC-charge,0,0.0,119465.0084916426,3.2824910403664624,27.263836618115,27.263836618115,46294.08791710877,310.4115313644315,5.367459814547151e-09,3.2824910403664624
13,CC-charge,1,72.72727272727273,119537.73576436988,3.771199305726796,27.263836618115,27.263836618115004,45737.654614842424,840.1993992724953,5.367462635905977e-09,3.771199305726796
13,CC-charge,2,145.45454545454547,119610.46303709714,3.834612135890355,27.263836618115,27.263836618115,45318.074909821014,1293.6811963450457,5.367478519845638e-09,3.834612135890355
13,CC-charge,3,218.1818181818182,119683.19030982442,3.8780452965112704,27.263836618115,27.263836618115,44900.328069912575,1747.1352587603135,5.367517496864153e-09,3.8780452965112704
13,CC-charge,4,290.90909090909093,119755.91758255169,3.913769805872446,27.263836618115,27.263836618115,44482.63202002201,2200.587978699988,5.36759505932504e-09,3.913769805872446
13,CC-charge,5,363.6363636363637,119828.64485527897,3.943630851314725,27.263836618115,27.263836618115,44064.936926682116,2654.038746671764,5.367731431949484e-09,3.943630851314725
13,CC-charge,6,436.3636363636364,119901.37212800623,3.9684752930581118,27.263836618115,27.263836618115,43647.241838382935,3107.4869188601324,5.3679473619740195e-09,3.9684752930581118
13,CC-charge,7,509.0909090909091,119974.09940073351,3.9890664265501528,27.263836618115,27.263836618115,43229.54675007007,3560.931971966406,5.3682604414495084e-09,3.9890664265501528
13,CC-charge,8,554.0542992998313,120019.06279094244,3.9999900000000004,27.263836618115,27.263836618115,42971.30817546274,3841.271145596928,5.368507479415114e-09,3.9999900000000004
13,CV-charge,0,0.0,120019.06279094244,4.0,27.34598416292459,27.34598416292459,42971.30817546274,3841.271145596928,5.368507479415114e-09,4.0
13,CV-charge,1,72.72727272727273,120091.79006366972,4.000000000000001,23.219743308810656,23.219743308810656,42471.07484141249,4319.241531117136,5.368960902932016e-09,4.000000000000001
13,CV-charge,2,145.45454545454547,120164.51733639698,4.000000000000001,21.019694792014086,21.019694792014086,42143.39045464031,4679.749172408603,5.369439720250811e-09,4.000000000000001
13,CV-charge,3,218.1818181818182,120237.24460912426,3.999999999999999,19.395026751986983,19.395026751986983,41843.18171393171,5010.514441530776,5.369935539956617e-09,3.999999999999999
13,CV-charge,4,290.90909090909093,120309.97188185152,4.000000000000001,18.134379040508726,18.134379040508726,41562.89159021313,5318.553696133825,5.370442226802142e-09,4.000000000000001
13,CV-charge,5,363.6363636363637,120382.6991545788,3.9999999999999996,17.119534397840926,17.119534397840926,41298.56049226874,5608.504377180596,5.37095520410809e-09,3.9999999999999996
13,CV-charge,6,436.3636363636364,120455.42642730607,4.0,16.278259337777385,16.278259337777385,41047.418035389725,5883.60435438586,5.371471009925476e-09,4.0
13,CV-charge,7,509.0909090909091,120528.15370003335,4.0,15.563954437928894,15.563954437928894,40807.4590240682,6146.176751580831,5.371987030170111e-09,4.0
13,CV-charge,8,581.8181818181819,120600.88097276061,4.0,14.945147576357401,14.945147576357401,40577.16493646638,6397.968674976074,5.372501247024996e-09,4.0
13,CV-charge,9,654.5454545454546,120673.60824548789,3.9999999999999996,14.399866491933267,14.399866491933267,40355.36950968816,6640.313940517015,5.3730121153276056e-09,3.9999999999999996
13,CV-charge,10,727.2727272727274,120746.33551821516,3.9999999999999996,13.912340970016196,13.912340970016196,40141.160014444125,6874.2516448441065,5.37351845515009e-09,3.9999999999999996
13,CV-charge,11,800.0000000000001,120819.06279094244,4.000000000000001,13.47096880923644,13.47096880923644,39933.80822236485,7100.607630739596,5.374019369003061e-09,4.000000000000001
13,CV-charge,12,872.7272727272727,120891.79006366972,4.000000000000001,13.067054672842394,13.067054672842394,39732.723626745894,7320.0492908382985,5.374514180978597e-09,4.000000000000001
13,CV-charge,13,945.4545454545455,120964.51733639698,4.000000000000001,12.6939707617469,12.6939707617469,39537.42120590343,7533.123122620488,5.37500239145784e-09,4.000000000000001
13,CV-charge,14,1018.1818181818182,121037.24460912426,4.000000000000001,12.346597047512564,12.346597047512564,39347.497918929505,7740.282011874547,5.375483641416286e-09,4.000000000000001
13,CV-charge,15,1090.909090909091,121109.97188185152,3.999999999999999,12.020924370196127,12.020924370196127,39162.61302446695,7941.907877707506,5.375957682567489e-09,3.999999999999999
13,CV-charge,16,1163.6363636363637,121182.6991545788,4.000000000000001,11.713787199028875,11.713787199028875,38982.476256770344,8138.325275919052,5.3764243557886265e-09,4.000000000000001
13,CV-charge,17,1236.3636363636365,121255.42642730607,4.000000000000001,11.422657708758651,11.422657708758651,38806.83728798741,8329.813478414128,5.376883573394089e-09,4.000000000000001
13,CV-charge,18,1309.0909090909092,121328.15370003335,3.9999999999999996,11.145502433904689,11.145502433904689,38635.477951569075,8516.61535976326,5.3773353047279254e-09,3.9999999999999996
13,CV-charge,19,1381.818181818182,121400.88097276061,4.0,10.880672043689252,10.880672043689252,38468.205847386205,8698.944668776427,5.377779565519587e-09,4.0
13,CV-charge,20,1454.5454545454547,121473.60824548789,4.0,10.626819463616222,10.626819463616222,38304.84993124694,8876.99107024086,5.3782164071857574e-09,4.0
13,CV-charge,21,1527.2727272727275,121546.33551821516,4.000000000000001,10.382837040748262,10.382837040748262,38145.25689927299,9050.924258146193,5.378645908767074e-09,4.000000000000001
13,CV-charge,22,1600.0000000000002,121619.06279094244,4.0,10.147806789943953,10.147806789943953,37989.28737407437,9220.898240471082,5.3790681727999076e-09,4.0
13,CV-charge,23,1672.727272727273,121691.79006366972,3.999999999999999,9.920964428776307,9.920964428776307,37836.81543567606,9387.051956744272,5.3794833161661324e-09,3.999999999999999
13,CV-charge,24,1745.4545454545455,121764.51733639698,4.0,9.701667334535621,9.701667334535621,37687.724044556344,9549.514347337057,5.379891471584716e-09,4.0
13,CV-charge,25,1818.1818181818182,121837.24460912426,3.999999999999999,9.489371430592632,9.489371430592632,37541.90478677561,9708.404694649176,5.380292781479931e-09,3.999999999999999
13,CV-charge,26,1890.909090909091,121909.97188185152,4.000000000000001,9.283613348302776,9.283613348302776,37399.256871179896,9863.83376659705,5.380687394664678e-09,4.000000000000001
13,CV-charge,27,1963.6363636363637,121982.6991545788,4.0,9.083994734577463,9.083994734577463,37259.68548977128,10015.90564373244,5.381075465403045e-09,4.0
13,CV-charge,28,2036.3636363636365,122055.42642730607,3.9999999999999996,8.890170528081295,8.890170528081295,37123.101309192236,10164.718305472596,5.381457150871733e-09,3.9999999999999996
13,CV-charge,29,2109.0909090909095,122128.15370003335,4.000000000000001,8.701843548810013,8.701843548810013,36989.42273517736,10310.361188017005,5.3818326033364365e-09,4.000000000000001
13,CV-charge,30,2181.818181818182,122200.88097276061,3.9999999999999982,8.5187419209444,8.5187419209444,36858.56492083777,10452.92718607611,5.3822019913307374e-09,3.9999999999999982
13,CV-charge,31,2254.545454545455,122273.60824548789,3.999999999999999,8.34062929137786,8.34062929137786,36730.45085662368,10592.500577784973,5.382565473863912e-09,3.999999999999999
13,CV-charge,32,2327.2727272727275,122346.33551821516,3.9999999999999996,8.167293804933294,8.167293804933294,36605.00694622427,10729.16186539824,5.382923208320365e-09,3.9999999999999996
13,CV-charge,33,2400.0,122419.06279094244,4.000000000000001,7.998394592550131,7.998394592550131,36482.05352426276,10863.107076400576,5.383275584303471e-09,4.000000000000001
13,CV-charge,34,2472.727272727273,122491.79006366972,4.000000000000001,7.834060749074245,7.834060749074245,36361.74413508373,10994.1691127308,5.38362227902374e-09,4.000000000000001
13,CV-charge,35,2545.4545454545455,122564.51733639698,4.0,7.673978078461066,7.673978078461066,36243.90161206375,11122.541250553084,5.3839636826306345e-09,4.0
13,CV-charge,36,2618.1818181818185,122637.24460912426,4.0,7.517997975926756,7.517997975926756,36128.46297120404,11248.292267032923,5.38429994166918e-09,4.0
13,CV-charge,37,2690.909090909091,122709.97188185152,4.0,7.365813775507082,7.365813775507082,36015.24185760014,11371.62535180433,5.384631466751418e-09,4.0
13,CV-charge,38,2763.636363636364,122782.6991545788,4.000000000000001,7.217462963826055,7.217462963826055,35904.30290960969,11492.470186012437,5.384958133616805e-09,4.000000000000001
13,CV-charge,39,2836.3636363636365,122855.42642730607,3.9999999999999996,7.072822931666436,7.072822931666436,35795.589002865905,11610.889153605707,5.385280078655908e-09,3.9999999999999996
13,CV-charge,40,2909.0909090909095,122928.15370003335,3.9999999999999996,6.931953268455924,6.931953268455924,35689.17791129563,11726.79763566583,5.38559715361834e-09,3.9999999999999996
13,CV-charge,41,2981.818181818182,123000.88097276061,4.0,6.794565881777875,6.794565881777875,35584.88283716252,11840.399271369199,5.385909769475384e-09,4.0
13,CV-charge,42,3054.545454545455,123073.60824548789,4.0,6.660555516235091,6.660555516235091,35482.65196835429,11951.750581007445,5.386218050980036e-09,4.0
13,CV-charge,43,3127.2727272727275,123146.33551821516,4.0,6.529637094253594,6.529637094253594,35382.29346965797,12061.060642880124,5.386522414779719e-09,4.0
13,CV-charge,44,3200.0000000000005,123219.06279094244,4.0,6.40189923106929,6.40189923106929,35283.89969480676,12168.228896157032,5.386822682515811e-09,4.0
13,CV-charge,45,3272.727272727273,123291.79006366972,3.9999999999999996,6.277436979721764,6.277436979721764,35187.56937231908,12273.147900096928,5.387118665450632e-09,3.9999999999999996
13,CV-charge,46,3345.454545454546,123364.51733639698,4.000000000000001,6.15577878871962,6.15577878871962,35092.96111145769,12376.189664617692,5.387411085966886e-09,4.000000000000001
13,CV-charge,47,3418.1818181818185,123437.24460912426,4.0,6.037030708584949,6.037030708584949,35000.179165300375,12477.240632380244,5.387699742269963e-09,4.0
13,CV-charge,48,3490.909090909091,123509.97188185152,4.000000000000001,5.921108683939738,5.921108683939738,34909.18006279843,12576.348261192501,5.387984738112022e-09,4.000000000000001
13,CV-charge,49,3563.636363636364,123582.6991545788,4.0,5.808130041986112,5.808130041986112,34820.07861247242,12673.387556480577,5.388265853477452e-09,4.0
13,CV-charge,50,3636.3636363636365,123655.42642730607,4.0,5.697613993745369,5.697613993745369,34732.516703937,12768.748719540361,5.388543832520334e-09,4.0
13,CV-charge,51,3709.0909090909095,123728.15370003335,3.9999999999999996,5.589687622825605,5.589687622825605,34646.614505898426,12862.300840282112,5.388818442616186e-09,3.9999999999999996
13,CV-charge,52,3781.818181818182,123800.88097276061,4.000000000000001,5.4842770235754825,5.4842770235754825,34562.33333718081,12954.086154985924,5.389089774774398e-09,4.000000000000001
13,CV-charge,53,3854.545454545455,123873.60824548789,4.0,5.381310648699403,5.381310648699403,34479.63569358739,13044.145576019766,5.389357916768235e-09,4.0
13,CV-charge,54,3927.2727272727275,123946.33551821516,3.999999999999999,5.280718940254587,5.280718940254587,34398.48498724421,13132.51901761885,5.389622953876906e-09,3.999999999999999
13,CV-charge,55,4000.0000000000005,124019.06279094244,4.000000000000001,5.182434492561222,5.182434492561222,34318.84570252127,13219.245223725286,5.389884968531523e-09,4.000000000000001
13,CV-charge,56,4072.727272727273,124091.79006366972,3.9999999999999996,5.086391944909062,5.086391944909062,34240.683332410736,13304.361837641238,5.390144040482944e-09,3.9999999999999996
13,CV-charge,57,4145.454545454546,124164.51733639698,4.0,4.992527917146859,4.992527917146859,34163.96434576862,13387.905437747104,5.39040024689742e-09,4.0
13,CV-charge,58,4218.181818181819,124237.24460912426,4.000000000000001,4.900780952257965,4.900780952257965,34088.65615771648,13469.911569796364,5.390653662445326e-09,4.000000000000001
13,CV-charge,59,4290.909090909091,124309.97188185152,4.0,4.81109146220319,4.81109146220319,34014.72710087705,13550.414778292761,5.390904359387913e-09,4.0
13,CV-charge,60,4363.636363636364,124382.6991545788,4.000000000000001,4.723401676340214,4.723401676340214,33942.1463974051,13629.448636997355,5.391152407661938e-09,4.000000000000001
13,CV-charge,61,4436.363636363637,124455.42642730607,4.000000000000001,4.637655591889739,4.637655591889739,33870.884131783416,13707.045778600108,5.391397874962013e-09,4.000000000000001
13,CV-charge,62,4509.09090909091,124528.15370003335,4.0,4.553798926039376,4.553798926039376,33800.911224353586,13783.237923586636,5.391640826820609e-09,4.0
13,CV-charge,63,4581.818181818182,124600.88097276061,4.0,4.471779069380581,4.471779069380581,33732.19940556547,13858.055908323548,5.391881326685657e-09,4.0
13,CV-charge,64,4654.545454545455,124673.60824548789,4.0,4.391545040451019,4.391545040451019,33664.72119092391,13931.529712381705,5.3921194359956945e-09,4.0
13,CV-charge,65,4727.272727272728,124746.33551821517,3.9999999999999996,4.313047441218959,4.313047441218959,33598.44985662012,14003.688485114593,5.392355214252573e-09,3.9999999999999996
13,CV-charge,66,4800.0,124819.06279094244,4.0,4.2362384133939,4.2362384133939,33533.35941583359,14074.560571505071,5.392588719091711e-09,4.0
13,CV-charge,67,4872.727272727273,124891.79006366972,4.0,4.16107159549133,4.16107159549133,33469.4245956952,14144.173537294284,5.392820006349932e-09,4.0
13,CV-charge,68,4945.454545454546,124964.51733639698,4.0,4.0875020805984725,4.0875020805984725,33406.620814897426,14212.554193404565,5.393049130130897e-09,4.0
13,CV-charge,69,5018.181818181819,125037.24460912426,4.0,4.015486374815513,4.015486374815513,33344.924161943665,14279.728619667643,5.393276142868209e-09,4.0
13,CV-charge,70,5090.909090909091,125109.97188185152,3.999999999999999,3.9449823563681923,3.9449823563681923,33284.31137402519,14345.72218786825,5.393501095386184e-09,3.999999999999999
13,CV-charge,71,5163.636363636364,125182.6991545788,4.0,3.8759492353854412,3.8759492353854412,33224.7598165169,14410.559584116287,5.3937240369584e-09,4.0
13,CV-charge,72,5236.363636363637,125255.42642730607,3.9999999999999996,3.8083475143566656,3.8083475143566656,33166.247463079686,14474.2648305565,5.393945015364047e-09,3.9999999999999996
13,CV-charge,73,5309.09090909091,125328.15370003335,4.0,3.7421389492807404,3.7421389492807404,33108.75287635963,14536.86130642957,5.394164076942129e-09,4.0
13,CV-charge,74,5381.818181818182,125400.88097276061,4.000000000000001,3.6772865115262694,3.6772865115262694,33052.25518927501,14598.371768493365,5.394381266643635e-09,4.000000000000001
13,CV-charge,75,5454.545454545455,125473.60824548789,3.9999999999999996,3.61375435041729,3.61375435041729,32996.734086875935,14658.818370819454,5.394596628081675e-09,3.9999999999999996
13,CV-charge,76,5527.272727272728,125546.33551821517,3.999999999999999,3.5515077565683004,3.5515077565683004,32942.16978876959,14718.222683974942,5.394810203579698e-09,3.999999999999999
13,CV-charge,77,5600.000000000001,125619.06279094244,4.0,3.490621389622689,3.490621389622689,32888.63837710523,14776.501892347595,5.395021857082085e-09,4.0
13,CV-charge,78,5672.727272727273,125691.79006366972,3.999999999999999,3.430844073352903,3.430844073352903,32835.92878730436,14833.885868826446,5.395231985764702e-09,3.999999999999999
13,CV-charge,79,5745.454545454546,125764.51733639698,4.000000000000001,3.3723581115694325,3.3723581115694325,32784.21130271948,14890.189190461759,5.395440278938457e-09,4.000000000000001
13,CV-charge,80,5818.181818181819,125837.24460912426,4.000000000000001,3.3149242311390665,3.3149242311390665,32733.28341517133,14945.632420860204,5.395647115462106e-09,4.000000000000001
13,CV-charge,81,5890.909090909091,125909.97188185152,4.000000000000001,3.2586183245524247,3.2586183245524247,32683.22091420382,15000.133031034047,5.395852359749579e-09,4.000000000000001
13,CV-charge,82,5963.636363636364,125982.6991545788,4.0,3.2034118427024043,3.2034118427024043,32634.00690557817,15053.709456313652,5.396056047302073e-09,4.0
13,CV-charge,83,6036.363636363637,126055.42642730607,3.999999999999999,3.149371662021013,3.149371662021013,32585.709534504258,15106.287521508491,5.396258058019512e-09,3.999999999999999
13,CV-charge,84,6109.09090909091,126128.15370003335,4.0,3.096280063017101,3.096280063017101,32538.14204758859,15158.07060381356,5.396458737234567e-09,4.0
