Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage"
28,CC-charge,19,1381.818181818182,256012.2564909417,4.102431993211382,27.263836618115,27.263836618115,37757.57519022508,9341.16481309477,6.545910053245626e-09,4.102431993211382
28,CC-charge,20,1454.5454545454547,256084.98376366898,4.108509312367199,27.263836618115,27.263836618115,37339.880101912204,9794.58561529065,6.547013359842214e-09,4.108509312367199
28,CC-charge,21,1527.2727272727275,256157.71103639627,4.114758193069136,27.263836618115,27.263836618115,36922.18501359939,10248.006085066592,6.548127401405111e-09,4.114758193069136
28,CC-charge,22,1600.0000000000002,256230.43830912354,4.121216854809245,27.263836618115,27.263836618115,36504.489925286594,10701.426230728242,6.54925178114655e-09,4.121216854809245
28,CC-charge,23,1672.727272727273,256303.1655818508,4.127914096056649,27.263836618115,27.263836618115,36086.79483697374,11154.846032354066,6.550387031913525e-09,4.127914096056649
28,CC-charge,24,1745.4545454545455,256375.8928545781,4.134872840430224,27.263836618115,27.263836618115,35669.09974866083,11608.265454589242,6.551534199563029e-09,4.134872840430224
28,CC-charge,25,1818.1818181818182,256448.62012730536,4.14211104504201,27.263836618115,27.263836618115,35251.40466034789,12061.684449536513,6.552694746569324e-09,4.14211104504201
28,CC-charge,26,1890.909090909091,256521.34740003262,4.149643927127881,27.263836618115,27.263836618115,34833.70957203487,12515.102987160812,6.5538695787296214e-09,4.149643927127881
28,CC-charge,27,1963.6363636363637,256594.0746727599,4.15748124267553,27.263836618115,27.263836618115,34416.01448372182,12968.52097333834,6.555061650924149e-09,4.15748124267553
28,CC-charge,28,2036.3636363636365,256666.80194548718,4.165632757345256,27.263836618115,27.263836618115,33998.319395408864,13421.938335569177,6.5562732400832744e-09,4.165632757345256
28,CC-charge,29,2109.0909090909095,256739.52921821445,4.174106375890513,27.263836618115,27.263836618115,33580.62430709623,13875.354988380419,6.557507038933686e-09,4.174106375890513
28,CC-charge,30,2181.818181818182,256812.2564909417,4.182909218088454,27.263836618115,27.263836618115,33162.92921878334,14328.770845101262,6.558765779656132e-09,4.182909218088454
28,CC-charge,31,2254.545454545455,256884.98376366898,4.192048309900308,27.263836618115,27.263836618115,32745.234130470297,14782.185810599689,6.560052465068994e-09,4.192048309900308
28,CC-charge,32,2315.5970766715495,256946.03538579508,4.199990000000001,27.263836618115,27.263836618115,32394.595893405767,15162.808641474892,6.561157930120361e-09,4.199990000000001
28,CV-charge,0,0.0,256946.03538579508,4.2,27.310708230261195,27.310708230261195,32394.595893405767,15162.808641474892,6.561157930120361e-09,4.2
28,CV-charge,1,72.72727272727273,257018.76265852235,4.2,24.248354109264596,24.248354109264596,31875.275969652732,15656.695437718816,6.5624164733501886e-09,4.2
28,CV-charge,2,145.45454545454547,257091.48993124964,4.200000000000001,22.311235243544395,22.311235243544395,31527.816115273385,16037.734030603026,6.563596785220151e-09,4.200000000000001
28,CV-charge,3,218.1818181818182,257164.2172039769,4.2,20.615892152895235,20.615892152895235,31208.519231702277,16389.366487778,6.564712633436482e-09,4.2
28,CV-charge,4,290.90909090909093,257236.94447670417,4.2,19.117649093277556,19.117649093277556,30912.6041988754,16715.062324663366,6.565771047084113e-09,4.2
28,CV-charge,5,363.6363636363637,257309.67174943144,4.2,17.786595318676817,17.786595318676817,30637.420074776648,17017.749024033183,6.566777911213806e-09,4.2
28,CV-charge,6,436.3636363636364,257382.39902215873,4.2,16.59824275550986,16.59824275550986,30380.736443418486,17299.92218925668,6.567738250446279e-09,4.2
