Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
1,CC-charge,2,3654.165523271189,3654.165523271189,3.866776006272149,27.263836618115,27.263836618115,45093.75353411135,1640.757068952337,9.501949563329983e-16,3.866776006272149,3.600502403739684e-24,-0.40105673165806116
1,CC-charge,3,3726.8927959984617,3726.8927959984617,3.9041744669748626,27.263836618115,27.263836618115,44676.021184948135,2094.212407934328,9.50199047423767e-16,3.9041744669748626,4.981442673917895e-27,-0.40105673165806116
1,CC-charge,4,3799.6200687257347,3799.6200687257347,3.9354201471629824,27.263836618115,27.263836618115,44258.325600711505,2547.667799867016,9.501990867292436e-16,3.9354201471629824,-9.761286522481545e-30,-0.40105673165806116
1,CC-charge,5,3872.347341453007,3872.347341453007,3.9614434869683466,27.263836618115,27.263836618115,43840.6305073377,3001.123191411426,9.501990866597136e-16,3.9614434869683466,3.926797769367638e-30,-0.40105673165806116
1,CC-charge,6,3945.07461418028,3945.07461418028,3.9830171489372805,27.263836618115,27.263836618115,43422.93541908792,3454.578582960513,9.501990867111692e-16,3.9830171489372805,4.072548124556057e-30,-0.40105673165806116
1,CC-charge,7,4017.8018869075527,4017.8018869075527,4.000883042251521,27.263836618115,27.263836618115,43005.24033077587,3908.033974509526,9.501990867856365e-16,4.000883042251521,8.300347907142113e-30,-0.40105673165806116
1,CC-charge,8,4090.5291596348256,4090.5291596348256,4.015725370472648,27.263836618115,27.263836618115,42587.54524246265,4361.489366058461,9.501990867004304e-16,4.015725370472648,-1.5755050452558845e-30,-0.40105673165806116
1,CC-charge,9,4163.256432362098,4163.256432362098,4.02814794871837,27.263836618115,27.263836618115,42169.85015414937,4814.944757607538,9.501990866887748e-16,4.02814794871837,-3.0131467442819556e-30,-0.40105673165806116
1,CC-charge,10,4235.983705089371,4235.983705089371,4.038667381377808,27.263836618115,27.263836618115,41752.155065836436,5268.400149156505,9.501990864145076e-16,4.038667381377808,5.498994709557576e-30,-0.40105673165806116
1,CC-charge,11,4308.710977816644,4308.710977816644,4.0477169439742955,27.263836618115,27.263836618115,41334.45997752243,5721.855540705336,9.501990865238624e-16,4.0477169439742955,1.6864852562981598e-30,-0.40105673165806116
1,CC-charge,12,4381.438250543916,4381.438250543916,4.055654234098992,27.263836618115,27.263836618115,40916.764889209,6175.310932254185,9.501990867256426e-16,4.055654234098992,-1.3994124980001431e-29,-0.40105673165806116
1,CC-charge,13,4454.165523271189,4454.165523271189,4.062771942901386,27.263836618115,27.263836618115,40499.06980089566,6628.766323803096,9.50199086675542e-16,4.062771942901386,-2.419767095333963e-31,-0.40105673165806116
1,CC-charge,14,4526.892795998462,4526.892795998462,4.069307523670293,27.263836618115,27.263836618115,40081.374712582256,7082.221715351983,9.50199086520333e-16,4.069307523670293,-9.760828492001933e-30,-0.40105673165806116
1,CC-charge,15,4599.620068725735,4599.620068725735,4.075452486804634,27.263836618115,27.263836618115,39663.67962426875,7535.677106901027,9.501990866043667e-16,4.075452486804634,-2.0443618406457276e-29,-0.40105673165806116
1,CC-charge,16,4672.347341453007,4672.347341453007,4.08136038919593,27.263836618115,27.263836618115,39245.98453595518,7989.1324984500225,9.50199086689256e-16,4.08136038919593,-3.037573938291989e-29,-0.40105673165806116
1,CC-charge,17,4745.07461418028,4745.07461418028,4.087154313768066,27.263836618115,27.263836618115,38828.28944764219,8442.587889999,9.501990867522083e-16,4.087154313768066,-1.3819749631288753e-29,-0.40105673165806116
1,CC-charge,18,4817.801886907553,4817.801886907553,4.092931622411857,27.263836618115,27.263836618115,38410.594359328745,8896.043281547989,9.501990866936468e-16,4.092931622411857,-2.0428198226065013e-29,-0.40105673165806116
1,CC-charge,19,4890.529159634825,4890.529159634825,4.098769875134609,27.263836618115,27.263836618115,37992.899271015165,9349.498673096778,9.50199086710316e-16,4.098769875134609,-6.767517090606098e-29,-0.40105673165806116
1,CC-charge,20,4963.256432362098,4963.256432362098,4.10473011393238,27.263836618115,27.263836618115,37575.20418270176,9802.954064645712,9.501990867718067e-16,4.10473011393238,-7.553950059712255e-30,-0.40105673165806116
1,CC-charge,21,5035.983705089371,5035.983705089371,4.110860080858937,27.263836618115,27.263836618115,37157.50909438827,10256.409456194526,9.501990867681665e-16,4.110860080858937,-4.705655247636367e-30,-0.40105673165806116
1,CC-charge,22,5108.710977816644,5108.710977816644,4.117198504494659,27.263836618115,27.263836618115,36739.81400607466,10709.864847743389,9.50199087075011e-16,4.117198504494659,6.247650912388484e-29,-0.40105673165806116
1,CC-charge,23,5181.438250543917,5181.438250543917,4.123774055837726,27.263836618115,27.263836618115,36322.11891776171,11163.320239292121,9.50199086480444e-16,4.123774055837726,-1.0186781179457434e-30,-0.40105673165806116
1,CC-charge,24,5254.165523271189,5254.165523271189,4.130609686660778,27.263836618115,27.263836618115,35904.423829448366,11616.775630840712,9.50199085835859e-16,4.130609686660778,-1.66273367010402e-29,-0.40105673165806116
1,CC-charge,25,5326.892795998462,5326.892795998462,4.1377233465476895,27.263836618115,27.263836618115,35486.72874113537,12070.23102238956,9.501990858978538e-16,4.1377233465476895,-8.960914751660719e-30,-0.40105673165806116
1,CC-charge,26,5399.620068725735,5399.620068725735,4.145129884143834,27.263836618115,27.263836618115,35069.03365282229,12523.686413938412,9.501990856933183e-16,4.145129884143834,4.2208756995199e-30,-0.40105673165806116
1,CC-charge,27,5472.347341453007,5472.347341453007,4.152838203545569,27.263836618115,27.263836618115,34651.33856450862,12977.141805487248,9.501990855191812e-16,4.152838203545569,1.7739288139031034e-29,-0.40105673165806116
1,CC-charge,28,5545.07461418028,5545.07461418028,4.160861549463842,27.263836618115,27.263836618115,34233.64347619513,13430.59719703586,9.501990858219358e-16,4.160861549463842,-7.070568450950653e-30,-0.40105673165806116
1,CC-charge,29,5617.801886907553,5617.801886907553,4.169203616818006,27.263836618115,27.263836618115,33815.94838788194,13884.05258858453,9.501990858647778e-16,4.169203616818006,-1.1156398390371522e-29,-0.40105673165806116
1,CC-charge,30,5690.529159634825,5690.529159634825,4.177872508313946,27.263836618115,27.263836618115,33398.25329956852,14337.507980133265,9.5019908633929e-16,4.177872508313946,-8.480854863942128e-31,-0.40105673165806116
1,CC-charge,31,5763.256432362099,5763.256432362099,4.1868746820689875,27.263836618115,27.263836618115,32980.55821125515,14790.963371681966,9.501990861142287e-16,4.1868746820689875,-6.371674063210578e-29,-0.40105673165806116
1,CC-charge,32,5835.983705089371,5835.983705089371,4.196216886764191,27.263836618115,27.263836618115,32562.863122941813,15244.418763230673,9.50199086531475e-16,4.196216886764191,-5.28809445581627e-29,-0.40105673165806116
1,CC-charge,33,5864.595704435684,5864.595704435684,4.199990000000001,27.263836618115,27.263836618115,32398.53561352765,15422.814912021302,9.501990867718091e-16,4.199990000000001,3.027230203472514e-29,-0.40105673165806116
1,CV-charge,0,5864.595704435684,5864.595704435684,4.2,27.267308275204666,27.267308275204666,32398.53561352765,15422.814912021302,9.501990867718091e-16,4.2,-4.5841328358208235e-21,-0.4011078004590271
