#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
1,CC_Discharge,525.2525252525252,525.2525252525252,7.499925569569305,-54.52767323623,28934.862297752472,19259.384762822257,3.7499627847846524,5.000000000000001e-09,3.977888619926991,28934.86229775231,19259.384762822243,3.749962784784654,5e-09,3.9778886199269925,28934.862297752356,19259.384762822465,3.749962784784653,5e-09,3.977888619926991,28934.86229775244,19259.384762822632,3.7499627847846515,5.0000000000024634e-09,3.9778886199269925
1,CC_Discharge,565.6565656565656,565.6565656565656,7.486118582803622,-54.52767323623,29166.915124610245,19007.46510085062,3.743059291401809,5.000000000000001e-09,4.28388005222907,29166.91512461016,19007.465100850546,3.7430592914018117,5e-09,4.283880052229066,29166.915124610106,19007.46510085073,3.7430592914018126,5e-09,4.28388005222907,29166.91512461028,19007.465100850925,3.74305929140181,5.000000000002443e-09,4.283880052229066
1,CC_Discharge,606.060606060606,606.060606060606,7.472558565473465,-54.52767323623,29398.967951454346,18755.54543887897,3.736279282736732,5.000000000000001e-09,4.589871484531146,29398.967951454277,18755.545438878784,3.7362792827367315,5e-09,4.589871484531143,29398.96795145431,18755.545438879017,3.7362792827367324,5e-09,4.589871484531146,29398.967951454302,18755.545438879337,3.7362792827367333,5.0000000000022335e-09,4.589871484531143
1,CC_Discharge,646.4646464646464,646.4646464646464,7.45922953543241,-54.52767323623,29631.02077829561,18503.62577690727,3.7296147677162055,5.000000000000001e-09,4.895862916833222,29631.02077829558,18503.625776907134,3.729614767716206,5e-09,4.895862916833219,29631.020778295588,18503.62577690727,3.729614767716204,5e-09,4.895862916833222,29631.02077829568,18503.625776907607,3.7296147677162037,5.000000000002093e-09,4.895862916833219
1,CC_Discharge,686.8686868686868,686.8686868686868,7.446117721452256,-54.52767323623,29863.07360513626,18251.70611493564,3.723058860726129,5.000000000000001e-09,5.201854349135301,29863.073605136302,18251.70611493547,3.7230588607261286,5e-09,5.201854349135293,29863.07360513624,18251.706114935554,3.7230588607261272,5e-09,5.201854349135301,29863.0736051363,18251.706114935947,3.7230588607261277,5.000000000002699e-09,5.201854349135293
1,CC_Discharge,727.2727272727273,727.2727272727273,7.433211225714041,-54.52767323623,30095.1264319768,17999.78645296402,3.7166056128570237,5.000000000000001e-09,5.507845781437378,30095.126431976772,17999.78645296378,3.71660561285702,5e-09,5.50784578143737,30095.126431976958,17999.786452963886,3.7166056128570175,5e-09,5.507845781437378,30095.12643197683,17999.786452964312,3.7166056128570206,5.000000000000634e-09,5.50784578143737
1,CC_Discharge,767.6767676767677,767.6767676767677,7.420499741224895,-54.52767323623,30327.17925881744,17747.866790992266,3.7102498706124503,5.000000000000001e-09,5.81383721373945,30327.179258817356,17747.866790992066,3.7102498706124467,5e-09,5.8138372137394505,30327.179258817574,17747.866790992157,3.710249870612445,5e-09,5.81383721373945,30327.179258817385,17747.866790992623,3.710249870612448,5.000000000001093e-09,5.8138372137394505
1,CC_Discharge,808.0808080808081,808.0808080808081,7.407974313736393,-54.52767323623,30559.232085657943,17495.94712902064,3.7039871568681972,5.000000000000001e-09,6.119828646041521,30559.232085657928,17495.947129020416,3.7039871568681964,5e-09,6.119828646041531,30559.232085658117,17495.947129020504,3.703987156868195,5e-09,6.119828646041521,30559.23208565796,17495.94712902087,3.7039871568681964,5.000000000000606e-09,6.119828646041531
1,CC_Discharge,848.4848484848484,848.4848484848484,7.395627139878705,-54.52767323623,30791.284912498544,17244.027467048927,3.6978135699393544,5.000000000000001e-09,6.425820078343593,30791.284912498453,17244.027467048843,3.697813569939354,5e-09,6.425820078343611,30791.284912498635,17244.027467048814,3.697813569939351,5e-09,6.425820078343593,30791.28491249859,17244.027467049193,3.6978135699393513,5.000000000001112e-09,6.425820078343611
1,CC_Discharge,888.8888888888888,888.8888888888888,7.383451394875554,-54.52767323623,31023.337739339004,16992.107805077118,3.6917256974377803,5.000000000000001e-09,6.731811510645665,31023.33773933898,16992.107805077045,3.69172569743778,5e-09,6.7318115106456915,31023.337739339255,16992.107805077118,3.6917256974377737,5e-09,6.731811510645665,31023.337739339197,16992.10780507743,3.6917256974377737,5.000000000001171e-09,6.7318115106456915
1,CC_Discharge,929.2929292929292,929.2929292929292,7.371441084486637,-54.52767323623,31255.390566179678,16740.188143105508,3.685720542243321,5.000000000000001e-09,7.037802942947738,31255.390566179627,16740.18814310528,3.6857205422433204,5e-09,7.0378029429477715,31255.39056617991,16740.188143105446,3.685720542243317,5e-09,7.037802942947738,31255.39056617977,16740.18814310576,3.6857205422433177,5.000000000002047e-09,7.0378029429477715
1,CC_Discharge,969.6969696969696,969.6969696969696,7.359590916825558,-54.52767323623,31487.443393020192,16488.26848113375,3.6797954584127823,5.000000000000001e-09,7.343794375249811,31487.44339302017,16488.268481133568,3.679795458412782,5e-09,7.343794375249852,31487.443393020465,16488.268481133724,3.6797954584127757,5e-09,7.343794375249811,31487.443393020432,16488.26848113413,3.679795458412776,5.000000000002742e-09,7.343794375249852
1,CC_Discharge,1010.10101010101,1010.10101010101,7.347896190486414,-54.52767323623,31719.496219860688,16236.34881916202,3.6739480952432086,5.000000000000001e-09,7.6497858075518845,31719.496219860703,16236.348819161893,3.673948095243209,5e-09,7.649785807551931,31719.496219860972,16236.348819161956,3.673948095243205,5e-09,7.6497858075518845,31719.49621986103,16236.34881916245,3.673948095243204,5.000000000002669e-09,7.649785807551931
1,CC_Discharge,1050.5050505050503,1050.5050505050503,7.336352696031037,-54.52767323623,31951.54904670136,15984.42915719033,3.6681763480155194,5.000000000000001e-09,7.95577723985396,31951.549046701293,15984.429157190294,3.6681763480155207,5e-09,7.955777239854006,31951.549046701533,15984.429157190214,3.668176348015517,5e-09,7.95577723985396,31951.549046701544,15984.42915719067,3.668176348015516,5.000000000001359e-09,7.955777239854006
1,CC_Discharge,1090.9090909090908,1090.9090909090908,7.32495662837691,-54.52767323623,32183.601873541887,15732.509495218748,3.6624783141884567,5.000000000000001e-09,8.261768672156037,32183.601873541895,15732.50949521859,3.6624783141884576,5e-09,8.261768672156082,32183.60187354208,15732.509495218539,3.6624783141884527,5e-09,8.261768672156037,32183.601873542157,15732.509495218937,3.6624783141884514,5.000000000001511e-09,8.261768672156082
